time, Quad.Est.E.Pos, Quad.Est.S.Z
4.634847,0.063370,0.377884
4.639846,0.063326,0.377991
4.644846,0.063263,0.378152
4.649846,0.063221,0.378260
4.654845,0.063146,0.378423
4.659845,0.063017,0.378532
4.664845,0.062883,0.378696
4.669844,0.062715,0.378806
4.674844,0.062528,0.378971
4.679843,0.062443,0.379082
4.684843,0.062262,0.379249
4.689843,0.062136,0.379360
4.694842,0.061943,0.379529
4.699842,0.061890,0.379642
4.704842,0.029792,0.378615
4.709841,0.029076,0.378719
4.714841,0.028266,0.378876
4.719841,0.027743,0.378981
4.724840,0.026964,0.379138
4.729840,0.026487,0.379244
4.734839,0.025727,0.379403
4.739839,0.025218,0.379510
4.744839,0.024434,0.379671
4.749838,0.023929,0.379778
4.754838,0.023159,0.379940
4.759838,0.022604,0.380049
4.764837,0.021841,0.380212
4.769837,0.021242,0.380322
4.774837,0.020504,0.380487
4.779836,0.020120,0.380597
4.784836,0.019458,0.380763
4.789835,0.019066,0.380874
4.794835,0.018532,0.381042
4.799835,0.018473,0.381154
4.804834,0.030773,0.380132
4.809834,0.030514,0.380235
4.814834,0.030111,0.380391
4.819833,0.029859,0.380496
4.824833,0.029462,0.380653
4.829833,0.029200,0.380759
4.834832,0.028794,0.380917
4.839832,0.028541,0.381023
4.844831,0.028153,0.381183
4.849831,0.027882,0.381291
4.854831,0.027452,0.381452
4.859830,0.027183,0.381560
4.864830,0.026749,0.381723
4.869830,0.026418,0.381832
4.874829,0.025981,0.381996
4.879829,0.025656,0.382106
4.884829,0.025242,0.382272
4.889828,0.024934,0.382382
4.894828,0.024507,0.382549
4.899827,0.024229,0.382661
4.904827,0.025747,0.381643
4.909827,0.025762,0.381746
4.914826,0.026031,0.381901
4.919826,0.026472,0.382005
4.924826,0.026715,0.382162
4.929825,0.026851,0.382267
4.934825,0.027126,0.382425
4.939825,0.027381,0.382531
4.944824,0.027662,0.382690
4.949824,0.027867,0.382797
4.954823,0.028203,0.382958
4.959823,0.028415,0.383065
4.964823,0.028779,0.383228
4.969822,0.029079,0.383336
4.974822,0.029510,0.383500
4.979822,0.030180,0.383609
4.984821,0.030745,0.383774
4.989821,0.030861,0.383885
4.994821,0.031412,0.384051
4.999820,0.031371,0.384162
5.004820,0.047024,0.383148
5.009820,0.047041,0.383250
5.014819,0.046732,0.383405
5.019819,0.046566,0.383509
5.024818,0.046266,0.383665
5.029818,0.046011,0.383769
5.034818,0.045748,0.383927
5.039817,0.045587,0.384032
5.044817,0.045329,0.384191
5.049817,0.045145,0.384297
5.054816,0.044872,0.384457
5.059816,0.044769,0.384565
5.064816,0.044583,0.384726
5.069815,0.044493,0.384834
5.074815,0.044329,0.384997
5.079814,0.044175,0.385106
5.084814,0.044044,0.385271
5.089814,0.043863,0.385381
5.094813,0.043724,0.385547
5.099813,0.043582,0.385657
5.104813,0.082315,0.384647
5.109812,0.082358,0.384749
5.114812,0.082463,0.384903
5.119812,0.082484,0.385006
5.124811,0.082584,0.385162
5.129811,0.082623,0.385266
5.134810,0.082713,0.385423
5.139810,0.082760,0.385528
5.144810,0.082847,0.385686
5.149809,0.082905,0.385792
5.154809,0.082994,0.385951
5.159809,0.083066,0.386058
5.164808,0.083163,0.386219
5.169808,0.083225,0.386327
5.174808,0.083315,0.386489
5.179807,0.083365,0.386598
5.184807,0.083468,0.386762
5.189806,0.083554,0.386871
5.194806,0.083671,0.387036
5.199806,0.083756,0.387147
5.204805,0.098553,0.386140
5.209805,0.098664,0.386242
5.214805,0.098834,0.386395
5.219804,0.098957,0.386498
5.224804,0.099141,0.386653
5.229804,0.099281,0.386757
5.234803,0.099503,0.386913
5.239803,0.099671,0.387018
5.244802,0.099916,0.387175
5.249802,0.100081,0.387281
5.254802,0.100347,0.387440
5.259801,0.100542,0.387546
5.264801,0.100857,0.387706
5.269801,0.101098,0.387814
5.274800,0.101493,0.387975
5.279800,0.101774,0.388084
5.284800,0.102212,0.388247
5.289799,0.102517,0.388356
5.294799,0.102979,0.388520
5.299798,0.103280,0.388630
5.304798,0.081084,0.387627
5.309798,0.081274,0.387729
5.314797,0.081565,0.387882
5.319797,0.081765,0.387984
5.324797,0.082095,0.388138
5.329796,0.082324,0.388242
5.334796,0.082659,0.388397
5.339796,0.082903,0.388502
5.344795,0.083271,0.388659
5.349795,0.083535,0.388764
5.354795,0.083932,0.388922
5.359794,0.084206,0.389028
5.364794,0.084614,0.389188
5.369793,0.084859,0.389295
5.374793,0.085265,0.389456
5.379793,0.085568,0.389564
5.384792,0.085969,0.389726
5.389792,0.086210,0.389835
5.394792,0.086594,0.389999
5.399791,0.086887,0.390108
5.404791,0.074123,0.389109
5.409791,0.074483,0.389210
5.414790,0.075005,0.389362
5.419790,0.075360,0.389464
5.424789,0.075879,0.389618
5.429789,0.076242,0.389721
5.434789,0.076775,0.389876
5.439788,0.077141,0.389980
5.444788,0.077704,0.390136
5.449788,0.078099,0.390241
5.454787,0.078673,0.390399
5.459787,0.079051,0.390504
5.464787,0.079673,0.390664
5.469786,0.080084,0.390770
5.474786,0.080706,0.390931
5.479785,0.081114,0.391038
5.484785,0.081748,0.391200
5.489785,0.082174,0.391308
5.494784,0.082816,0.391471
5.499784,0.083224,0.391581
5.504784,0.068470,0.390585
5.509783,0.068726,0.390686
5.514783,0.069157,0.390838
5.519783,0.069450,0.390939
5.524782,0.069878,0.391092
5.529782,0.070162,0.391195
5.534781,0.070559,0.391349
5.539781,0.070825,0.391453
5.544781,0.071234,0.391609
5.549780,0.071513,0.391713
5.554780,0.071978,0.391870
5.559780,0.072302,0.391975
5.564779,0.072792,0.392134
5.569779,0.073132,0.392240
5.574779,0.073615,0.392400
5.579778,0.073939,0.392507
5.584778,0.074400,0.392668
5.589777,0.074695,0.392776
5.594777,0.075167,0.392939
5.599777,0.075482,0.393048
5.604776,0.099996,0.392055
5.609776,0.100464,0.392156
5.614776,0.101204,0.392307
5.619775,0.101695,0.392408
5.624775,0.102438,0.392561
5.629775,0.102913,0.392663
5.634774,0.103651,0.392817
5.639774,0.104138,0.392920
5.644773,0.104884,0.393075
5.649773,0.105389,0.393179
5.654773,0.106163,0.393336
5.659772,0.106669,0.393441
5.664772,0.107428,0.393598
5.669772,0.107906,0.393704
5.674771,0.108662,0.393863
5.679771,0.109112,0.393970
5.684771,0.109805,0.394131
5.689770,0.110257,0.394238
5.694770,0.110879,0.394400
5.699769,0.111326,0.394509
5.704769,0.105874,0.393520
5.709769,0.106185,0.393620
5.714768,0.106747,0.393771
5.719768,0.107111,0.393872
5.724768,0.107675,0.394024
5.729767,0.108046,0.394126
5.734767,0.108554,0.394279
5.739767,0.108883,0.394382
5.744766,0.109360,0.394536
5.749766,0.109694,0.394640
5.754766,0.110187,0.394796
5.759765,0.110527,0.394900
5.764765,0.111033,0.395058
5.769764,0.111402,0.395163
5.774764,0.111948,0.395322
5.779764,0.112275,0.395428
5.784763,0.112821,0.395588
5.789763,0.113230,0.395695
5.794763,0.113806,0.395857
5.799762,0.114359,0.395965
5.804762,0.111575,0.394980
5.809762,0.111921,0.395079
5.814761,0.112418,0.395230
5.819761,0.112752,0.395330
5.824760,0.113277,0.395482
5.829760,0.113629,0.395583
5.834760,0.114163,0.395736
5.839759,0.114519,0.395838
5.844759,0.115016,0.395992
5.849759,0.115334,0.396095
5.854758,0.115798,0.396251
5.859758,0.116083,0.396355
5.864758,0.116585,0.396512
5.869757,0.116928,0.396617
5.874757,0.117409,0.396775
5.879756,0.117749,0.396881
5.884756,0.118286,0.397040
5.889756,0.118615,0.397147
5.894755,0.119102,0.397308
5.899755,0.119401,0.397415
5.904755,0.094140,0.396434
5.909754,0.094437,0.396533
5.914754,0.094926,0.396683
5.919754,0.095277,0.396783
5.924753,0.095805,0.396934
5.929753,0.096190,0.397035
5.934752,0.096709,0.397187
5.939752,0.097061,0.397289
5.944752,0.097595,0.397443
5.949751,0.097942,0.397545
5.954751,0.098461,0.397700
5.959751,0.098746,0.397804
5.964750,0.099230,0.397960
5.969750,0.099603,0.398065
5.974750,0.100101,0.398222
5.979749,0.100401,0.398328
5.984749,0.100896,0.398487
5.989748,0.101278,0.398593
5.994748,0.101782,0.398753
5.999748,0.102182,0.398861
6.004747,0.089446,0.397883
6.009747,0.089888,0.397982
6.014747,0.090579,0.398131
6.019746,0.091219,0.398231
6.024746,0.091950,0.398381
6.029746,0.092331,0.398482
6.034745,0.093147,0.398633
6.039745,0.093671,0.398735
6.044744,0.094543,0.398888
6.049744,0.095122,0.398990
6.054744,0.096001,0.399145
6.059743,0.096558,0.399248
6.064743,0.097429,0.399404
6.069743,0.098019,0.399508
6.074742,0.098886,0.399665
6.079742,0.099280,0.399770
6.084742,0.100112,0.399928
6.089741,0.100444,0.400034
6.094741,0.101233,0.400194
6.099741,0.102085,0.400301
6.104740,0.086214,0.399326
6.109740,0.086462,0.399425
6.114739,0.086575,0.399574
6.119739,0.086702,0.399673
6.124739,0.086754,0.399823
6.129738,0.086789,0.399923
6.134738,0.086848,0.400074
6.139738,0.086860,0.400175
6.144737,0.086883,0.400328
6.149737,0.086904,0.400430
6.154737,0.086934,0.400584
6.159736,0.087059,0.400687
6.164736,0.087154,0.400842
6.169735,0.087403,0.400946
6.174735,0.087539,0.401102
6.179735,0.087633,0.401207
6.184734,0.087766,0.401365
6.189734,0.087910,0.401470
6.194734,0.088071,0.401629
6.199733,0.088253,0.401736
6.204733,0.095360,0.400765
6.209733,0.095645,0.400863
6.214732,0.095754,0.401011
6.219732,0.095811,0.401110
6.224731,0.095902,0.401260
6.229731,0.096032,0.401360
6.234731,0.096120,0.401510
6.239730,0.096174,0.401611
6.244730,0.096245,0.401763
6.249730,0.096254,0.401865
6.254729,0.096252,0.402018
6.259729,0.096216,0.402120
6.264729,0.096184,0.402275
6.269728,0.096163,0.402378
6.274728,0.096130,0.402534
6.279727,0.096080,0.402639
6.284727,0.095989,0.402796
6.289727,0.095947,0.402901
6.294726,0.095803,0.403060
6.299726,0.095679,0.403166
6.304726,0.099028,0.402198
6.309725,0.099078,0.402296
6.314725,0.099001,0.402444
6.319725,0.098994,0.402542
6.324724,0.098873,0.402691
6.329724,0.098814,0.402791
6.334723,0.098671,0.402941
6.339723,0.098600,0.403041
6.344723,0.098377,0.403193
6.349722,0.098240,0.403294
6.354722,0.098006,0.403447
6.359722,0.097884,0.403549
6.364721,0.097663,0.403703
6.369721,0.097472,0.403806
6.374721,0.097237,0.403961
6.379720,0.097008,0.404065
6.384720,0.096749,0.404222
6.389719,0.096727,0.404327
6.394719,0.096438,0.404485
6.399719,0.096365,0.404591
6.404718,0.105289,0.403627
6.409718,0.105149,0.403724
6.414718,0.104901,0.403871
6.419717,0.104612,0.403969
6.424717,0.104399,0.404118
6.429717,0.104314,0.404217
6.434716,0.104080,0.404367
6.439716,0.103926,0.404467
6.444715,0.103644,0.404617
6.449715,0.103436,0.404718
6.454715,0.103123,0.404871
6.459714,0.102887,0.404972
6.464714,0.102567,0.405126
6.469714,0.102347,0.405229
6.474713,0.102019,0.405383
6.479713,0.101842,0.405487
6.484713,0.101464,0.405643
6.489712,0.101286,0.405748
6.494712,0.100871,0.405905
6.499712,0.100827,0.406011
6.504711,0.109494,0.405050
6.509711,0.109423,0.405147
6.514710,0.109330,0.405293
6.519710,0.109313,0.405392
6.524710,0.109208,0.405539
6.529709,0.109197,0.405638
6.534709,0.109029,0.405787
6.539709,0.108896,0.405887
6.544708,0.108712,0.406037
6.549708,0.108621,0.406138
6.554708,0.108468,0.406289
6.559707,0.108378,0.406391
6.564707,0.108194,0.406544
6.569706,0.108090,0.406646
6.574706,0.107895,0.406801
6.579706,0.107784,0.406904
6.584705,0.107566,0.407059
6.589705,0.107437,0.407164
6.594705,0.107214,0.407320
6.599704,0.106908,0.407426
6.604704,0.115329,0.406468
6.609704,0.115160,0.406565
6.614703,0.115193,0.406711
6.619703,0.115253,0.406809
6.624702,0.115283,0.406956
6.629702,0.115351,0.407054
6.634702,0.115365,0.407203
6.639701,0.115383,0.407302
6.644701,0.115367,0.407452
6.649701,0.115352,0.407552
6.654700,0.115325,0.407703
6.659700,0.115330,0.407805
6.664700,0.115330,0.407957
6.669699,0.115288,0.408059
6.674699,0.115278,0.408213
6.679698,0.115495,0.408316
6.684698,0.115546,0.408471
6.689698,0.115786,0.408574
6.694697,0.115880,0.408731
6.699697,0.116257,0.408836
6.704697,0.121605,0.407881
6.709696,0.121617,0.407978
6.714696,0.121624,0.408123
6.719696,0.121655,0.408221
6.724695,0.121697,0.408367
6.729695,0.121715,0.408466
6.734694,0.121749,0.408614
6.739694,0.121777,0.408713
6.744694,0.121799,0.408862
6.749693,0.121827,0.408962
6.754693,0.121847,0.409113
6.759693,0.121885,0.409213
6.764692,0.121932,0.409365
6.769692,0.121957,0.409467
6.774692,0.122020,0.409620
6.779691,0.121970,0.409723
6.784691,0.122018,0.409877
6.789690,0.122161,0.409981
6.794690,0.122254,0.410136
6.799690,0.122421,0.410241
6.804689,0.114803,0.409290
6.809689,0.114352,0.409386
6.814689,0.113621,0.409531
6.819688,0.113014,0.409628
6.824688,0.112279,0.409774
6.829688,0.111779,0.409872
6.834687,0.111051,0.410020
6.839687,0.110569,0.410118
6.844687,0.109845,0.410267
6.849686,0.109357,0.410367
6.854686,0.108619,0.410517
6.859685,0.108134,0.410617
6.864685,0.107453,0.410769
6.869685,0.107003,0.410870
6.874684,0.106392,0.411022
6.879684,0.105997,0.411125
6.884684,0.105469,0.411279
6.889683,0.105058,0.411382
6.894683,0.104536,0.411537
6.899683,0.104141,0.411641
6.904682,0.118102,0.410693
6.909682,0.117878,0.410789
6.914681,0.117538,0.410934
6.919681,0.117326,0.411030
6.924681,0.117031,0.411176
6.929680,0.116843,0.411274
6.934680,0.116566,0.411421
6.939680,0.116390,0.411519
6.944679,0.116130,0.411667
6.949679,0.115961,0.411767
6.954679,0.115728,0.411916
6.959678,0.115568,0.412016
6.964678,0.115340,0.412167
6.969677,0.115181,0.412268
6.974677,0.114976,0.412420
6.979677,0.114840,0.412522
6.984676,0.114697,0.412675
6.989676,0.114637,0.412778
6.994676,0.114597,0.412933
6.999675,0.114595,0.413037
7.004675,0.146465,0.412092
7.009675,0.146560,0.412188
7.014674,0.146722,0.412332
7.019674,0.146837,0.412428
7.024673,0.147041,0.412573
7.029673,0.147215,0.412671
7.034673,0.147480,0.412817
7.039672,0.147653,0.412915
7.044672,0.147979,0.413063
7.049672,0.148214,0.413162
7.054671,0.148594,0.413311
7.059671,0.148884,0.413411
7.064671,0.149336,0.413561
7.069670,0.149642,0.413662
7.074670,0.150101,0.413813
7.079669,0.150405,0.413915
7.084669,0.150915,0.414068
7.089669,0.151263,0.414170
7.094668,0.151766,0.414324
7.099668,0.152117,0.414428
7.104668,0.129203,0.413486
7.109667,0.129248,0.413581
7.114667,0.129344,0.413725
7.119667,0.129422,0.413821
7.124666,0.129513,0.413966
7.129666,0.129586,0.414063
7.134665,0.129726,0.414209
7.139665,0.129839,0.414306
7.144665,0.130014,0.414454
7.149664,0.130136,0.414552
7.154664,0.130360,0.414701
7.159664,0.130535,0.414800
7.164663,0.130823,0.414950
7.169663,0.131021,0.415050
7.174663,0.131375,0.415201
7.179662,0.131669,0.415303
7.184662,0.132090,0.415455
7.189662,0.132346,0.415557
7.194661,0.132744,0.415711
7.199661,0.132988,0.415814
7.204660,0.137149,0.414876
7.209660,0.137497,0.414971
7.214660,0.138052,0.415114
7.219659,0.138440,0.415209
7.224659,0.139086,0.415353
7.229659,0.139530,0.415450
7.234658,0.140181,0.415596
7.239658,0.140619,0.415693
7.244658,0.141332,0.415840
7.249657,0.141812,0.415938
7.254657,0.142557,0.416086
7.259656,0.143075,0.416185
7.264656,0.143868,0.416335
7.269656,0.144415,0.416434
7.274655,0.145279,0.416585
7.279655,0.145868,0.416686
7.284655,0.146782,0.416838
7.289654,0.147414,0.416940
7.294654,0.148363,0.417093
7.299654,0.148990,0.417195
7.304653,0.167002,0.416260
7.309653,0.167515,0.416355
7.314652,0.168341,0.416497
7.319652,0.168927,0.416593
7.324652,0.169873,0.416737
7.329651,0.170533,0.416833
7.334651,0.171587,0.416978
7.339651,0.172323,0.417075
7.344650,0.173394,0.417221
7.349650,0.174131,0.417319
7.354650,0.175305,0.417467
7.359649,0.176086,0.417566
7.364649,0.177303,0.417714
7.369648,0.178142,0.417814
7.374648,0.179434,0.417964
7.379648,0.180312,0.418065
7.384647,0.181656,0.418216
7.389647,0.182553,0.418317
7.394647,0.183909,0.418470
7.399646,0.184883,0.418572
7.404646,0.167785,0.417640
7.409646,0.168519,0.417735
7.414645,0.169591,0.417877
7.419645,0.170277,0.417972
7.424644,0.171350,0.418115
7.429644,0.172074,0.418211
7.434644,0.173225,0.418356
7.439643,0.173998,0.418452
7.444643,0.175171,0.418598
7.449643,0.175990,0.418696
7.454642,0.177261,0.418843
7.459642,0.178129,0.418941
7.464642,0.179381,0.419090
7.469641,0.180184,0.419189
7.474641,0.181513,0.419339
7.479640,0.182465,0.419439
7.484640,0.183878,0.419590
7.489640,0.184815,0.419691
7.494639,0.186290,0.419843
7.499639,0.187301,0.419945
7.504639,0.169702,0.419016
7.509638,0.170674,0.419110
7.514638,0.172269,0.419252
7.519638,0.173389,0.419346
7.524637,0.175044,0.419489
7.529637,0.176185,0.419585
7.534636,0.177893,0.419729
7.539636,0.179052,0.419825
7.544636,0.180795,0.419971
7.549635,0.181962,0.420068
7.554635,0.183774,0.420215
7.559635,0.184994,0.420313
7.564634,0.186890,0.420461
7.569634,0.188170,0.420559
7.574634,0.190147,0.420709
7.579633,0.191525,0.420808
7.584633,0.193551,0.420959
7.589633,0.194963,0.421060
7.594632,0.197067,0.421211
7.599632,0.198572,0.421313
7.604631,0.173921,0.420387
7.609631,0.175454,0.420481
7.614631,0.177705,0.420622
7.619630,0.179210,0.420716
7.624630,0.181543,0.420859
7.629630,0.183120,0.420954
7.634629,0.185538,0.421098
7.639629,0.187181,0.421194
7.644629,0.189688,0.421339
7.649628,0.191409,0.421436
7.654628,0.194024,0.421582
7.659627,0.195766,0.421679
7.664627,0.198447,0.421827
7.669627,0.200195,0.421926
7.674626,0.202862,0.422074
7.679626,0.204757,0.422174
7.684626,0.207535,0.422324
7.689625,0.209492,0.422424
7.694625,0.212386,0.422575
7.699625,0.214369,0.422677
7.704624,0.138079,0.421754
7.709624,0.139502,0.421847
7.714623,0.141747,0.421988
7.719623,0.143339,0.422082
7.724623,0.145631,0.422224
7.729622,0.147165,0.422319
7.734622,0.149531,0.422462
7.739622,0.151076,0.422558
7.744621,0.153437,0.422702
7.749621,0.155024,0.422799
7.754621,0.157457,0.422944
7.759620,0.159090,0.423042
7.764620,0.161580,0.423189
7.769619,0.163252,0.423287
7.774619,0.165785,0.423435
7.779619,0.167423,0.423535
7.784618,0.169938,0.423684
7.789618,0.171580,0.423784
7.794618,0.174082,0.423935
7.799617,0.175814,0.424036
7.804617,0.096220,0.423116
7.809617,0.097530,0.423209
7.814616,0.099512,0.423349
7.819616,0.100839,0.423443
7.824615,0.102827,0.423584
7.829615,0.104160,0.423679
7.834615,0.106217,0.423822
7.839614,0.107601,0.423917
7.844614,0.109706,0.424061
7.849614,0.111136,0.424158
7.854613,0.113324,0.424303
7.859613,0.114777,0.424400
7.864613,0.116983,0.424546
7.869612,0.118441,0.424644
7.874612,0.120673,0.424792
7.879611,0.122167,0.424891
7.884611,0.124433,0.425040
7.889611,0.125992,0.425140
7.894610,0.128321,0.425290
7.899610,0.129802,0.425391
7.904610,0.071334,0.424473
7.909609,0.072343,0.424566
7.914609,0.073773,0.424706
7.919609,0.074753,0.424800
7.924608,0.076207,0.424941
7.929608,0.077193,0.425035
7.934608,0.078657,0.425177
7.939607,0.079674,0.425272
7.944607,0.081140,0.425416
7.949606,0.082127,0.425512
7.954606,0.083622,0.425657
7.959606,0.084626,0.425754
7.964605,0.086151,0.425900
7.969605,0.087202,0.425997
7.974605,0.088786,0.426145
7.979604,0.089829,0.426243
7.984604,0.091451,0.426392
7.989604,0.092645,0.426491
7.994603,0.094299,0.426641
7.999603,0.095452,0.426741
8.004604,0.106530,0.425827
8.009606,0.107444,0.425919
8.014608,0.108973,0.426059
8.019610,0.110065,0.426152
8.024612,0.111609,0.426293
8.029614,0.112634,0.426387
8.034616,0.114201,0.426528
8.039618,0.115245,0.426623
8.044621,0.116857,0.426766
8.049623,0.117959,0.426862
8.054625,0.119635,0.427006
8.059627,0.120794,0.427103
8.064629,0.122538,0.427248
8.069631,0.123634,0.427346
8.074633,0.125393,0.427493
8.079635,0.126568,0.427591
8.084637,0.128361,0.427739
8.089639,0.129530,0.427838
8.094641,0.131341,0.427988
8.099643,0.132755,0.428088
8.104645,0.104685,0.427176
8.109647,0.105464,0.427268
8.114649,0.106540,0.427407
8.119651,0.107338,0.427500
8.124653,0.108408,0.427640
8.129655,0.109183,0.427734
8.134657,0.110267,0.427875
8.139659,0.110984,0.427970
8.144661,0.112148,0.428113
8.149663,0.112959,0.428208
8.154665,0.114192,0.428352
8.159667,0.115089,0.428448
8.164669,0.116366,0.428593
8.169671,0.117069,0.428690
8.174673,0.118351,0.428837
8.179675,0.119022,0.428935
8.184677,0.120293,0.429082
8.189679,0.121008,0.429181
8.194681,0.122317,0.429330
8.199683,0.122924,0.429430
8.204685,0.070666,0.428521
8.209687,0.071659,0.428613
8.214689,0.072623,0.428751
8.219691,0.073344,0.428844
8.224693,0.074348,0.428984
8.229695,0.075043,0.429077
8.234697,0.076052,0.429218
8.239699,0.076756,0.429312
8.244701,0.077806,0.429455
8.249703,0.078514,0.429550
8.254705,0.079583,0.429693
8.259707,0.080207,0.429789
8.264709,0.081235,0.429934
8.269711,0.082103,0.430030
8.274714,0.083181,0.430176
8.279716,0.083877,0.430274
8.284718,0.084988,0.430421
8.289720,0.085725,0.430520
8.294722,0.086847,0.430668
8.299724,0.087617,0.430767
8.304726,0.077257,0.429862
8.309728,0.077470,0.429953
8.314730,0.078192,0.430091
8.319732,0.078583,0.430184
8.324734,0.079281,0.430323
8.329736,0.079601,0.430416
8.334738,0.080366,0.430557
8.339740,0.080914,0.430651
8.344742,0.081679,0.430792
8.349744,0.082143,0.430887
8.354746,0.082886,0.431030
8.359748,0.083313,0.431126
8.364750,0.084078,0.431270
8.369752,0.084476,0.431366
8.374754,0.085231,0.431512
8.379756,0.085878,0.431609
8.384758,0.086714,0.431756
8.389760,0.087303,0.431854
8.394762,0.088154,0.432002
8.399764,0.088802,0.432101
8.404766,0.022255,0.431198
8.409768,0.022642,0.431290
8.414770,0.023196,0.431427
8.419772,0.023135,0.431519
8.424774,0.023852,0.431658
8.429776,0.024332,0.431751
8.434778,0.025097,0.431891
8.439780,0.025626,0.431985
8.444782,0.026431,0.432126
8.449784,0.026969,0.432221
8.454786,0.027791,0.432363
8.459788,0.028545,0.432458
8.464790,0.029508,0.432602
8.469792,0.029908,0.432698
8.474794,0.030856,0.432843
8.479796,0.031390,0.432940
8.484798,0.032365,0.433087
8.489800,0.033064,0.433185
8.494802,0.034070,0.433332
8.499804,0.034458,0.433431
8.504807,0.038646,0.432531
8.509809,0.038760,0.432622
8.514811,0.039136,0.432759
8.519813,0.039319,0.432851
8.524815,0.039703,0.432989
8.529817,0.039846,0.433082
8.534819,0.040269,0.433221
8.539821,0.040554,0.433315
8.544823,0.041042,0.433456
8.549825,0.041383,0.433550
8.554827,0.041909,0.433692
8.559829,0.042198,0.433787
8.564831,0.042708,0.433930
8.569833,0.043163,0.434026
8.574835,0.043740,0.434171
8.579837,0.043861,0.434267
8.584839,0.044388,0.434413
8.589841,0.044436,0.434511
8.594843,0.044924,0.434658
8.599845,0.045312,0.434756
8.604847,0.062629,0.433859
8.609849,0.063017,0.433950
8.614851,0.063689,0.434086
8.619853,0.064135,0.434178
8.624855,0.064840,0.434316
8.629857,0.065270,0.434408
8.634859,0.065973,0.434547
8.639861,0.066451,0.434641
8.644863,0.067130,0.434781
8.649865,0.067590,0.434875
8.654867,0.068274,0.435017
8.659869,0.068712,0.435111
8.664871,0.069389,0.435254
8.669873,0.069852,0.435350
8.674875,0.070520,0.435494
8.679877,0.070750,0.435590
8.684879,0.071420,0.435736
8.689881,0.071894,0.435833
8.694883,0.072573,0.435980
8.699885,0.072705,0.436078
8.704887,0.066307,0.435183
8.709889,0.066703,0.435274
8.714891,0.067197,0.435410
8.719893,0.067497,0.435501
8.724895,0.068024,0.435639
8.729897,0.068523,0.435731
8.734900,0.069035,0.435870
8.739902,0.069404,0.435962
8.744904,0.069887,0.436102
8.749906,0.070214,0.436196
8.754908,0.070686,0.436337
8.759910,0.070855,0.436432
8.764912,0.071246,0.436574
8.769914,0.071661,0.436669
8.774916,0.072092,0.436813
8.779918,0.072508,0.436909
8.784920,0.073000,0.437054
8.789922,0.073233,0.437151
8.794924,0.073733,0.437297
8.799926,0.074483,0.437395
8.804928,0.086459,0.436503
8.809930,0.086619,0.436593
8.814932,0.086823,0.436729
8.819934,0.086866,0.436820
8.824936,0.087101,0.436958
8.829938,0.087293,0.437049
8.834940,0.087598,0.437188
8.839942,0.087808,0.437280
8.844944,0.088136,0.437420
8.849946,0.088375,0.437513
8.854948,0.088772,0.437654
8.859950,0.088979,0.437748
8.864952,0.089365,0.437890
8.869954,0.089656,0.437985
8.874956,0.090067,0.438128
8.879958,0.090290,0.438224
8.884960,0.090674,0.438369
8.889962,0.090768,0.438465
8.894964,0.091128,0.438611
8.899966,0.091035,0.438709
8.904968,0.070026,0.437819
8.909970,0.070008,0.437909
8.914972,0.069890,0.438045
8.919974,0.069823,0.438136
8.924976,0.069744,0.438272
8.929978,0.069605,0.438364
8.934980,0.069539,0.438502
8.939982,0.069489,0.438594
8.944984,0.069451,0.438733
8.949986,0.069464,0.438826
8.954988,0.069504,0.438967
8.959991,0.069568,0.439061
8.964993,0.069639,0.439202
8.969995,0.069838,0.439297
8.974997,0.069993,0.439440
8.979999,0.070157,0.439535
8.985001,0.070362,0.439679
8.990003,0.070459,0.439776
8.995005,0.070681,0.439921
9.000007,0.070686,0.440018
9.005009,0.046999,0.439132
9.010011,0.046673,0.439221
9.015013,0.046317,0.439356
9.020015,0.046074,0.439447
9.025017,0.045750,0.439583
9.030019,0.045520,0.439674
9.035021,0.045179,0.439812
9.040023,0.044931,0.439904
9.045025,0.044567,0.440043
9.050027,0.044333,0.440136
9.055029,0.043994,0.440275
9.060031,0.043771,0.440369
9.065033,0.043444,0.440510
9.070035,0.043229,0.440605
9.075037,0.042901,0.440747
9.080039,0.042678,0.440842
9.085041,0.042347,0.440986
9.090043,0.042128,0.441082
9.095045,0.041809,0.441227
9.100047,0.041603,0.441324
9.105049,0.073845,0.440440
9.110051,0.073751,0.440529
9.115053,0.073548,0.440664
9.120055,0.073407,0.440754
9.125057,0.073199,0.440890
9.130059,0.073054,0.440981
9.135061,0.072860,0.441118
9.140063,0.072755,0.441210
9.145065,0.072603,0.441348
9.150067,0.072511,0.441441
9.155069,0.072389,0.441580
9.160071,0.072309,0.441674
9.165073,0.072206,0.441815
9.170075,0.072145,0.441909
9.175077,0.072047,0.442051
9.180079,0.072024,0.442146
9.185081,0.071944,0.442289
9.190084,0.071920,0.442385
9.195086,0.071874,0.442529
9.200088,0.071847,0.442626
9.205090,0.073262,0.441744
9.210092,0.073145,0.441834
9.215094,0.073056,0.441968
9.220096,0.072969,0.442058
9.225098,0.072856,0.442193
9.230100,0.072765,0.442284
9.235102,0.072645,0.442421
9.240104,0.072555,0.442512
9.245106,0.072437,0.442650
9.250108,0.072368,0.442742
9.255110,0.072289,0.442881
9.260112,0.072208,0.442975
9.265114,0.072128,0.443115
9.270116,0.072055,0.443209
9.275118,0.071945,0.443350
9.280120,0.071907,0.443445
9.285122,0.071802,0.443588
