time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
0.499997,-0.017159,-0.010020,0.060172,0.096155
0.504997,-0.016855,-0.006831,0.061282,0.130679
0.509997,-0.016546,-0.006367,0.062022,0.131595
0.514997,-0.016235,-0.005576,0.062345,0.131977
0.519997,-0.015923,-0.005065,0.062219,0.132017
0.524997,-0.015614,-0.004276,0.061624,0.129096
0.529997,-0.015309,-0.003755,0.060546,0.127825
0.534997,-0.015011,-0.002991,0.059010,0.124793
0.539997,-0.014721,-0.002488,0.057020,0.122106
0.544997,-0.014443,-0.001766,0.054603,0.116065
0.549996,-0.014179,-0.001285,0.051773,0.116831
0.554996,-0.013929,-0.000602,0.048566,0.108631
0.559996,-0.013697,-0.000091,0.045022,0.109081
0.564996,-0.013483,0.000556,0.041203,0.103589
0.569996,-0.013289,0.000778,0.037221,0.090944
0.574996,-0.013115,0.001309,0.033080,0.082872
0.579996,-0.012963,0.001623,0.028724,0.079064
0.584996,-0.012833,0.002090,0.024220,0.076112
0.589996,-0.012725,0.002198,0.019554,0.067582
0.594996,-0.012642,0.002588,0.014802,0.060046
0.599996,-0.012582,0.002609,0.010060,0.048951
0.604996,-0.012546,0.018158,0.005346,0.034618
0.609996,-0.012533,0.018337,0.000738,0.028826
0.614996,-0.012543,0.018496,-0.003880,0.021231
0.619996,-0.012576,0.018563,-0.008435,0.019153
0.624996,-0.012632,0.018662,-0.012983,0.010946
0.629995,-0.012711,0.018738,-0.017505,0.003918
0.634995,-0.012812,0.018750,-0.022057,-0.001247
0.639995,-0.012936,0.018745,-0.026632,-0.012251
0.644995,-0.013083,0.018656,-0.031150,-0.018634
0.649995,-0.013252,0.018603,-0.035692,-0.019510
0.654995,-0.013444,0.018481,-0.040219,-0.023480
0.659995,-0.013658,0.018388,-0.044621,-0.025893
0.664995,-0.013894,0.018213,-0.048879,-0.032750
0.669995,-0.014151,0.018007,-0.053106,-0.039434
0.674995,-0.014429,0.017754,-0.057203,-0.047745
0.679995,-0.014727,0.017269,-0.061108,-0.060779
0.684995,-0.015044,0.016892,-0.064800,-0.067601
0.689995,-0.015378,0.016883,-0.068326,-0.061847
0.694995,-0.015730,0.016501,-0.071679,-0.065360
0.699995,-0.016098,0.015817,-0.074813,-0.079249
0.704994,-0.016481,0.016139,-0.077881,-0.093597
0.709994,-0.016880,0.015659,-0.080803,-0.092214
0.714994,-0.017292,0.015089,-0.083502,-0.097651
0.719994,-0.017717,0.014737,-0.085979,-0.103122
0.724994,-0.018154,0.014111,-0.088183,-0.105947
0.729994,-0.018600,0.013715,-0.090099,-0.110633
0.734994,-0.019056,0.013041,-0.091705,-0.115067
0.739994,-0.019518,0.012574,-0.092980,-0.112545
0.744994,-0.019986,0.011894,-0.093908,-0.114012
0.749994,-0.020457,0.011432,-0.094477,-0.115211
0.754994,-0.020931,0.010736,-0.094713,-0.118453
0.759994,-0.021404,0.010272,-0.094643,-0.120901
0.764994,-0.021876,0.009539,-0.094288,-0.121327
0.769994,-0.022346,0.009131,-0.093680,-0.114923
0.774994,-0.022812,0.008436,-0.092820,-0.114514
0.779994,-0.023273,0.008016,-0.091733,-0.112983
0.784993,-0.023728,0.007341,-0.090428,-0.108831
0.789993,-0.024175,0.006775,-0.088909,-0.112036
0.794993,-0.024615,0.006101,-0.087230,-0.113500
0.799993,-0.025046,0.005450,-0.085375,-0.117919
0.804993,-0.025466,0.019180,-0.083310,-0.045443
0.809993,-0.025876,0.018712,-0.081043,-0.037664
0.814993,-0.026274,0.018489,-0.078646,-0.036158
0.819993,-0.026660,0.018035,-0.076255,-0.024076
0.824993,-0.027035,0.017888,-0.073992,-0.026030
0.829993,-0.027398,0.017854,-0.071916,-0.029188
0.834993,-0.027752,0.017684,-0.070083,-0.025114
0.839993,-0.028098,0.017571,-0.068544,-0.020391
0.844993,-0.028437,0.017449,-0.067317,-0.019753
0.849993,-0.028771,0.017380,-0.066367,-0.017412
0.854993,-0.029100,0.017279,-0.065673,-0.015984
0.859993,-0.029427,0.017162,-0.065208,-0.018238
0.864992,-0.029752,0.017062,-0.064925,-0.015197
0.869992,-0.030076,0.016940,-0.064796,-0.019222
0.874992,-0.030400,0.016821,-0.064783,-0.021014
0.879992,-0.030724,0.016776,-0.064850,-0.020164
0.884992,-0.031049,0.016649,-0.064981,-0.024304
0.889992,-0.031374,0.016487,-0.065183,-0.025445
0.894992,-0.031701,0.016329,-0.065463,-0.029122
0.899992,-0.032030,0.016420,-0.065836,-0.025212
0.904992,-0.032360,0.015506,-0.066323,-0.015128
0.909992,-0.032694,0.015565,-0.066927,-0.018109
0.914992,-0.033030,0.015450,-0.067649,-0.020737
0.919992,-0.033371,0.015351,-0.068474,-0.020464
0.924992,-0.033716,0.015222,-0.069365,-0.021641
0.929992,-0.034066,0.015151,-0.070300,-0.023807
0.934992,-0.034420,0.015010,-0.071280,-0.025470
0.939991,-0.034780,0.014876,-0.072286,-0.022824
0.944991,-0.035144,0.014739,-0.073312,-0.024346
0.949991,-0.035514,0.014636,-0.074377,-0.025489
0.954991,-0.035889,0.014477,-0.075475,-0.026733
0.959991,-0.036270,0.014255,-0.076589,-0.035887
0.964991,-0.036656,0.014039,-0.077707,-0.036190
0.969991,-0.037048,0.013896,-0.078799,-0.037957
0.974991,-0.037445,0.013660,-0.079849,-0.042404
0.979991,-0.037847,0.013541,-0.080891,-0.042801
0.984991,-0.038255,0.013283,-0.081950,-0.044234
0.989991,-0.038668,0.012937,-0.083041,-0.053558
0.994991,-0.039087,0.012614,-0.084191,-0.055092
0.999991,-0.039511,0.012716,-0.085370,-0.048425
1.004991,-0.039941,-0.000393,-0.086543,-0.081836
1.009991,-0.040377,-0.000672,-0.087645,-0.085324
1.014991,-0.040819,-0.001191,-0.088620,-0.088869
1.019992,-0.041264,-0.001697,-0.089391,-0.086336
1.024992,-0.041713,-0.002219,-0.089907,-0.086964
1.029992,-0.042163,-0.002594,-0.090119,-0.086229
1.034992,-0.042613,-0.003115,-0.089988,-0.087730
1.039993,-0.043062,-0.003494,-0.089495,-0.081472
1.044993,-0.043507,-0.003973,-0.088636,-0.077528
1.049993,-0.043947,-0.004297,-0.087447,-0.077824
1.054993,-0.044380,-0.004758,-0.085942,-0.077272
1.059994,-0.044804,-0.005046,-0.084180,-0.075362
1.064994,-0.045219,-0.005491,-0.082234,-0.073075
1.069994,-0.045624,-0.005910,-0.080146,-0.074741
1.074994,-0.046018,-0.006356,-0.077903,-0.072180
1.079994,-0.046401,-0.006581,-0.075562,-0.069475
1.084995,-0.046772,-0.006998,-0.073189,-0.068989
1.089995,-0.047130,-0.007450,-0.070762,-0.073067
1.094995,-0.047477,-0.007885,-0.068272,-0.070387
1.099995,-0.047810,-0.008269,-0.065752,-0.073947
1.104996,-0.048131,-0.006736,-0.063147,-0.086549
1.109996,-0.048439,-0.007389,-0.060462,-0.078276
1.114996,-0.048733,-0.007858,-0.057665,-0.074796
1.119996,-0.049013,-0.008099,-0.054746,-0.073895
1.124997,-0.049277,-0.008541,-0.051712,-0.073235
1.129997,-0.049527,-0.008851,-0.048628,-0.068870
1.134997,-0.049760,-0.009260,-0.045456,-0.064946
1.139997,-0.049978,-0.009486,-0.042184,-0.070098
1.144997,-0.050179,-0.009904,-0.038822,-0.070142
1.149998,-0.050362,-0.010208,-0.035328,-0.076247
1.154998,-0.050528,-0.010664,-0.031700,-0.074495
1.159998,-0.050676,-0.011034,-0.027970,-0.077583
1.164998,-0.050804,-0.011501,-0.024214,-0.075644
1.169999,-0.050914,-0.011879,-0.020348,-0.076939
1.174999,-0.051004,-0.012327,-0.016353,-0.069921
1.179999,-0.051073,-0.012697,-0.012310,-0.070369
1.184999,-0.051122,-0.013115,-0.008150,-0.069262
1.190000,-0.051150,-0.013905,-0.003876,-0.079650
1.195000,-0.051157,-0.014366,0.000529,-0.073828
1.200000,-0.051140,-0.014743,0.005064,-0.073683
1.205000,-0.051100,0.013597,0.010040,0.061146
1.210001,-0.051034,0.014162,0.015445,0.058123
1.215001,-0.050941,0.014525,0.020720,0.063354
1.220001,-0.050822,0.014787,0.025771,0.067441
1.225001,-0.050679,0.015197,0.030344,0.070135
1.230001,-0.050515,0.015596,0.034386,0.067266
1.235002,-0.050333,0.016010,0.037787,0.071619
1.240002,-0.050135,0.016237,0.040497,0.084149
1.245002,-0.049927,0.016750,0.042463,0.087944
1.250002,-0.049710,0.017112,0.043652,0.091066
1.255003,-0.049491,0.017664,0.044092,0.091580
1.260003,-0.049271,0.018110,0.043833,0.096067
1.265003,-0.049054,0.018681,0.042915,0.094217
1.270003,-0.048844,0.018850,0.041332,0.083178
1.275004,-0.048644,0.019344,0.039138,0.080403
1.280004,-0.048456,0.019544,0.036388,0.074494
1.285004,-0.048284,0.019978,0.033108,0.067903
1.290004,-0.048129,0.020170,0.029364,0.060728
1.295004,-0.047994,0.020524,0.025241,0.053619
1.300005,-0.047881,0.020671,0.020796,0.048362
1.305005,-0.047792,0.022250,0.016041,0.036725
1.310005,-0.047727,0.022180,0.010885,0.036809
1.315005,-0.047688,0.022393,0.005590,0.030657
1.320006,-0.047676,0.022599,0.000169,0.025195
1.325006,-0.047692,0.022727,-0.005438,0.015059
1.330006,-0.047736,0.022858,-0.011109,0.001186
1.335006,-0.047809,0.022851,-0.016877,-0.008602
1.340007,-0.047911,0.022844,-0.022640,-0.020071
1.345007,-0.048041,0.022703,-0.028309,-0.029755
1.350007,-0.048200,0.022582,-0.033884,-0.033245
1.355007,-0.048385,0.022372,-0.039350,-0.040972
1.360008,-0.048598,0.022250,-0.044620,-0.042788
1.365008,-0.048837,0.021981,-0.049746,-0.049279
1.370008,-0.049100,0.021878,-0.054729,-0.049576
1.375008,-0.049388,0.021563,-0.059412,-0.056679
1.380008,-0.049698,0.021408,-0.063793,-0.057620
1.385009,-0.050030,0.021045,-0.067953,-0.065374
1.390009,-0.050382,0.021146,-0.071884,-0.057723
1.395009,-0.050752,0.020791,-0.075599,-0.063014
1.400009,-0.051141,0.020718,-0.079085,-0.060384
1.405010,-0.051546,0.015774,-0.082485,-0.080481
1.410010,-0.051969,0.015306,-0.085803,-0.082616
1.415010,-0.052408,0.014810,-0.089006,-0.082877
1.420010,-0.052862,0.014571,-0.092056,-0.090093
1.425011,-0.053331,0.014021,-0.094970,-0.096196
1.430011,-0.053814,0.013494,-0.097745,-0.092583
1.435011,-0.054311,0.012938,-0.100344,-0.095429
1.440011,-0.054820,0.012538,-0.102731,-0.094669
1.445011,-0.055340,0.011965,-0.104865,-0.098990
1.450012,-0.055870,0.011565,-0.106725,-0.101943
1.455012,-0.056408,0.010936,-0.108321,-0.107442
1.460012,-0.056954,0.010498,-0.109678,-0.110609
1.465012,-0.057506,0.009834,-0.110786,-0.111776
1.470013,-0.058063,0.009232,-0.111634,-0.121023
1.475013,-0.058623,0.008500,-0.112205,-0.125083
1.480013,-0.059185,0.007905,-0.112482,-0.130996
1.485013,-0.059747,0.007117,-0.112453,-0.133089
1.490014,-0.060308,0.006666,-0.112114,-0.131532
1.495014,-0.060867,0.005867,-0.111467,-0.133540
1.500014,-0.061422,0.005408,-0.110507,-0.133337
1.505014,-0.061971,0.007530,-0.109229,-0.102937
1.510015,-0.062512,0.007109,-0.107613,-0.102860
1.515015,-0.063044,0.006489,-0.105702,-0.105297
1.520015,-0.063567,0.006221,-0.103554,-0.109384
1.525015,-0.064077,0.005570,-0.101201,-0.107490
1.530015,-0.064576,0.005078,-0.098676,-0.104561
1.535016,-0.065061,0.004458,-0.096020,-0.099451
1.540016,-0.065533,0.004044,-0.093235,-0.096375
1.545016,-0.065991,0.003469,-0.090344,-0.094546
1.550016,-0.066434,0.003092,-0.087399,-0.093076
1.555017,-0.066862,0.002536,-0.084408,-0.091578
1.560017,-0.067275,0.002012,-0.081435,-0.103153
1.565017,-0.067673,0.001397,-0.078485,-0.101401
1.570017,-0.068057,0.001123,-0.075512,-0.093703
1.575018,-0.068425,0.000563,-0.072496,-0.092555
1.580018,-0.068778,0.000031,-0.069411,-0.099340
1.585018,-0.069116,-0.000558,-0.066286,-0.096173
1.590018,-0.069438,-0.001050,-0.063101,-0.099680
1.595019,-0.069744,-0.001645,-0.059825,-0.098035
1.600019,-0.070033,-0.001802,-0.056454,-0.091084
1.605019,-0.070304,0.015090,-0.052924,-0.012024
1.610019,-0.070558,0.014996,-0.049301,-0.012533
1.615019,-0.070794,0.014922,-0.045759,-0.010737
1.620020,-0.071012,0.014897,-0.042340,-0.012697
1.625020,-0.071215,0.014835,-0.039168,-0.007860
1.630020,-0.071402,0.014815,-0.036258,-0.008072
1.635020,-0.071575,0.014770,-0.033695,-0.007887
1.640021,-0.071737,0.014746,-0.031512,-0.011387
1.645021,-0.071889,0.014681,-0.029663,-0.008392
1.650021,-0.072032,0.014616,-0.028157,-0.012691
1.655021,-0.072169,0.014546,-0.026980,-0.011799
1.660022,-0.072302,0.014372,-0.026090,-0.021469
1.665022,-0.072430,0.014240,-0.025450,-0.024100
1.670022,-0.072556,0.014125,-0.025025,-0.024524
1.675022,-0.072680,0.013974,-0.024800,-0.027411
1.680022,-0.072804,0.014017,-0.024744,-0.023843
1.685023,-0.072928,0.013868,-0.024836,-0.025255
1.690023,-0.073053,0.013626,-0.025051,-0.033261
1.695023,-0.073179,0.013421,-0.025367,-0.036290
1.700023,-0.073307,0.013268,-0.025777,-0.037010
1.705024,-0.073437,0.006793,-0.026272,0.023726
1.710024,-0.073570,0.006884,-0.026849,0.020356
1.715024,-0.073707,0.006997,-0.027505,0.016160
1.720024,-0.073846,0.007104,-0.028256,0.013734
1.725025,-0.073990,0.007187,-0.029104,0.011674
1.730025,-0.074138,0.007295,-0.030055,0.006723
1.735025,-0.074292,0.007326,-0.031137,0.003782
1.740025,-0.074451,0.007335,-0.032346,0.001998
1.745026,-0.074617,0.007339,-0.033701,-0.002938
1.750026,-0.074790,0.007319,-0.035182,-0.008468
1.755026,-0.074970,0.007258,-0.036752,-0.013279
1.760026,-0.075159,0.007178,-0.038371,-0.018415
1.765026,-0.075356,0.007066,-0.040017,-0.018619
1.770027,-0.075561,0.007019,-0.041598,-0.017446
1.775027,-0.075773,0.006916,-0.043080,-0.020459
1.780027,-0.075993,0.006851,-0.044435,-0.021462
1.785027,-0.076219,0.006718,-0.045648,-0.023995
1.790028,-0.076450,0.006763,-0.046708,-0.021432
1.795028,-0.076686,0.006628,-0.047653,-0.025344
1.800028,-0.076927,0.006404,-0.048487,-0.031100
1.805028,-0.077172,0.013661,-0.049255,-0.017452
1.810029,-0.077420,0.013385,-0.049981,-0.015035
1.815029,-0.077673,0.013288,-0.050697,-0.019464
1.820029,-0.077928,0.013179,-0.051442,-0.021194
1.825029,-0.078188,0.013057,-0.052209,-0.019477
1.830029,-0.078451,0.012938,-0.052983,-0.018594
1.835030,-0.078718,0.012827,-0.053761,-0.019160
1.840030,-0.078990,0.012767,-0.054551,-0.022577
1.845030,-0.079265,0.012628,-0.055353,-0.024993
1.850030,-0.079544,0.012505,-0.056171,-0.028069
1.855031,-0.079827,0.012341,-0.057004,-0.026571
1.860031,-0.080115,0.012285,-0.057852,-0.024535
1.865031,-0.080407,0.012133,-0.058702,-0.026655
1.870031,-0.080703,0.011954,-0.059547,-0.031271
1.875032,-0.081003,0.011767,-0.060371,-0.031276
1.880032,-0.081307,0.011436,-0.061166,-0.041261
1.885032,-0.081615,0.011198,-0.061901,-0.038578
1.890032,-0.081927,0.010806,-0.062567,-0.046379
1.895033,-0.082241,0.010527,-0.063168,-0.047449
1.900033,-0.082559,0.010217,-0.063688,-0.049628
1.905033,-0.082879,0.006306,-0.064108,-0.082841
1.910033,-0.083200,0.005604,-0.064414,-0.072256
1.915033,-0.083523,0.005167,-0.064580,-0.073416
1.920034,-0.083846,0.004891,-0.064578,-0.072190
1.925034,-0.084168,0.004456,-0.064399,-0.071989
1.930034,-0.084489,0.004149,-0.064045,-0.071363
1.935034,-0.084808,0.003727,-0.063526,-0.070087
1.940035,-0.085123,0.003444,-0.062831,-0.066720
1.945035,-0.085435,0.003037,-0.061962,-0.066876
1.950035,-0.085742,0.002791,-0.060924,-0.065606
1.955035,-0.086043,0.002395,-0.059720,-0.065280
1.960036,-0.086337,0.002057,-0.058357,-0.072053
1.965036,-0.086625,0.001623,-0.056866,-0.071900
1.970036,-0.086904,0.001263,-0.055243,-0.074120
1.975036,-0.087175,0.000820,-0.053527,-0.075312
1.980036,-0.087438,0.000234,-0.051736,-0.083215
1.985037,-0.087691,-0.000259,-0.049893,-0.082715
1.990037,-0.087935,-0.000170,-0.047975,-0.069464
1.995037,-0.088169,-0.000583,-0.045987,-0.069213
2.000037,-0.088392,-0.001255,-0.043940,-0.077982
2.005037,-0.088606,-0.001873,-0.041720,-0.124637
2.010037,-0.088807,-0.002073,-0.039335,-0.128843
2.015036,-0.088996,-0.002838,-0.036748,-0.125681
2.020036,-0.089171,-0.003409,-0.033894,-0.123603
2.025036,-0.089331,-0.004137,-0.030719,-0.117653
2.030035,-0.089475,-0.004598,-0.027201,-0.118232
2.035035,-0.089599,-0.005300,-0.023334,-0.114955
2.040035,-0.089703,-0.005751,-0.019172,-0.116281
2.045034,-0.089786,-0.006442,-0.014699,-0.111819
2.050034,-0.089845,-0.006883,-0.009947,-0.107542
2.055033,-0.089880,-0.007510,-0.004775,-0.100175
2.060033,-0.089887,-0.007952,0.000690,-0.099840
2.065033,-0.089867,-0.008538,0.006385,-0.092717
2.070032,-0.089817,-0.008748,0.012250,-0.082769
2.075032,-0.089738,-0.009228,0.018331,-0.074915
2.080032,-0.089628,-0.009415,0.024489,-0.065228
2.085031,-0.089487,-0.009792,0.030770,-0.056352
2.090031,-0.089314,-0.010216,0.037036,-0.056782
2.095031,-0.089110,-0.010544,0.043327,-0.051470
2.100030,-0.088874,-0.010627,0.049600,-0.042860
2.105030,-0.088607,0.000845,0.056014,0.087136
2.110029,-0.088308,0.001209,0.062327,0.091520
2.115029,-0.087978,0.001776,0.068347,0.100552
2.120029,-0.087619,0.002299,0.074098,0.100390
2.125028,-0.087233,0.002916,0.079427,0.107094
2.130028,-0.086821,0.003373,0.084178,0.106870
2.135028,-0.086387,0.004023,0.088358,0.110787
2.140027,-0.085935,0.004444,0.091843,0.120435
2.145027,-0.085467,0.005183,0.094644,0.126928
2.150027,-0.084987,0.005714,0.096812,0.131709
2.155026,-0.084498,0.006506,0.098330,0.132342
2.160026,-0.084003,0.007011,0.099258,0.130604
2.165025,-0.083506,0.007797,0.099664,0.132402
2.170025,-0.083007,0.008525,0.099582,0.140798
2.175025,-0.082511,0.009374,0.099032,0.140834
2.180024,-0.082019,0.009626,0.098024,0.129589
2.185024,-0.081533,0.010391,0.096557,0.124987
2.190024,-0.081055,0.010661,0.094656,0.115897
2.195023,-0.080589,0.011348,0.092347,0.111344
2.200023,-0.080135,0.012107,0.089605,0.114710
2.205023,-0.079697,0.022333,0.086444,0.095821
2.210022,-0.079275,0.022596,0.082891,0.095406
2.215022,-0.078872,0.023164,0.078997,0.093460
2.220021,-0.078489,0.023594,0.074814,0.087656
2.225021,-0.078129,0.024117,0.070332,0.084500
2.230021,-0.077791,0.024346,0.065536,0.089304
2.235020,-0.077479,0.024875,0.060483,0.084224
2.240020,-0.077192,0.025225,0.055162,0.075851
2.245020,-0.076933,0.025667,0.049606,0.067723
2.250019,-0.076702,0.025961,0.043818,0.069395
2.255019,-0.076501,0.026358,0.037795,0.058166
2.260019,-0.076331,0.026740,0.031588,0.064666
2.265018,-0.076192,0.027120,0.025260,0.060337
2.270018,-0.076085,0.027343,0.018846,0.054625
2.275017,-0.076010,0.027667,0.012294,0.051406
2.280017,-0.075968,0.027663,0.005664,0.041084
2.285017,-0.075960,0.027893,-0.001061,0.032485
2.290016,-0.075986,0.027910,-0.007847,0.024623
2.295016,-0.076046,0.028049,-0.014703,0.018625
2.300016,-0.076140,0.028293,-0.021614,0.019237
2.305015,-0.076269,0.029951,-0.028766,-0.000075
2.310015,-0.076435,0.030233,-0.036156,-0.011711
2.315015,-0.076638,0.030149,-0.043578,-0.020268
2.320014,-0.076878,0.030186,-0.050953,-0.028889
2.325014,-0.077155,0.029991,-0.058179,-0.040722
2.330014,-0.077467,0.029813,-0.065204,-0.046293
2.335013,-0.077813,0.029524,-0.071973,-0.051573
2.340013,-0.078192,0.029322,-0.078354,-0.061407
2.345012,-0.078602,0.028936,-0.084311,-0.067236
2.350012,-0.079040,0.028615,-0.089828,-0.081596
2.355012,-0.079505,0.028110,-0.094908,-0.089305
2.360011,-0.079994,0.027763,-0.099565,-0.091711
2.365011,-0.080505,0.027192,-0.103869,-0.101589
2.370011,-0.081036,0.026658,-0.107788,-0.111611
2.375010,-0.081586,0.025979,-0.111327,-0.115896
2.380010,-0.082152,0.025669,-0.114500,-0.113353
2.385010,-0.082733,0.024986,-0.117343,-0.114383
2.390009,-0.083327,0.025185,-0.119840,-0.095757
2.395009,-0.083933,0.024608,-0.122042,-0.098988
2.400008,-0.084549,0.024343,-0.123947,-0.098905
2.405008,-0.085174,0.014175,-0.125615,-0.126102
2.410008,-0.085807,0.013531,-0.127058,-0.126638
2.415007,-0.086446,0.012767,-0.128260,-0.129465
2.420007,-0.087090,0.012341,-0.129212,-0.131329
2.425007,-0.087738,0.011559,-0.129885,-0.129164
2.430006,-0.088389,0.010881,-0.130262,-0.117546
2.435006,-0.089040,0.010178,-0.130316,-0.115603
2.440006,-0.089691,0.009705,-0.130016,-0.110849
2.445005,-0.090339,0.009046,-0.129338,-0.108356
2.450005,-0.090983,0.008535,-0.128278,-0.121450
2.455004,-0.091620,0.007813,-0.126840,-0.118193
2.460004,-0.092249,0.007426,-0.125055,-0.109846
2.465004,-0.092868,0.006774,-0.122970,-0.106550
2.470003,-0.093476,0.006412,-0.120570,-0.104030
2.475003,-0.094071,0.005800,-0.117887,-0.098092
2.480003,-0.094652,0.005459,-0.115013,-0.093465
2.485002,-0.095218,0.004905,-0.111989,-0.088548
2.490002,-0.095769,0.004325,-0.108846,-0.090567
2.495002,-0.096303,0.003783,-0.105583,-0.088983
2.500001,-0.096821,0.003499,-0.102158,-0.087141
