time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
1.825029,-0.056162,-0.055679,0.004631,0.009857,-0.001628,0.013806
1.830029,-0.059550,-0.058381,0.010499,0.014550,-0.001872,0.013882
1.835030,-0.065686,-0.065745,0.018972,0.024734,-0.002269,0.014043
1.840030,-0.074847,-0.073061,0.030401,0.033888,-0.002896,0.014184
1.845030,-0.087289,-0.087957,0.044945,0.051379,-0.003853,0.014453
1.850030,-0.103172,-0.100608,0.062709,0.065635,-0.005279,0.014669
1.855031,-0.122506,-0.123636,0.083722,0.090971,-0.007348,0.015047
1.860031,-0.145345,-0.141690,0.107945,0.110491,-0.010267,0.015330
1.865031,-0.171722,-0.172764,0.135320,0.143690,-0.014283,0.015792
1.870031,-0.201553,-0.196003,0.165595,0.168292,-0.019644,0.016120
1.875032,-0.234401,-0.233925,0.198145,0.208183,-0.026526,0.016635
1.880032,-0.269562,-0.260630,0.232135,0.236189,-0.035002,0.016999
1.885032,-0.306298,-0.301744,0.266681,0.279252,-0.045039,0.017579
1.890032,-0.343874,-0.329268,0.300870,0.307994,-0.056471,0.017994
1.895033,-0.381540,-0.369771,0.333926,0.350171,-0.069044,0.018666
1.900033,-0.418564,-0.395750,0.365223,0.377168,-0.082426,0.019153
1.905033,-0.454316,-0.432530,0.394301,0.415307,-0.096243,0.019946
1.910033,-0.488323,-0.455361,0.420877,0.438887,-0.110120,0.020518
1.915033,-0.520307,-0.486900,0.444954,0.471393,-0.123785,0.021447
1.920034,-0.550125,-0.506121,0.466654,0.491196,-0.137031,0.022116
1.925034,-0.577220,-0.531860,0.485767,0.517641,-0.149413,0.023208
1.930034,-0.600445,-0.546399,0.501807,0.532552,-0.160201,0.024015
1.935034,-0.618506,-0.563202,0.514342,0.549948,-0.168627,0.025383
1.940035,-0.630432,-0.570625,0.523118,0.557872,-0.174079,0.026414
1.945035,-0.635570,-0.575640,0.527929,0.563770,-0.176089,0.028149
1.950035,-0.633415,-0.574662,0.528594,0.563499,-0.174350,0.029432
1.955035,-0.623808,-0.566565,0.524968,0.556593,-0.168782,0.031546
1.960036,-0.606825,-0.556742,0.516820,0.547540,-0.159443,0.033075
1.965036,-0.582676,-0.535363,0.503915,0.527186,-0.146593,0.035544
1.970036,-0.551635,-0.516639,0.485986,0.509067,-0.130649,0.037306
1.975036,-0.514146,-0.481851,0.462735,0.475030,-0.112177,0.040118
1.980036,-0.470865,-0.454302,0.433890,0.447787,-0.091894,0.042094
1.985037,-0.422628,-0.406791,0.399366,0.400387,-0.070687,0.045185
1.990037,-0.370256,-0.371208,0.359208,0.364672,-0.049496,0.047310
1.995037,-0.314599,-0.312511,0.313604,0.305438,-0.029241,0.050549
2.000037,-0.256399,-0.270178,0.262906,0.262531,-0.010777,0.052719
2.005037,-0.196247,-0.202510,0.207586,0.193680,0.005159,0.055948
2.010037,-0.134747,-0.155124,0.148381,0.145289,0.017922,0.058060
2.015036,-0.072725,-0.082032,0.086540,0.070371,0.027006,0.061146
2.020036,-0.011006,-0.032885,0.023500,0.019786,0.032165,0.063155
2.025036,0.049710,0.039948,-0.039308,-0.055537,0.033419,0.066121
2.030035,0.108862,0.087138,-0.100637,-0.104620,0.031005,0.068087
2.035035,0.166111,0.154942,-0.159468,-0.175484,0.025310,0.071052
2.040035,0.221161,0.197729,-0.215069,-0.220441,0.016802,0.073049
2.045034,0.273745,0.257754,-0.266920,-0.283860,0.006002,0.076087
2.050034,0.323665,0.294828,-0.314716,-0.323249,-0.006556,0.078142
2.055033,0.370770,0.345925,-0.358330,-0.377794,-0.020348,0.081260
2.060033,0.414934,0.376984,-0.397798,-0.411113,-0.034893,0.083358
2.065033,0.456032,0.419145,-0.433271,-0.456606,-0.049754,0.086521
2.070032,0.493958,0.444373,-0.464946,-0.484021,-0.064543,0.088632
2.075032,0.528661,0.478102,-0.493082,-0.520982,-0.078935,0.091787
2.080032,0.560034,0.497905,-0.517985,-0.543013,-0.092676,0.093877
2.085031,0.587922,0.523627,-0.539929,-0.572373,-0.105539,0.096986
2.090031,0.612130,0.538155,-0.559017,-0.589480,-0.117201,0.099043
2.095031,0.632303,0.555922,-0.575242,-0.611250,-0.127271,0.102110
2.100030,0.648037,0.565005,-0.588552,-0.623017,-0.135327,0.104153
2.105030,0.658895,0.574311,-0.598863,-0.636253,-0.140954,0.107232
2.110029,0.664459,0.577523,-0.606057,-0.641947,-0.143777,0.109301
2.115029,0.664532,0.577808,-0.610080,-0.645636,-0.143578,0.112432
2.120029,0.659105,0.575023,-0.610872,-0.644808,-0.140265,0.114536
2.125028,0.648269,0.566461,-0.608392,-0.638647,-0.133891,0.117705
2.130028,0.632357,0.557957,-0.602647,-0.631346,-0.124681,0.119819
2.135028,0.611972,0.541421,-0.593764,-0.615980,-0.113047,0.122982
2.140027,0.587934,0.528187,-0.582035,-0.603175,-0.099588,0.125079
2.145027,0.561270,0.505798,-0.567868,-0.580925,-0.084965,0.128202
2.150027,0.533113,0.489732,-0.551750,-0.564570,-0.069817,0.130263
2.155026,0.504489,0.464811,-0.534212,-0.538623,-0.054705,0.133313
2.160026,0.476262,0.448105,-0.515849,-0.520908,-0.040110,0.135308
2.165025,0.449103,0.423551,-0.497226,-0.494503,-0.026383,0.138223
2.170025,0.423416,0.407781,-0.478761,-0.477336,-0.013704,0.140102
2.175025,0.399398,0.385276,-0.460770,-0.452622,-0.002144,0.142806
2.180024,0.377131,0.371119,-0.443537,-0.437037,0.008264,0.144519
2.185024,0.356645,0.351289,-0.427133,-0.415035,0.017600,0.146941
2.190024,0.337921,0.339058,-0.411534,-0.401227,0.025979,0.148451
2.195023,0.320813,0.322099,-0.396710,-0.381723,0.033503,0.150553
2.200023,0.305103,0.311616,-0.382499,-0.369372,0.040305,0.151843
2.205023,0.290495,0.296834,-0.368704,-0.351526,0.046512,0.153610
2.210022,0.276676,0.287416,-0.355106,-0.339897,0.052233,0.154676
2.215022,0.263354,0.273618,-0.341557,-0.322646,0.057541,0.156109
2.220021,0.250276,0.264467,-0.327938,-0.311172,0.062484,0.156954
2.225021,0.237259,0.250603,-0.314154,-0.293867,0.067090,0.158051
2.230021,0.224174,0.241184,-0.300105,-0.282188,0.071385,0.158670
2.235020,0.210925,0.226680,-0.285749,-0.264391,0.075376,0.159429
2.240020,0.197497,0.216750,-0.271088,-0.252340,0.079057,0.159823
2.245020,0.183997,0.201611,-0.256173,-0.234043,0.082414,0.160248
2.250019,0.170523,0.191431,-0.241054,-0.221731,0.085437,0.160422
2.255019,0.157213,0.176211,-0.225855,-0.203241,0.088113,0.160530
2.260019,0.144123,0.166145,-0.210616,-0.190920,0.090450,0.160505
2.265018,0.131313,0.151267,-0.195424,-0.172555,0.092451,0.160331
2.270018,0.118835,0.141537,-0.180396,-0.160470,0.094115,0.160129
2.275017,0.106734,0.127300,-0.165603,-0.142665,0.095458,0.159708
2.280017,0.095030,0.118073,-0.151092,-0.131038,0.096495,0.159355
2.285017,0.083669,0.104572,-0.136955,-0.114071,0.097241,0.158723
2.290016,0.072646,0.095804,-0.123203,-0.103078,0.097712,0.158236
2.295016,0.062005,0.083068,-0.109869,-0.087105,0.097924,0.157412
2.300016,0.051761,0.074872,-0.096961,-0.076800,0.097900,0.156806
2.305015,0.041896,0.063009,-0.084504,-0.061888,0.097661,0.155820
2.310015,0.032402,0.055387,-0.072503,-0.052313,0.097227,0.155119
2.315015,0.023257,0.044368,-0.060896,-0.038415,0.096622,0.154006
2.320014,0.014477,0.037308,-0.049670,-0.029450,0.095861,0.153229
2.325014,0.006117,0.027228,-0.038822,-0.016448,0.094965,0.152021
2.330014,-0.001835,0.020840,-0.028273,-0.008013,0.093950,0.151191
2.335013,-0.009423,0.011699,-0.018016,0.004299,0.092827,0.149914
2.340013,-0.016730,0.005840,-0.008107,0.012236,0.091604,0.149039
2.345012,-0.023795,-0.002644,0.001461,0.023745,0.090286,0.147691
2.350012,-0.030637,-0.008114,0.010682,0.031149,0.088882,0.146769
2.355012,-0.037277,-0.016057,0.019547,0.041841,0.087398,0.145350
2.360011,-0.043672,-0.021146,0.028038,0.048676,0.085847,0.144385
2.365011,-0.049778,-0.028417,0.036154,0.058496,0.084239,0.142914
2.370011,-0.055612,-0.033033,0.043906,0.064759,0.082583,0.141918
2.375010,-0.061160,-0.039598,0.051305,0.073742,0.080890,0.140411
2.380010,-0.066385,-0.043703,0.058323,0.079433,0.079173,0.139400
2.385010,-0.071319,-0.049499,0.064964,0.087529,0.077443,0.137881
2.390009,-0.075900,-0.053071,0.071226,0.092628,0.075706,0.136866
2.395009,-0.080138,-0.058008,0.077090,0.099805,0.073976,0.135350
2.400008,-0.084035,-0.061018,0.082515,0.104246,0.072260,0.134343
2.405008,-0.087611,-0.065143,0.087491,0.110370,0.070567,0.132837
2.410008,-0.090893,-0.067654,0.091974,0.114063,0.068902,0.131836
2.415007,-0.093904,-0.071090,0.096001,0.119058,0.067271,0.130341
2.420007,-0.096610,-0.073136,0.099554,0.122011,0.065683,0.129353
2.425007,-0.098955,-0.075773,0.102634,0.125872,0.064145,0.127886
2.430006,-0.100991,-0.077282,0.105272,0.128093,0.062658,0.126920
2.435006,-0.102774,-0.079246,0.107563,0.131006,0.061220,0.125493
2.440006,-0.104306,-0.080355,0.109531,0.132687,0.059832,0.124558
2.445005,-0.105604,-0.081743,0.111182,0.134830,0.058493,0.123176
2.450005,-0.106678,-0.082492,0.112538,0.136019,0.057203,0.122272
2.455004,-0.107577,-0.083408,0.113666,0.137529,0.055957,0.120939
2.460004,-0.108274,-0.083863,0.114568,0.138354,0.054752,0.120065
2.465004,-0.108770,-0.084306,0.115220,0.139284,0.053590,0.118772
2.470003,-0.109090,-0.084465,0.115587,0.139672,0.052478,0.117926
2.475003,-0.109190,-0.084444,0.115780,0.140047,0.051405,0.116680
2.480003,-0.109070,-0.084258,0.115785,0.140143,0.050370,0.115863
2.485002,-0.108794,-0.083797,0.115586,0.140039,0.049376,0.114659
2.490002,-0.108392,-0.083395,0.115128,0.139758,0.048428,0.113871
2.495002,-0.107800,-0.082566,0.114465,0.139089,0.047516,0.112703
2.500001,-0.106921,-0.081787,0.113636,0.138508,0.046631,0.111933
2.505001,-0.105728,-0.080248,0.112658,0.137456,0.045774,0.110793
2.510000,-0.104261,-0.079005,0.111556,0.136652,0.044942,0.110042
2.515000,-0.102637,-0.076958,0.110324,0.135286,0.044134,0.108931
2.520000,-0.100969,-0.075560,0.108953,0.134259,0.043353,0.108202
2.524999,-0.099325,-0.073496,0.107434,0.132538,0.042600,0.107126
2.529999,-0.097739,-0.072173,0.105706,0.131221,0.041880,0.106420
2.534999,-0.096156,-0.070195,0.103782,0.129010,0.041190,0.105377
2.539998,-0.094581,-0.068885,0.101717,0.127417,0.040528,0.104695
2.544998,-0.093035,-0.066960,0.099581,0.124943,0.039883,0.103689
2.549998,-0.091516,-0.065702,0.097396,0.123253,0.039253,0.103028
2.554997,-0.089935,-0.063742,0.095097,0.120578,0.038645,0.102055
2.559997,-0.088258,-0.062359,0.092718,0.118726,0.038055,0.101417
2.564996,-0.086494,-0.060186,0.090334,0.115940,0.037478,0.100481
2.569996,-0.084602,-0.058636,0.088004,0.114122,0.036913,0.099874
2.574996,-0.082554,-0.056127,0.085783,0.111526,0.036356,0.098987
2.579995,-0.080410,-0.054377,0.083643,0.109858,0.035808,0.098412
2.584995,-0.078266,-0.051759,0.081500,0.107346,0.035271,0.097569
2.589995,-0.076115,-0.050010,0.079249,0.105585,0.034753,0.097018
2.594994,-0.073896,-0.047306,0.076892,0.102812,0.034250,0.096206
2.599994,-0.071626,-0.045464,0.074469,0.100909,0.033760,0.095675
2.604994,-0.069331,-0.042674,0.072009,0.098007,0.033280,0.094894
2.609993,-0.067017,-0.040799,0.069483,0.096018,0.032811,0.094383
2.614993,-0.064728,-0.038019,0.066883,0.092946,0.032352,0.093630
2.619992,-0.062465,-0.036189,0.064277,0.090888,0.031895,0.093133
2.624992,-0.060189,-0.033427,0.061694,0.087830,0.031437,0.092395
2.629992,-0.057871,-0.031557,0.059139,0.085812,0.030973,0.091905
2.634991,-0.055472,-0.028650,0.056669,0.082889,0.030500,0.091171
2.639991,-0.053004,-0.026656,0.054360,0.081068,0.030017,0.090686
2.644991,-0.050499,-0.023626,0.052190,0.078502,0.029529,0.089967
2.649990,-0.048004,-0.021611,0.050168,0.076908,0.029035,0.089493
2.654990,-0.045574,-0.018673,0.048239,0.074623,0.028540,0.088793
2.659990,-0.043271,-0.016815,0.046359,0.073138,0.028051,0.088335
2.664989,-0.041146,-0.014243,0.044538,0.070980,0.027562,0.087658
2.669989,-0.039249,-0.012710,0.042784,0.069595,0.027073,0.087211
2.674989,-0.037620,-0.010732,0.041124,0.067629,0.026579,0.086543
2.679988,-0.036154,-0.009545,0.039561,0.066394,0.026085,0.086102
2.684988,-0.034837,-0.007948,0.038055,0.064610,0.025595,0.085452
2.689987,-0.033646,-0.006985,0.036580,0.063445,0.025113,0.085026
2.694987,-0.032505,-0.005598,0.035102,0.061691,0.024639,0.084399
2.699987,-0.031359,-0.004671,0.033617,0.060517,0.024173,0.083988
2.704986,-0.030149,-0.003204,0.032113,0.058729,0.023714,0.083383
2.709986,-0.028848,-0.002155,0.030581,0.057517,0.023264,0.082987
2.714986,-0.027470,-0.000489,0.029015,0.055654,0.022834,0.082419
2.719985,-0.026048,0.000655,0.027490,0.054442,0.022443,0.082073
2.724985,-0.024581,0.002424,0.026034,0.052705,0.022109,0.081628
2.729985,-0.023089,0.003621,0.024638,0.051593,0.021849,0.081394
2.734984,-0.021595,0.005417,0.023329,0.050027,0.021685,0.081162
2.739984,-0.020128,0.006587,0.022134,0.049073,0.021640,0.081106
2.744983,-0.018711,0.008281,0.021091,0.047820,0.021733,0.081194
2.749983,-0.017393,0.009328,0.020201,0.047106,0.021983,0.081380
2.754983,-0.016172,0.010781,0.019405,0.046141,0.022408,0.081875
2.759982,-0.015017,0.011694,0.018628,0.045511,0.023028,0.082360
2.764982,-0.013938,0.012967,0.017850,0.044564,0.023864,0.083350
2.769982,-0.012914,0.013768,0.017068,0.043927,0.024933,0.084196
2.774981,-0.011877,0.014982,0.016269,0.042947,0.026249,0.085763
2.779981,-0.010819,0.015809,0.015478,0.042300,0.027819,0.087012
2.784981,-0.009799,0.016996,0.014725,0.041373,0.029651,0.089201
2.789980,-0.008874,0.017710,0.014002,0.040779,0.031761,0.090883
2.794980,-0.008041,0.018667,0.013319,0.039931,0.034162,0.093757
2.799979,-0.007307,0.019223,0.012608,0.039345,0.036863,0.095913
2.804979,-0.006604,0.020018,0.011851,0.038413,0.039874,0.099520
2.809979,-0.005954,0.020506,0.011096,0.037792,0.043200,0.102177
2.814978,-0.005348,0.021187,0.010384,0.036913,0.046847,0.106547
2.819978,-0.004725,0.021652,0.009738,0.036379,0.050818,0.109721
2.824978,-0.004087,0.022367,0.009176,0.035681,0.055117,0.114878
2.829977,-0.003428,0.022859,0.008653,0.035248,0.059749,0.118581
2.834977,-0.002776,0.023588,0.008137,0.034608,0.064712,0.124535
2.839977,-0.002201,0.024013,0.007604,0.034168,0.070012,0.128773
2.844976,-0.001661,0.024610,0.007065,0.033509,0.075652,0.135540
2.849976,-0.001146,0.024988,0.006557,0.033097,0.081632,0.140323
2.854975,-0.000683,0.025494,0.006104,0.032545,0.087953,0.147908
2.859975,-0.000302,0.025768,0.005708,0.032227,0.094611,0.153234
2.864975,-0.000038,0.026037,0.005331,0.031773,0.101601,0.161622
2.869974,0.000109,0.026123,0.004967,0.031482,0.108920,0.167477
2.874974,0.000129,0.026101,0.004551,0.030984,0.116562,0.176648
2.879974,0.000068,0.026022,0.004084,0.030610,0.124525,0.183018
2.884973,0.000067,0.025982,0.003551,0.029971,0.132804,0.192952
2.889973,0.000203,0.026067,0.002958,0.029494,0.141396,0.199826
2.894973,0.000515,0.026408,0.002392,0.028818,0.150294,0.210504
2.899972,0.000914,0.026709,0.001900,0.028429,0.159497,0.217867
2.904972,0.001364,0.027228,0.001511,0.027974,0.169006,0.229278
2.909971,0.001811,0.027573,0.001269,0.027792,0.178818,0.237128
2.914971,0.002246,0.028078,0.001156,0.027678,0.188931,0.249263
2.919971,0.002664,0.028402,0.001131,0.027680,0.199338,0.257589
2.924970,0.003016,0.028806,0.001127,0.027712,0.210033,0.270424
2.929970,0.003200,0.028941,0.001186,0.027785,0.221016,0.279210
2.934970,0.003233,0.028961,0.001307,0.027970,0.232285,0.292731
2.939969,0.003069,0.028818,0.001365,0.028047,0.243836,0.301972
2.944969,0.002673,0.028321,0.001314,0.028025,0.255664,0.316166
2.949969,0.002049,0.027809,0.001193,0.027950,0.267766,0.325848
2.954968,0.001258,0.026845,0.001035,0.027784,0.280138,0.340694
2.959968,0.000427,0.026169,0.000860,0.027651,0.292774,0.350804
2.964967,-0.000387,0.025179,0.000675,0.027429,0.305668,0.366277
2.969967,-0.001172,0.024543,0.000520,0.027293,0.318818,0.376796
2.974967,-0.001912,0.023645,0.000493,0.027237,0.332215,0.392873
2.979966,-0.002546,0.023130,0.000666,0.027350,0.345856,0.403786
2.984966,-0.002992,0.022578,0.001014,0.027717,0.359735,0.420442
2.989966,-0.003260,0.022350,0.001487,0.028059,0.373848,0.431734
2.994965,-0.003379,0.022172,0.002069,0.028699,0.388191,0.448947
2.999965,-0.003409,0.022121,0.002722,0.029184,0.402763,0.460606
3.004965,-0.003412,0.022060,0.003359,0.029888,0.417561,0.478367
3.009964,-0.003421,0.022009,0.003996,0.030356,0.432585,0.490387
3.014964,-0.003476,0.021865,0.004586,0.031001,0.447836,0.508691
3.019964,-0.003530,0.021760,0.005131,0.031395,0.463317,0.521077
3.024963,-0.003578,0.021599,0.005577,0.031863,0.479033,0.539938
3.029963,-0.003620,0.021491,0.005982,0.032140,0.494992,0.552705
3.034962,-0.003629,0.021358,0.006374,0.032537,0.511200,0.572157
3.039962,-0.003626,0.021273,0.006741,0.032781,0.527665,0.585330
3.044962,-0.003609,0.021153,0.007135,0.033180,0.544390,0.605401
3.049961,-0.003588,0.021068,0.007581,0.033491,0.561382,0.618995
3.054961,-0.003534,0.020969,0.007988,0.033903,0.578645,0.639712
3.059961,-0.003410,0.020953,0.008313,0.034115,0.596181,0.653741
3.064960,-0.003208,0.021012,0.008562,0.034343,0.613999,0.675122
3.069960,-0.002963,0.021083,0.008785,0.034476,0.632103,0.689606
3.074960,-0.002734,0.021159,0.008982,0.034650,0.650498,0.711678
3.079959,-0.002573,0.021150,0.009172,0.034763,0.669184,0.726628
3.084959,-0.002424,0.021116,0.009344,0.034912,0.688166,0.749406
3.089958,-0.002313,0.021058,0.009575,0.035057,0.707445,0.764828
3.094958,-0.002278,0.020870,0.009924,0.035418,0.727023,0.788322
3.099958,-0.002331,0.020668,0.010277,0.035664,0.746905,0.804227
3.104957,-0.002458,0.020263,0.010552,0.035935,0.767093,0.828452
3.109957,-0.002632,0.019949,0.010730,0.036036,0.787588,0.844848
3.114957,-0.002893,0.019368,0.010812,0.036065,0.808394,0.869813
3.119956,-0.003160,0.018970,0.010767,0.035977,0.829508,0.886703
3.124956,-0.003364,0.018450,0.010609,0.035703,0.850923,0.912400
3.129956,-0.003459,0.018188,0.010368,0.035450,0.872637,0.929769
3.134955,-0.003363,0.018031,0.010091,0.035026,0.894646,0.956178
3.139955,-0.003051,0.018101,0.009858,0.034781,0.916948,0.974018
3.144954,-0.002548,0.018438,0.009679,0.034489,0.939538,1.001123
3.149954,-0.001907,0.018777,0.009512,0.034313,0.962415,1.019424
3.154954,-0.001209,0.019348,0.009408,0.034146,0.985583,1.047224
3.159953,-0.000502,0.019737,0.009411,0.034132,1.009040,1.065989
3.164953,0.000169,0.020271,0.009510,0.034247,1.032776,1.094472
3.169953,0.000798,0.020589,0.009734,0.034436,1.056788,1.113680
3.174952,0.001410,0.021033,0.010048,0.034842,1.081071,1.142817
3.179952,0.001998,0.021304,0.010403,0.035159,1.105621,1.162456
3.184952,0.002562,0.021665,0.010768,0.035664,1.130438,1.192233
3.189951,0.003071,0.021854,0.011126,0.036006,1.155519,1.212296
3.194951,0.003432,0.021941,0.011471,0.036517,1.180861,1.242703
3.199950,0.003620,0.021852,0.011732,0.036799,1.206463,1.263183
3.204950,0.003684,0.021563,0.011859,0.037067,1.232322,1.294211
3.209950,0.003646,0.021282,0.011889,0.037168,1.258435,1.315100
3.214949,0.003572,0.020815,0.011853,0.037237,1.284789,1.346722
3.219949,0.003492,0.020500,0.011795,0.037267,1.311369,1.367985
3.224949,0.003390,0.020002,0.011651,0.037204,1.338153,1.400124
3.229948,0.003289,0.019670,0.011423,0.037095,1.365121,1.421698
3.234948,0.003202,0.019198,0.011092,0.036802,1.392251,1.454252
3.239948,0.003113,0.018889,0.010657,0.036523,1.419522,1.476069
3.244947,0.002993,0.018404,0.010122,0.035980,1.446912,1.508937
3.249947,0.002889,0.018104,0.009519,0.035562,1.474404,1.530931
3.254946,0.002826,0.017725,0.008867,0.034874,1.501979,1.564022
3.259946,0.002824,0.017533,0.008205,0.034404,1.529619,1.586135
3.264946,0.002919,0.017383,0.007619,0.033793,1.557308,1.619362
3.269945,0.003061,0.017334,0.007078,0.033426,1.585034,1.641544
3.274945,0.003222,0.017300,0.006560,0.032907,1.612785,1.674846
3.279945,0.003410,0.017309,0.006042,0.032566,1.640543,1.697053
3.284944,0.003683,0.017443,0.005533,0.032073,1.668298,1.730360
3.289944,0.004025,0.017600,0.005112,0.031822,1.696042,1.752557
3.294944,0.004401,0.017887,0.004766,0.031546,1.723764,1.785824
3.299943,0.004836,0.018134,0.004497,0.031433,1.751453,1.807976
3.304943,0.005269,0.018509,0.004274,0.031333,1.779102,1.841155
3.309942,0.005673,0.018740,0.004086,0.031306,1.806703,1.863236
3.314942,0.006003,0.019005,0.003849,0.031214,1.834249,1.896291
3.319942,0.006268,0.019136,0.003615,0.031161,1.861732,1.918279
3.324941,0.006420,0.019204,0.003422,0.031136,1.889147,1.951178
3.329941,0.006426,0.019134,0.003258,0.031143,1.916488,1.973051
3.334941,0.006325,0.018909,0.003122,0.031185,1.943745,2.005760
3.339940,0.006165,0.018714,0.002945,0.031177,1.970916,2.027497
3.344940,0.005987,0.018409,0.002728,0.031116,1.997998,2.059996
3.349940,0.005851,0.018243,0.002552,0.031101,2.024989,2.081589
3.354939,0.005749,0.018041,0.002444,0.031155,2.051888,2.113868
3.359939,0.005709,0.017958,0.002325,0.031182,2.078688,2.135308
3.364938,0.005740,0.017921,0.002134,0.031134,2.105387,2.167348
3.369938,0.005791,0.017919,0.001862,0.031038,2.131988,2.188630
3.374938,0.005823,0.017904,0.001523,0.030816,2.158488,2.220432
3.379937,0.005852,0.017900,0.001159,0.030646,2.184885,2.241551
3.384937,0.005867,0.017888,0.000816,0.030418,2.211176,2.273102
3.389937,0.005878,0.017882,0.000555,0.030332,2.237358,2.294048
3.394936,0.005893,0.017883,0.000360,0.030282,2.263428,2.325333
3.399936,0.005890,0.017874,0.000208,0.030281,2.289389,2.346102
3.404936,0.005861,0.017832,0.000120,0.030355,2.315246,2.377131
3.409935,0.005728,0.017723,0.000103,0.030461,2.341003,2.397736
3.414935,0.005468,0.017406,0.000088,0.030612,2.366658,2.428522
3.419935,0.005082,0.017095,-0.000030,0.030624,2.392210,2.448964
3.424934,0.004617,0.016542,-0.000233,0.030528,2.417658,2.479502
3.429934,0.004078,0.016116,-0.000448,0.030442,2.443007,2.499782
3.434933,0.003508,0.015449,-0.000658,0.030304,2.468257,2.530083
3.439933,0.002967,0.015030,-0.000847,0.030216,2.493409,2.550205
3.444933,0.002518,0.014518,-0.000973,0.030145,2.518467,2.580275
3.449932,0.002128,0.014225,-0.001029,0.030146,2.543433,2.600248
3.454932,0.001771,0.013831,-0.001024,0.030209,2.568309,2.630099
3.459932,0.001515,0.013646,-0.000952,0.030299,2.593097,2.649929
3.464931,0.001331,0.013453,-0.000876,0.030430,2.617795,2.679566
3.469931,0.001284,0.013434,-0.000838,0.030486,2.642403,2.699253
3.474931,0.001373,0.013563,-0.000843,0.030517,2.666924,2.728677
3.479930,0.001538,0.013711,-0.000852,0.030538,2.691357,2.748224
3.484930,0.001720,0.013953,-0.000902,0.030523,2.715704,2.777442
3.489929,0.001851,0.014076,-0.000992,0.030485,2.739969,2.796854
3.494929,0.001929,0.014199,-0.001172,0.030324,2.764151,2.825871
3.499929,0.001937,0.014227,-0.001387,0.030188,2.788248,2.845150
3.504928,0.001922,0.014254,-0.001617,0.029965,2.812265,2.873970
3.509928,0.001999,0.014348,-0.001884,0.029788,2.836204,2.893122
3.514928,0.002223,0.014675,-0.002213,0.029450,2.860070,2.921761
3.519927,0.002583,0.015010,-0.002600,0.029185,2.883862,2.940795
3.524927,0.002991,0.015579,-0.003023,0.028756,2.907578,2.969256
3.529927,0.003389,0.015957,-0.003425,0.028493,2.931221,2.988171
3.534926,0.003772,0.016516,-0.003728,0.028228,2.954790,3.016454
3.539926,0.004092,0.016845,-0.003920,0.028147,2.978280,3.035247
3.544925,0.004295,0.017198,-0.004022,0.028143,3.001695,3.063345
3.549925,0.004353,0.017320,-0.003969,0.028267,3.025040,3.082020
3.554925,0.004279,0.017342,-0.003798,0.028589,3.048317,3.109952
3.559924,0.004149,0.017307,-0.003582,0.028840,3.071529,3.128521
3.564924,0.003951,0.017164,-0.003359,0.029219,3.094675,-3.126891
3.569924,0.003662,0.016993,-0.003092,0.029503,3.117754,-3.108429
3.574923,0.003318,0.016662,-0.002820,0.029923,3.140767,-3.080815
3.579923,0.002961,0.016425,-0.002588,0.030166,-3.119472,-3.062459
3.584923,0.002606,0.016068,-0.002372,0.030498,-3.096593,-3.035004
3.589922,0.002297,0.015861,-0.002182,0.030692,-3.073779,-3.016753
3.594922,0.002047,0.015618,-0.002028,0.030936,-3.051025,-2.989449
3.599921,0.001860,0.015505,-0.001903,0.031069,-3.028329,-2.971293
3.604921,0.001704,0.015369,-0.001828,0.031206,-3.005689,-2.944125
3.609921,0.001593,0.015313,-0.001824,0.031239,-2.983104,-2.926057
3.614920,0.001512,0.015264,-0.001898,0.031190,-2.960574,-2.899021
3.619920,0.001411,0.015215,-0.002049,0.031094,-2.938094,-2.881037
3.624920,0.001362,0.015214,-0.002283,0.030850,-2.915663,-2.854118
3.629919,0.001382,0.015271,-0.002580,0.030635,-2.893270,-2.836204
3.634919,0.001453,0.015429,-0.002912,0.030273,-2.870906,-2.809367
3.639919,0.001499,0.015518,-0.003234,0.030041,-2.848565,-2.791493
3.644918,0.001553,0.015673,-0.003507,0.029753,-2.826238,-2.764701
3.649918,0.001641,0.015806,-0.003688,0.029635,-2.803924,-2.746850
3.654917,0.001763,0.016051,-0.003832,0.029505,-2.781615,-2.720079
3.659917,0.001884,0.016216,-0.004005,0.029398,-2.759310,-2.702235
3.664917,0.002011,0.016477,-0.004193,0.029223,-2.737004,-2.675467
3.669916,0.002140,0.016654,-0.004342,0.029141,-2.714693,-2.657619
3.674916,0.002311,0.016975,-0.004512,0.028994,-2.692377,-2.630839
3.679916,0.002437,0.017159,-0.004680,0.028900,-2.670051,-2.612978
3.684915,0.002488,0.017347,-0.004791,0.028829,-2.647711,-2.586171
3.689915,0.002510,0.017452,-0.004858,0.028818,-2.625351,-2.568283
3.694915,0.002471,0.017535,-0.004890,0.028846,-2.602963,-2.541417
3.699914,0.002372,0.017543,-0.004863,0.028909,-2.580542,-2.523480
3.704914,0.002232,0.017503,-0.004742,0.029115,-2.558087,-2.496535
3.709913,0.002041,0.017431,-0.004509,0.029340,-2.535596,-2.478543
3.714913,0.001819,0.017281,-0.004248,0.029703,-2.513068,-2.451510
3.719913,0.001556,0.017145,-0.003988,0.029940,-2.490501,-2.433457
