time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
2.415007,-0.093904,-0.093157,0.096001,0.096707,0.067271,0.083545
2.420007,-0.096610,-0.095325,0.099554,0.099555,0.065683,0.082279
2.425007,-0.098955,-0.098147,0.102634,0.103259,0.064145,0.080439
2.430006,-0.100991,-0.099777,0.105272,0.105374,0.062658,0.079253
2.435006,-0.102774,-0.101923,0.107563,0.108131,0.061220,0.077531
2.440006,-0.104306,-0.103152,0.109531,0.109709,0.059832,0.076423
2.445005,-0.105604,-0.104715,0.111182,0.111699,0.058493,0.074818
2.450005,-0.106678,-0.105577,0.112538,0.112788,0.057203,0.073788
2.455004,-0.107577,-0.106661,0.113666,0.114149,0.055957,0.072294
2.460004,-0.108274,-0.107225,0.114568,0.114877,0.054752,0.071331
2.465004,-0.108770,-0.107827,0.115220,0.115665,0.053590,0.069937
2.470003,-0.109090,-0.108087,0.115587,0.115960,0.052478,0.069049
2.475003,-0.109190,-0.108214,0.115780,0.116200,0.051405,0.067761
2.480003,-0.109070,-0.108123,0.115785,0.116208,0.050370,0.066934
2.485002,-0.108794,-0.107799,0.115586,0.115976,0.049376,0.065740
2.490002,-0.108392,-0.107484,0.115128,0.115613,0.048428,0.064982
2.495002,-0.107800,-0.106779,0.114465,0.114825,0.047516,0.063886
2.500001,-0.106921,-0.106081,0.113636,0.114166,0.046631,0.063178
2.505001,-0.105728,-0.104657,0.112658,0.113001,0.045774,0.062149
2.510000,-0.104261,-0.103488,0.111556,0.112125,0.044942,0.061482
2.515000,-0.102637,-0.101547,0.110324,0.110654,0.044134,0.060512
2.520000,-0.100969,-0.100217,0.108953,0.109559,0.043353,0.059887
2.524999,-0.099325,-0.098251,0.107434,0.107741,0.042600,0.058982
2.529999,-0.097739,-0.096988,0.105706,0.106363,0.041880,0.058405
2.534999,-0.096156,-0.095096,0.103782,0.104062,0.041190,0.057576
2.539998,-0.094581,-0.093841,0.101717,0.102414,0.040528,0.057045
2.544998,-0.093035,-0.091993,0.099581,0.099857,0.039883,0.056270
2.549998,-0.091516,-0.090783,0.097396,0.098115,0.039253,0.055765
2.554997,-0.089935,-0.088893,0.095097,0.095365,0.038645,0.055033
2.559997,-0.088258,-0.087554,0.092718,0.093465,0.038055,0.054559
2.564996,-0.086494,-0.085443,0.090334,0.090610,0.037478,0.053866
2.569996,-0.084602,-0.083933,0.088004,0.088748,0.036913,0.053414
2.574996,-0.082554,-0.081482,0.085783,0.086088,0.036356,0.052743
2.579995,-0.080410,-0.079768,0.083643,0.084380,0.035808,0.052304
2.584995,-0.078266,-0.077202,0.081500,0.081812,0.035271,0.051659
2.589995,-0.076115,-0.075486,0.079249,0.080014,0.034753,0.051244
2.594994,-0.073896,-0.072828,0.076892,0.077190,0.034250,0.050640
2.599994,-0.071626,-0.071016,0.074469,0.075255,0.033760,0.050247
2.604994,-0.069331,-0.068267,0.072009,0.072307,0.033280,0.049670
2.609993,-0.067017,-0.066417,0.069483,0.070289,0.032811,0.049293
2.614993,-0.064728,-0.063675,0.066883,0.067175,0.032352,0.048741
2.619992,-0.062465,-0.061868,0.064277,0.065092,0.031895,0.048375
2.624992,-0.060189,-0.059139,0.061694,0.061996,0.031437,0.047824
2.629992,-0.057871,-0.057291,0.059139,0.059954,0.030973,0.047453
2.634991,-0.055472,-0.054416,0.056669,0.056995,0.030500,0.046883
2.639991,-0.053004,-0.052443,0.054360,0.055152,0.030017,0.046497
2.644991,-0.050499,-0.049443,0.052190,0.052553,0.029529,0.045910
2.649990,-0.048004,-0.047447,0.050168,0.050939,0.029035,0.045514
2.654990,-0.045574,-0.044538,0.048239,0.048626,0.028540,0.044920
2.659990,-0.043271,-0.042698,0.046359,0.047123,0.028051,0.044528
2.664989,-0.041146,-0.040151,0.044538,0.044941,0.027562,0.043941
2.669989,-0.039249,-0.038635,0.042784,0.043540,0.027073,0.043549
2.674989,-0.037620,-0.036681,0.041124,0.041552,0.026579,0.042955
2.679988,-0.036154,-0.035509,0.039561,0.040303,0.026085,0.042559
2.684988,-0.034837,-0.033934,0.038055,0.038498,0.025595,0.041971
2.689987,-0.033646,-0.032985,0.036580,0.037320,0.025113,0.041585
2.694987,-0.032505,-0.031617,0.035102,0.035549,0.024639,0.041015
2.699987,-0.031359,-0.030702,0.033617,0.034363,0.024173,0.040641
2.704986,-0.030149,-0.029252,0.032113,0.032559,0.023714,0.040090
2.709986,-0.028848,-0.028214,0.030581,0.031337,0.023264,0.039729
2.714986,-0.027470,-0.026563,0.029015,0.029461,0.022834,0.039212
2.719985,-0.026048,-0.025426,0.027490,0.028242,0.022443,0.038898
2.724985,-0.024581,-0.023667,0.026034,0.026495,0.022109,0.038497
2.729985,-0.023089,-0.022474,0.024638,0.025380,0.021849,0.038288
2.734984,-0.021595,-0.020682,0.023329,0.023810,0.021685,0.038091
2.739984,-0.020128,-0.019511,0.022134,0.022857,0.021640,0.038054
2.744983,-0.018711,-0.017813,0.021091,0.021606,0.021733,0.038166
2.749983,-0.017393,-0.016761,0.020201,0.020897,0.021983,0.038365
2.754983,-0.016172,-0.015296,0.019405,0.019942,0.022408,0.038875
2.759982,-0.015017,-0.014372,0.018628,0.019321,0.023028,0.039370
2.764982,-0.013938,-0.013079,0.017850,0.018389,0.023864,0.040372
2.769982,-0.012914,-0.012261,0.017068,0.017764,0.024933,0.041227
2.774981,-0.011877,-0.011018,0.016269,0.016804,0.026249,0.042806
2.779981,-0.010819,-0.010169,0.015478,0.016172,0.027819,0.044062
2.784981,-0.009799,-0.008946,0.014725,0.015268,0.029651,0.046261
2.789980,-0.008874,-0.008205,0.014002,0.014689,0.031761,0.047948
2.794980,-0.008041,-0.007205,0.013319,0.013866,0.034162,0.050828
2.799979,-0.007307,-0.006618,0.012608,0.013296,0.036863,0.052989
2.804979,-0.006604,-0.005774,0.011851,0.012388,0.039874,0.056601
2.809979,-0.005954,-0.005253,0.011096,0.011783,0.043200,0.059262
2.814978,-0.005348,-0.004520,0.010384,0.010927,0.046847,0.063638
2.819978,-0.004725,-0.004020,0.009738,0.010409,0.050818,0.066814
2.824978,-0.004087,-0.003251,0.009176,0.009731,0.055117,0.071973
2.829977,-0.003428,-0.002722,0.008653,0.009311,0.059749,0.075678
2.834977,-0.002776,-0.001938,0.008137,0.008688,0.064712,0.081633
2.839977,-0.002201,-0.001475,0.007604,0.008256,0.070012,0.085873
2.844976,-0.001661,-0.000822,0.007065,0.007607,0.075652,0.092640
2.849976,-0.001146,-0.000407,0.006557,0.007199,0.081632,0.097425
2.854975,-0.000683,0.000154,0.006104,0.006651,0.087953,0.105009
2.859975,-0.000302,0.000463,0.005708,0.006332,0.094611,0.110335
2.864975,-0.000038,0.000786,0.005331,0.005875,0.101601,0.118724
2.869974,0.000109,0.000907,0.004967,0.005580,0.108920,0.124578
2.874974,0.000129,0.000936,0.004551,0.005075,0.116562,0.133749
2.879974,0.000068,0.000889,0.004084,0.004697,0.124525,0.140118
2.884973,0.000067,0.000896,0.003551,0.004050,0.132804,0.150052
2.889973,0.000203,0.001008,0.002958,0.003568,0.141396,0.156926
2.894973,0.000515,0.001386,0.002392,0.002882,0.150294,0.167603
2.899972,0.000914,0.001709,0.001900,0.002483,0.159497,0.174966
2.904972,0.001364,0.002256,0.001511,0.002007,0.169006,0.186376
2.909971,0.001811,0.002617,0.001269,0.001808,0.178818,0.194226
2.914971,0.002246,0.003145,0.001156,0.001662,0.188931,0.206360
2.919971,0.002664,0.003483,0.001131,0.001638,0.199338,0.214686
2.924970,0.003016,0.003910,0.001127,0.001625,0.210033,0.227521
2.929970,0.003200,0.004060,0.001186,0.001664,0.221016,0.236307
2.934970,0.003233,0.004105,0.001307,0.001795,0.232285,0.249829
2.939969,0.003069,0.003979,0.001365,0.001836,0.243836,0.259071
2.944969,0.002673,0.003510,0.001314,0.001761,0.255664,0.273264
2.949969,0.002049,0.003015,0.001193,0.001654,0.267766,0.282946
2.954968,0.001258,0.002077,0.001035,0.001449,0.280138,0.297792
2.959968,0.000427,0.001416,0.000860,0.001298,0.292774,0.307901
2.964967,-0.000387,0.000446,0.000675,0.001061,0.305668,0.323374
2.969967,-0.001172,-0.000178,0.000520,0.000923,0.318818,0.333893
2.974967,-0.001912,-0.001060,0.000493,0.000876,0.332215,0.349970
2.979966,-0.002546,-0.001564,0.000666,0.001003,0.345856,0.360883
2.984966,-0.002992,-0.002096,0.001014,0.001401,0.359735,0.377538
2.989966,-0.003260,-0.002307,0.001487,0.001768,0.373848,0.388829
2.994965,-0.003379,-0.002449,0.002069,0.002451,0.388191,0.406041
2.999965,-0.003409,-0.002469,0.002722,0.002965,0.402763,0.417699
3.004965,-0.003412,-0.002471,0.003359,0.003715,0.417561,0.435457
3.009964,-0.003421,-0.002475,0.003996,0.004214,0.432585,0.447477
3.014964,-0.003476,-0.002536,0.004586,0.004906,0.447836,0.465779
3.019964,-0.003530,-0.002578,0.005131,0.005333,0.463317,0.478164
3.024963,-0.003578,-0.002634,0.005577,0.005851,0.479033,0.497024
3.029963,-0.003620,-0.002665,0.005982,0.006162,0.494992,0.509791
3.034962,-0.003629,-0.002673,0.006374,0.006614,0.511200,0.529242
3.039962,-0.003626,-0.002669,0.006741,0.006893,0.527665,0.542414
3.044962,-0.003609,-0.002647,0.007135,0.007347,0.544390,0.562485
3.049961,-0.003588,-0.002630,0.007581,0.007695,0.561382,0.576078
3.054961,-0.003534,-0.002564,0.007988,0.008163,0.578645,0.596794
3.059961,-0.003410,-0.002464,0.008313,0.008412,0.596181,0.610824
3.064960,-0.003208,-0.002221,0.008562,0.008692,0.613999,0.632205
3.069960,-0.002963,-0.002024,0.008785,0.008858,0.632103,0.646689
3.074960,-0.002734,-0.001749,0.008982,0.009076,0.650498,0.668762
3.079959,-0.002573,-0.001621,0.009172,0.009216,0.669184,0.683712
3.084959,-0.002424,-0.001442,0.009344,0.009401,0.688166,0.706490
3.089958,-0.002313,-0.001354,0.009575,0.009569,0.707445,0.721913
3.094958,-0.002278,-0.001312,0.009924,0.009963,0.727023,0.745408
3.099958,-0.002331,-0.001354,0.010277,0.010231,0.746905,0.761313
3.104957,-0.002458,-0.001507,0.010552,0.010538,0.767093,0.785539
3.109957,-0.002632,-0.001647,0.010730,0.010665,0.787588,0.801936
3.114957,-0.002893,-0.001959,0.010812,0.010739,0.808394,0.826903
3.119956,-0.003160,-0.002175,0.010767,0.010686,0.829508,0.843794
3.124956,-0.003364,-0.002420,0.010609,0.010472,0.850923,0.869492
3.129956,-0.003459,-0.002501,0.010368,0.010262,0.872637,0.886863
3.134955,-0.003363,-0.002389,0.010091,0.009905,0.894646,0.913274
3.139955,-0.003051,-0.002143,0.009858,0.009704,0.916948,0.931115
3.144954,-0.002548,-0.001543,0.009679,0.009466,0.939538,0.958223
3.149954,-0.001907,-0.001031,0.009512,0.009317,0.962415,0.976525
3.154954,-0.001209,-0.000201,0.009408,0.009172,0.985583,1.004326
3.159953,-0.000502,0.000360,0.009411,0.009161,1.009040,1.023092
3.164953,0.000169,0.001157,0.009510,0.009259,1.032776,1.051576
3.169953,0.000798,0.001654,0.009734,0.009424,1.056788,1.070785
3.174952,0.001410,0.002378,0.010048,0.009777,1.081071,1.099924
3.179952,0.001998,0.002842,0.010403,0.010045,1.105621,1.119565
3.184952,0.002562,0.003508,0.010768,0.010461,1.130438,1.149346
3.189951,0.003071,0.003908,0.011126,0.010732,1.155519,1.169411
3.194951,0.003432,0.004327,0.011471,0.011120,1.180861,1.199821
3.199950,0.003620,0.004467,0.011732,0.011314,1.206463,1.220303
3.204950,0.003684,0.004533,0.011859,0.011444,1.232322,1.251334
3.209950,0.003646,0.004491,0.011889,0.011451,1.258435,1.272225
3.214949,0.003572,0.004387,0.011853,0.011381,1.284789,1.303849
3.219949,0.003492,0.004314,0.011795,0.011319,1.311369,1.325113
3.224949,0.003390,0.004179,0.011651,0.011121,1.338153,1.357254
3.229948,0.003289,0.004086,0.011423,0.010923,1.365121,1.378828
3.234948,0.003202,0.003966,0.011092,0.010500,1.392251,1.411384
3.239948,0.003113,0.003886,0.010657,0.010136,1.419522,1.433200
3.244947,0.002993,0.003727,0.010122,0.009468,1.446912,1.466067
3.249947,0.002889,0.003634,0.009519,0.008970,1.474404,1.488061
3.254946,0.002826,0.003544,0.008867,0.008164,1.501979,1.521150
3.259946,0.002824,0.003530,0.008205,0.007617,1.529619,1.543262
3.264946,0.002919,0.003625,0.007619,0.006889,1.557308,1.576487
3.269945,0.003061,0.003727,0.007078,0.006443,1.585034,1.598669
3.274945,0.003222,0.003901,0.006560,0.005799,1.612785,1.631969
3.279945,0.003410,0.004038,0.006042,0.005372,1.640543,1.654175
3.284944,0.003683,0.004344,0.005533,0.004743,1.668298,1.687480
3.289944,0.004025,0.004605,0.005112,0.004395,1.696042,1.709675
3.294944,0.004401,0.005033,0.004766,0.003964,1.723764,1.742942
3.299943,0.004836,0.005367,0.004497,0.003738,1.751453,1.765093
3.304943,0.005269,0.005864,0.004274,0.003456,1.779102,1.798271
3.309942,0.005673,0.006171,0.004086,0.003299,1.806703,1.820352
3.314942,0.006003,0.006543,0.003849,0.003000,1.834249,1.853406
3.319942,0.006268,0.006739,0.003615,0.002803,1.861732,1.875393
3.324941,0.006420,0.006897,0.003422,0.002556,1.889147,1.908291
3.329941,0.006426,0.006883,0.003258,0.002414,1.916488,1.930164
3.334941,0.006325,0.006736,0.003122,0.002234,1.943745,1.962872
3.339940,0.006165,0.006588,0.002945,0.002081,1.970916,1.984609
3.344940,0.005987,0.006349,0.002728,0.001810,1.997998,2.017107
3.349940,0.005851,0.006222,0.002552,0.001659,2.024989,2.038700
3.354939,0.005749,0.006073,0.002444,0.001517,2.051888,2.070978
3.359939,0.005709,0.006021,0.002325,0.001415,2.078688,2.092418
3.364938,0.005740,0.006028,0.002134,0.001176,2.105387,2.124457
3.369938,0.005791,0.006051,0.001862,0.000953,2.131988,2.145739
3.374938,0.005823,0.006063,0.001523,0.000539,2.158488,2.177538
3.379937,0.005852,0.006069,0.001159,0.000243,2.184885,2.198656
3.384937,0.005867,0.006062,0.000816,-0.000175,2.211176,2.230205
3.389937,0.005878,0.006051,0.000555,-0.000386,2.237358,2.251151
3.394936,0.005893,0.006037,0.000360,-0.000624,2.263428,2.282435
3.399936,0.005890,0.006015,0.000208,-0.000749,2.289389,2.303204
3.404936,0.005861,0.005950,0.000120,-0.000859,2.315246,2.334233
3.409935,0.005728,0.005824,0.000103,-0.000874,2.341003,2.354838
3.414935,0.005468,0.005480,0.000088,-0.000897,2.366658,2.385624
3.419935,0.005082,0.005151,-0.000030,-0.000994,2.392210,2.406066
3.424934,0.004617,0.004566,-0.000233,-0.001240,2.417658,2.436604
3.429934,0.004078,0.004114,-0.000448,-0.001415,2.443007,2.456883
3.434933,0.003508,0.003402,-0.000658,-0.001669,2.468257,2.487183
3.439933,0.002967,0.002949,-0.000847,-0.001822,2.493409,2.507304
3.444933,0.002518,0.002382,-0.000973,-0.001974,2.518467,2.537374
3.449932,0.002128,0.002049,-0.001029,-0.002017,2.543433,2.557347
3.454932,0.001771,0.001596,-0.001024,-0.002008,2.568309,2.587199
3.459932,0.001515,0.001372,-0.000952,-0.001948,2.593097,2.607029
3.464931,0.001331,0.001123,-0.000876,-0.001853,2.617795,2.636667
3.469931,0.001284,0.001068,-0.000838,-0.001818,2.642403,2.656353
3.474931,0.001373,0.001144,-0.000843,-0.001816,2.666924,2.685778
3.479930,0.001538,0.001258,-0.000852,-0.001817,2.691357,2.705324
3.484930,0.001720,0.001447,-0.000902,-0.001868,2.715704,2.734542
3.489929,0.001851,0.001534,-0.000992,-0.001934,2.739969,2.753954
3.494929,0.001929,0.001599,-0.001172,-0.002138,2.764151,2.782971
3.499929,0.001937,0.001586,-0.001387,-0.002303,2.788248,2.802249
3.504928,0.001922,0.001545,-0.001617,-0.002570,2.812265,2.831070
3.509928,0.001999,0.001589,-0.001884,-0.002775,2.836204,2.850222
3.514928,0.002223,0.001834,-0.002213,-0.003158,2.860070,2.878860
3.519927,0.002583,0.002108,-0.002600,-0.003458,2.883862,2.897894
3.524927,0.002991,0.002575,-0.003023,-0.003950,2.907578,2.926355
3.529927,0.003389,0.002877,-0.003425,-0.004262,2.931221,2.945269
3.534926,0.003772,0.003313,-0.003728,-0.004611,2.954790,2.973552
3.539926,0.004092,0.003555,-0.003920,-0.004753,2.978280,2.992344
3.544925,0.004295,0.003774,-0.004022,-0.004858,3.001695,3.020443
3.549925,0.004353,0.003805,-0.003969,-0.004804,3.025040,3.039119
3.554925,0.004279,0.003696,-0.003798,-0.004584,3.048317,3.067051
3.559924,0.004149,0.003577,-0.003582,-0.004400,3.071529,3.085621
3.564924,0.003951,0.003316,-0.003359,-0.004117,3.094675,3.113396
3.569924,0.003662,0.003070,-0.003092,-0.003891,3.117754,3.131859
3.574923,0.003318,0.002636,-0.002820,-0.003550,3.140767,-3.123711
3.579923,0.002961,0.002335,-0.002588,-0.003353,-3.119472,-3.105354
3.584923,0.002606,0.001889,-0.002372,-0.003079,-3.096593,-3.077898
3.589922,0.002297,0.001627,-0.002182,-0.002917,-3.073779,-3.059647
3.594922,0.002047,0.001308,-0.002028,-0.002713,-3.051025,-3.032343
3.599921,0.001860,0.001146,-0.001903,-0.002601,-3.028329,-3.014186
3.604921,0.001704,0.000942,-0.001828,-0.002491,-3.005689,-2.987018
3.609921,0.001593,0.000841,-0.001824,-0.002474,-2.983104,-2.968950
3.614920,0.001512,0.000726,-0.001898,-0.002542,-2.960574,-2.941914
3.619920,0.001411,0.000632,-0.002049,-0.002649,-2.938094,-2.923930
3.624920,0.001362,0.000559,-0.002283,-0.002908,-2.915663,-2.897011
3.629919,0.001382,0.000563,-0.002580,-0.003131,-2.893270,-2.879097
3.634919,0.001453,0.000634,-0.002912,-0.003506,-2.870906,-2.852260
3.639919,0.001499,0.000660,-0.003234,-0.003749,-2.848565,-2.834387
3.644918,0.001553,0.000713,-0.003507,-0.004053,-2.826238,-2.807595
3.649918,0.001641,0.000774,-0.003688,-0.004182,-2.803924,-2.789743
3.654917,0.001763,0.000906,-0.003832,-0.004332,-2.781615,-2.762972
3.659917,0.001884,0.000994,-0.004005,-0.004455,-2.759310,-2.745128
3.664917,0.002011,0.001135,-0.004193,-0.004655,-2.737004,-2.718360
3.669916,0.002140,0.001228,-0.004342,-0.004757,-2.714693,-2.700512
3.674916,0.002311,0.001421,-0.004512,-0.004936,-2.692377,-2.673732
3.679916,0.002437,0.001517,-0.004680,-0.005055,-2.670051,-2.655871
3.684915,0.002488,0.001570,-0.004791,-0.005165,-2.647711,-2.629063
3.689915,0.002510,0.001583,-0.004858,-0.005202,-2.625351,-2.611175
3.694915,0.002471,0.001527,-0.004890,-0.005215,-2.602963,-2.584309
3.699914,0.002372,0.001442,-0.004863,-0.005178,-2.580542,-2.566372
3.704914,0.002232,0.001264,-0.004742,-0.005007,-2.558087,-2.539426
3.709913,0.002041,0.001104,-0.004509,-0.004803,-2.535596,-2.521433
3.714913,0.001819,0.000829,-0.004248,-0.004465,-2.513068,-2.494400
3.719913,0.001556,0.000613,-0.003988,-0.004241,-2.490501,-2.476346
3.724912,0.001292,0.000288,-0.003696,-0.003866,-2.467896,-2.449220
3.729912,0.001003,0.000053,-0.003382,-0.003599,-2.445254,-2.431107
3.734912,0.000611,-0.000422,-0.003051,-0.003178,-2.422573,-2.403890
3.739911,0.000143,-0.000800,-0.002703,-0.002883,-2.399851,-2.385713
3.744911,-0.000383,-0.001435,-0.002335,-0.002419,-2.377089,-2.358399
3.749911,-0.000922,-0.001871,-0.001984,-0.002122,-2.354285,-2.340155
3.754910,-0.001421,-0.002474,-0.001660,-0.001711,-2.331433,-2.312734
3.759910,-0.001875,-0.002842,-0.001407,-0.001492,-2.308532,-2.294413
3.764910,-0.002263,-0.003309,-0.001196,-0.001215,-2.285580,-2.266871
3.769909,-0.002594,-0.003575,-0.001011,-0.001050,-2.262579,-2.248471
3.774909,-0.002877,-0.003914,-0.000828,-0.000804,-2.239531,-2.220813
3.779908,-0.003066,-0.004066,-0.000606,-0.000610,-2.216433,-2.202334
3.784908,-0.003166,-0.004184,-0.000299,-0.000215,-2.193282,-2.174554
3.789908,-0.003161,-0.004179,0.000099,0.000123,-2.170080,-2.155993
3.794907,-0.003108,-0.004115,0.000583,0.000731,-2.146831,-2.128094
3.799907,-0.002964,-0.003999,0.001065,0.001138,-2.123531,-2.109455
3.804907,-0.002691,-0.003672,0.001450,0.001630,-2.100181,-2.081434
3.809906,-0.002322,-0.003372,0.001730,0.001874,-2.076780,-2.062714
3.814906,-0.001924,-0.002891,0.001911,0.002123,-2.053330,-2.034575
3.819906,-0.001536,-0.002577,0.002050,0.002255,-2.029831,-2.015776
3.824905,-0.001188,-0.002154,0.002143,0.002395,-2.006279,-1.987513
3.829905,-0.000875,-0.001898,0.002171,0.002437,-1.982674,-1.968629
3.834904,-0.000593,-0.001551,0.002163,0.002458,-1.959022,-1.940246
3.839904,-0.000378,-0.001372,0.002101,0.002426,-1.935320,-1.921285
3.844904,-0.000249,-0.001207,0.002046,0.002390,-1.911569,-1.892784
3.849903,-0.000162,-0.001130,0.002035,0.002402,-1.887773,-1.873746
3.854903,-0.000113,-0.001059,0.002004,0.002395,-1.863931,-1.845137
3.859903,-0.000037,-0.000991,0.002023,0.002426,-1.840046,-1.826028
3.864902,0.000125,-0.000785,0.002113,0.002564,-1.816118,-1.797315
3.869902,0.000354,-0.000594,0.002277,0.002713,-1.792149,-1.778140
3.874902,0.000617,-0.000268,0.002503,0.003011,-1.768139,-1.749328
3.879901,0.000868,-0.000059,0.002729,0.003212,-1.744087,-1.730086
3.884901,0.001084,0.000214,0.002884,0.003425,-1.719991,-1.701172
3.889900,0.001232,0.000341,0.002875,0.003434,-1.695854,-1.681862
3.894900,0.001355,0.000506,0.002670,0.003215,-1.671681,-1.652854
3.899900,0.001473,0.000614,0.002291,0.002930,-1.647473,-1.633488
3.904899,0.001543,0.000717,0.001734,0.002287,-1.623227,-1.604392
3.909899,0.001548,0.000735,0.001023,0.001733,-1.598947,-1.584966
3.914899,0.001556,0.000768,0.000237,0.000817,-1.574641,-1.555799
3.919898,0.001602,0.000822,-0.000508,0.000237,-1.550327,-1.536347
3.924898,0.001653,0.000907,-0.001188,-0.000556,-1.526024,-1.507184
3.929898,0.001701,0.000963,-0.001800,-0.001032,-1.501756,-1.487769
3.934897,0.001736,0.001030,-0.002299,-0.001607,-1.477540,-1.458710
3.939897,0.001783,0.001083,-0.002608,-0.001840,-1.453400,-1.439397
3.944896,0.001878,0.001218,-0.002700,-0.001930,-1.429357,-1.410547
3.949896,0.001980,0.001315,-0.002631,-0.001861,-1.405438,-1.391411
3.954896,0.002065,0.001440,-0.002398,-0.001564,-1.381665,-1.362883
3.959895,0.002147,0.001521,-0.002056,-0.001277,-1.358052,-1.343993
3.964895,0.002191,0.001595,-0.001707,-0.000841,-1.334617,-1.315871
3.969895,0.002147,0.001576,-0.001387,-0.000572,-1.311379,-1.297281
3.974894,0.001981,0.001402,-0.001150,-0.000272,-1.288352,-1.269649
3.979894,0.001762,0.001240,-0.000963,-0.000111,-1.265548,-1.251405
3.984894,0.001514,0.000965,-0.000842,0.000047,-1.242976,-1.224320
3.989893,0.001270,0.000785,-0.000831,0.000063,-1.220646,-1.206455
3.994893,0.001079,0.000580,-0.000889,0.000005,-1.198565,-1.179959
3.999892,0.000951,0.000492,-0.000986,-0.000064,-1.176746,-1.162503
4.004892,0.000937,0.000498,-0.001097,-0.000187,-1.155197,-1.136644
