time, Quad.MagYaw, Quad.Est.Yaw, Quad.Yaw
3.464931,nan,0.309575,0.304057
3.469931,0.507030,0.327745,0.309582
3.474931,nan,0.333280,0.315137
3.479930,0.353908,0.340077,0.320718
3.484930,nan,0.347288,0.326331
3.489929,0.357017,0.351152,0.331981
3.494929,nan,0.357786,0.337661
3.499929,0.228007,0.353417,0.343368
3.504928,nan,0.361093,0.349117
3.509928,0.409012,0.368816,0.354910
3.514928,nan,0.376987,0.360746
3.519927,0.294043,0.374153,0.366621
3.524927,nan,0.382736,0.372531
3.529927,0.307208,0.380302,0.378472
3.534926,nan,0.386441,0.384445
3.539926,0.434421,0.392794,0.390457
3.544925,nan,0.401860,0.396517
3.549925,0.378824,0.403712,0.402628
3.554925,nan,0.411974,0.408795
3.559924,0.416543,0.418249,0.415019
3.564924,nan,0.429080,0.421292
3.569924,0.420773,0.431206,0.427606
3.574923,nan,0.439319,0.433958
3.579923,0.411800,0.441941,0.440345
3.584923,nan,0.451528,0.446765
3.589922,0.376195,0.449562,0.453220
3.594922,nan,0.459401,0.459711
3.599921,0.470700,0.467144,0.466238
3.604921,nan,0.476114,0.472798
3.609921,0.539641,0.485591,0.479382
3.614920,nan,0.491148,0.485988
3.619920,0.534426,0.498861,0.492619
3.624920,nan,0.508742,0.499281
3.629919,0.438220,0.507038,0.505980
3.634919,nan,0.515148,0.512718
3.639919,0.621996,0.528749,0.519496
3.644918,nan,0.538359,0.526311
3.649918,0.416471,0.534766,0.533164
3.654917,nan,0.543795,0.540050
3.659917,0.596677,0.550465,0.546965
3.664917,nan,0.559614,0.553910
3.669916,0.561922,0.568317,0.560882
3.674916,nan,0.579666,0.567876
3.679916,0.673136,0.594896,0.574889
3.684915,nan,0.604297,0.581921
3.689915,0.707458,0.617387,0.588981
3.694915,nan,0.625348,0.596071
3.699914,0.481382,0.621686,0.603190
3.704914,nan,0.631176,0.610334
3.709913,0.772835,0.648815,0.617501
3.714913,nan,0.657504,0.624693
3.719913,0.735728,0.669391,0.631916
3.724912,nan,0.678604,0.639168
3.729912,0.346380,0.654784,0.646442
3.734912,nan,0.665636,0.653730
3.739911,0.379429,0.649627,0.661031
3.744911,nan,0.656540,0.668344
3.749911,0.645240,0.661161,0.675664
3.754910,nan,0.669546,0.682996
3.759910,0.641961,0.672533,0.690340
3.764910,nan,0.681891,0.697699
3.769909,0.703779,0.688667,0.705077
3.774909,nan,0.694075,0.712468
3.779908,0.691733,0.700323,0.719871
3.784908,nan,0.707796,0.727288
3.789908,0.724115,0.713277,0.734724
3.794907,nan,0.721759,0.742177
3.799907,0.963632,0.747240,0.749641
3.804907,nan,0.757731,0.757118
3.809906,0.828847,0.769484,0.764607
3.814906,nan,0.780198,0.772106
3.819906,0.940848,0.798571,0.779607
3.824905,nan,0.812941,0.787111
3.829905,0.900258,0.825989,0.794617
3.834904,nan,0.839124,0.802130
3.839904,0.672508,0.830665,0.809647
3.844904,nan,0.840384,0.817163
3.849903,0.792587,0.842032,0.824673
3.854903,nan,0.848850,0.832178
3.859903,0.988842,0.864885,0.839677
3.864902,nan,0.874114,0.847171
3.869902,0.715857,0.868556,0.854666
3.874902,nan,0.878314,0.862168
3.879901,0.737515,0.875442,0.869676
3.884901,nan,0.883938,0.877186
3.889900,0.858918,0.889141,0.884697
3.894900,nan,0.894971,0.892211
3.899900,0.994619,0.907488,0.899735
3.904899,nan,0.916979,0.907272
3.909899,0.972903,0.926008,0.914817
3.914899,nan,0.934543,0.922371
3.919898,0.857093,0.933614,0.929932
3.924898,nan,0.944225,0.937505
3.929898,0.933774,0.947874,0.945092
3.934897,nan,0.955573,0.952692
3.939897,0.925031,0.959542,0.960305
3.944896,nan,0.970333,0.967925
3.949896,0.827957,0.964013,0.975548
3.954896,nan,0.974821,0.983177
3.959895,1.067153,0.989325,0.990816
3.964895,nan,0.997812,0.998468
3.969895,0.842161,0.992379,1.006130
3.974894,nan,1.001251,1.013804
3.979894,0.884185,0.997964,1.021489
3.984894,nan,1.011560,1.029189
3.989893,0.922630,1.008886,1.036903
3.994893,nan,1.016205,1.044634
3.999892,1.023340,1.024486,1.052380
4.004892,nan,1.032510,1.060140
4.009892,0.923003,1.029530,1.067910
4.014892,nan,1.039667,1.075678
4.019891,1.124076,1.056020,1.083420
4.024891,nan,1.065398,1.091117
4.029891,1.166012,1.077776,1.098746
4.034890,nan,1.087512,1.106282
4.039890,0.897103,1.076421,1.113697
4.044889,nan,1.083636,1.120969
4.049889,1.067794,1.086590,1.128081
4.054889,nan,1.094661,1.135012
4.059888,1.146911,1.102867,1.141746
4.064888,nan,1.106853,1.148285
4.069888,1.121646,1.110880,1.154624
4.074887,nan,1.119047,1.160757
4.079887,1.409367,1.146250,1.166674
4.084887,nan,1.149925,1.172372
4.089886,1.230440,1.158622,1.177858
4.094886,nan,1.161946,1.183147
4.099885,1.165707,1.165957,1.188252
4.104885,nan,1.168714,1.193180
4.109885,1.181714,1.173675,1.197940
4.114884,nan,1.176627,1.202526
4.119884,1.354383,1.190264,1.206942
4.124884,nan,1.197230,1.211194
4.129883,1.246657,1.203678,1.215290
4.134883,nan,1.207032,1.219251
4.139883,1.144346,1.205824,1.223105
4.144882,nan,1.207658,1.226865
4.149882,1.303013,1.217774,1.230544
4.154881,nan,1.219888,1.234161
4.159881,1.196329,1.221109,1.237757
4.164881,nan,1.224247,1.241357
4.169880,1.197278,1.223540,1.244979
4.174880,nan,1.225797,1.248650
4.179880,1.274372,1.229007,1.252385
4.184879,nan,1.231838,1.256181
4.189879,1.202085,1.232138,1.260035
4.194879,nan,1.233334,1.263958
4.199878,1.251606,1.235704,1.267963
4.204878,nan,1.238575,1.272058
4.209877,1.281938,1.243771,1.276240
4.214877,nan,1.246896,1.280503
4.219877,1.303169,1.255247,1.284838
4.224876,nan,1.258698,1.289248
4.229876,1.299824,1.267385,1.293735
4.234876,nan,1.271303,1.298304
4.239875,1.339584,1.282836,1.302950
4.244875,nan,1.287308,1.307671
4.249875,1.423878,1.300803,1.312451
4.254874,nan,1.304875,1.317291
4.259874,1.491371,1.324092,1.322195
4.264874,nan,1.328159,1.327151
4.269873,1.273610,1.325420,1.332148
4.274873,nan,1.330617,1.337181
4.279872,1.205151,1.324217,1.342233
4.284872,nan,1.328431,1.347283
4.289872,1.482569,1.346414,1.352312
4.294871,nan,1.354994,1.357310
4.299871,1.531891,1.374655,1.362279
4.304871,nan,1.380902,1.367213
4.309870,1.434678,1.387443,1.372100
4.314870,nan,1.397879,1.376926
4.319870,1.294449,1.393424,1.381699
4.324869,nan,1.395691,1.386419
4.329869,1.407730,1.401158,1.391085
4.334868,nan,1.410014,1.395684
4.339868,1.527788,1.421669,1.400205
4.344868,nan,1.425959,1.404643
4.349867,1.575231,1.441649,1.408998
4.354867,nan,1.443828,1.413266
4.359867,1.332710,1.440313,1.417444
4.364866,nan,1.446189,1.421538
4.369866,1.456916,1.450598,1.425544
4.374866,nan,1.456418,1.429461
4.379865,1.428668,1.458495,1.433285
4.384865,nan,1.461527,1.437015
4.389864,1.446616,1.465313,1.440642
4.394864,nan,1.468981,1.444164
4.399864,1.414328,1.468498,1.447588
4.404863,nan,1.473218,1.450920
4.409863,1.477595,1.476930,1.454166
4.414863,nan,1.482188,1.457331
4.419862,1.519136,1.489349,1.460425
4.424862,nan,1.491586,1.463450
4.429862,1.674790,1.510757,1.466407
4.434861,nan,1.515644,1.469288
4.439861,1.416742,1.512335,1.472090
4.444860,nan,1.517249,1.474806
4.449860,1.532312,1.520602,1.477435
4.454860,nan,1.520967,1.479978
4.459859,1.589492,1.528017,1.482441
4.464859,nan,1.530650,1.484834
4.469859,1.648656,1.541237,1.487159
4.474858,nan,1.542876,1.489417
4.479858,1.422810,1.536313,1.491614
4.484858,nan,1.539553,1.493748
4.489857,1.526067,1.540204,1.495821
4.494857,nan,1.542941,1.497838
4.499856,1.345371,1.529723,1.499798
4.504856,nan,1.534924,1.501703
4.509856,1.568472,1.541315,1.503552
4.514855,nan,1.544370,1.505351
4.519855,1.446701,1.537689,1.507105
4.524855,nan,1.540866,1.508814
4.529854,1.641058,1.548505,1.510479
4.534854,nan,1.551111,1.512107
4.539854,1.476323,1.546765,1.513696
4.544853,nan,1.550343,1.515242
4.549853,1.674722,1.561581,1.516744
4.554852,nan,1.566081,1.518198
4.559852,1.542401,1.566614,1.519606
4.564852,nan,1.567029,1.520968
4.569851,1.593386,1.573365,1.522288
4.574851,nan,1.576499,1.523567
4.579851,1.415492,1.568084,1.524810
4.584850,nan,1.570474,1.526018
4.589850,1.542309,1.568748,1.527192
4.594850,nan,1.573299,1.528328
4.599849,1.487057,1.566634,1.529430
4.604849,nan,1.570026,1.530500
4.609848,1.531825,1.564571,1.531539
4.614848,nan,1.566770,1.532547
4.619848,1.369982,1.553706,1.533519
4.624847,nan,1.555899,1.534454
4.629847,1.595891,1.561955,1.535355
4.634847,nan,1.562969,1.536223
4.639846,1.652996,1.570215,1.537059
4.644846,nan,1.571933,1.537868
4.649846,1.457155,1.564157,1.538656
4.654845,nan,1.563636,1.539423
4.659845,1.559128,1.563405,1.540171
4.664845,nan,1.563879,1.540903
4.669844,1.478957,1.558285,1.541621
4.674844,nan,1.557100,1.542325
4.679843,1.485080,1.554457,1.543015
4.684843,nan,1.555251,1.543687
4.689843,1.656942,1.561859,1.544341
4.694842,nan,1.564363,1.544978
4.699842,1.441136,1.557828,1.545597
4.704842,nan,1.558969,1.546200
4.709841,1.481099,1.554231,1.546785
4.714841,nan,1.553822,1.547353
4.719841,1.531032,1.552142,1.547903
4.724840,nan,1.555215,1.548440
4.729840,1.431923,1.545453,1.548965
4.734839,nan,1.546862,1.549478
4.739839,1.402905,1.536363,1.549974
4.744839,nan,1.534863,1.550454
4.749838,1.327464,1.520118,1.550915
4.754838,nan,1.521033,1.551360
4.759838,1.686579,1.535848,1.551792
4.764837,nan,1.537437,1.552211
4.769837,1.518516,1.538592,1.552619
4.774837,nan,1.538184,1.553018
4.779836,1.579440,1.541572,1.553411
4.784836,nan,1.544489,1.553801
4.789835,1.367305,1.531363,1.554190
4.794835,nan,1.532969,1.554575
4.799835,1.530345,1.531200,1.554952
4.804834,nan,1.532203,1.555316
4.809834,1.647084,1.542761,1.555663
4.814834,nan,1.545160,1.555995
4.819833,1.509246,1.542806,1.556315
4.824833,nan,1.544378,1.556626
4.829833,1.767372,1.559734,1.556927
4.834832,nan,1.556095,1.557219
4.839832,1.676508,1.567745,1.557503
4.844831,nan,1.570938,1.557781
4.849831,1.583452,1.571516,1.558051
4.854831,nan,1.572091,1.558313
4.859830,1.633767,1.576559,1.558570
4.864830,nan,1.573872,1.558820
4.869830,1.671781,1.579898,1.559069
4.874829,nan,1.581551,1.559312
4.879829,1.559636,1.580180,1.559547
4.884829,nan,1.581487,1.559770
4.889828,1.513892,1.574176,1.559980
4.894828,nan,1.578471,1.560181
4.899827,1.341296,1.561814,1.560375
4.904827,nan,1.561661,1.560566
4.909827,1.460799,1.552442,1.560756
4.914826,nan,1.553601,1.560947
4.919826,1.483201,1.548161,1.561136
4.924826,nan,1.550943,1.561324
4.929825,1.540940,1.548161,1.561503
4.934825,nan,1.549590,1.561670
4.939825,1.557945,1.550653,1.561826
4.944824,nan,1.549023,1.561971
4.949824,1.606936,1.554811,1.562105
4.954823,nan,1.554925,1.562231
4.959823,1.602001,1.560411,1.562354
4.964823,nan,1.563349,1.562479
4.969822,1.621465,1.566697,1.562603
4.974822,nan,1.566914,1.562725
4.979822,1.663764,1.574169,1.562848
4.984821,nan,1.576356,1.562974
4.989821,1.716041,1.585937,1.563101
4.994821,nan,1.587319,1.563229
4.999820,1.554801,1.584429,1.563358
5.004820,nan,1.585035,1.563488
5.009820,1.522281,1.579886,1.563620
5.014819,nan,1.580619,1.563758
5.019819,1.547886,1.577681,1.563906
5.024818,nan,1.579270,1.564070
5.029818,1.526885,1.576458,1.564261
5.034818,nan,1.577090,1.564484
5.039817,1.565292,1.577358,1.564744
5.044817,nan,1.577920,1.565049
5.049817,1.524421,1.576248,1.565403
5.054816,nan,1.579775,1.565812
5.059816,1.539013,1.576662,1.566274
5.064816,nan,1.577790,1.566794
5.069815,1.522751,1.577750,1.567378
5.074815,nan,1.582045,1.568033
5.079814,1.596911,1.585645,1.568765
5.084814,nan,1.589049,1.569584
5.089814,1.812757,1.608949,1.570495
5.094813,nan,1.610827,1.571504
5.099813,1.657987,1.619396,1.572613
5.104813,nan,1.627413,1.573826
5.109812,1.464154,1.619707,1.575145
5.114812,nan,1.622146,1.576571
5.119812,1.612828,1.625078,1.578102
5.124811,nan,1.630192,1.579740
5.129811,1.647764,1.634801,1.581483
5.134810,nan,1.638197,1.583335
5.139810,1.485478,1.630677,1.585298
5.144810,nan,1.639277,1.587377
5.149809,1.565204,1.637101,1.589573
5.154809,nan,1.640648,1.591888
5.159809,1.674968,1.646912,1.594324
5.164808,nan,1.653665,1.596886
5.169808,1.714583,1.662049,1.599576
5.174808,nan,1.669908,1.602395
5.179807,1.681462,1.677258,1.605339
5.184807,nan,1.680637,1.608403
5.189806,1.583478,1.678736,1.611584
5.194806,nan,1.685268,1.614882
5.199806,1.714310,1.691024,1.618291
5.204805,nan,1.700371,1.621809
5.209805,1.873418,1.719345,1.625429
5.214805,nan,1.723712,1.629146
5.219804,1.697740,1.725208,1.632962
5.224804,nan,1.731063,1.636874
5.229804,1.694332,1.731567,1.640877
5.234803,nan,1.740157,1.644966
5.239803,1.684058,1.739789,1.649137
5.244802,nan,1.745080,1.653390
5.249802,1.572400,1.735439,1.657724
5.254802,nan,1.739730,1.662130
5.259801,1.800783,1.748344,1.666598
5.264801,nan,1.752109,1.671126
5.269801,1.876072,1.763906,1.675705
5.274800,nan,1.768890,1.680338
5.279800,1.858834,1.780460,1.685016
5.284800,nan,1.784459,1.689737
5.289799,1.944961,1.799517,1.694501
5.294799,nan,1.805918,1.699306
5.299798,1.667330,1.797748,1.704147
5.304798,nan,1.801116,1.709025
5.309798,1.725708,1.798736,1.713936
5.314797,nan,1.802354,1.718873
5.319797,1.766715,1.800668,1.723828
5.324797,nan,1.803622,1.728798
5.329796,1.868220,1.812592,1.733784
5.334796,nan,1.814708,1.738787
5.339796,1.694035,1.805545,1.743801
5.344795,nan,1.812190,1.748823
5.349795,1.800730,1.813434,1.753846
5.354795,nan,1.816074,1.758876
5.359794,2.012374,1.833497,1.763924
5.364794,nan,1.839760,1.768997
5.369793,1.738893,1.832760,1.774098
5.374793,nan,1.836431,1.779229
5.379793,1.682814,1.827495,1.784388
5.384792,nan,1.833781,1.789570
5.389792,1.804280,1.834021,1.794773
5.394792,nan,1.838557,1.800004
5.399791,1.869487,1.844895,1.805269
5.404791,nan,1.849219,1.810570
5.409791,1.834582,1.852283,1.815902
5.414790,nan,1.858813,1.821261
5.419790,1.704938,1.849993,1.826637
5.424789,nan,1.853171,1.832015
5.429789,1.873140,1.854555,1.837397
5.434789,nan,1.860337,1.842786
5.439788,1.825177,1.859775,1.848178
5.444788,nan,1.865825,1.853574
5.449788,1.885630,1.870618,1.858982
5.454787,nan,1.873960,1.864407
5.459787,1.834606,1.875610,1.869855
5.464787,nan,1.880729,1.875332
5.469786,2.067014,1.897021,1.880846
5.474786,nan,1.902743,1.886404
5.479785,2.001265,1.913898,1.892010
5.484785,nan,1.919131,1.897658
5.489785,1.809226,1.912262,1.903348
5.494784,nan,1.916999,1.909083
5.499784,1.907312,1.918606,1.914873
5.504784,nan,1.924275,1.920706
5.509783,2.082564,1.937376,1.926581
5.514783,nan,1.941081,1.932498
5.519783,1.829831,1.936621,1.938457
5.524782,nan,1.941975,1.944452
5.529782,1.884886,1.941262,1.950480
5.534781,nan,1.944446,1.956539
5.539781,1.930799,1.948958,1.962636
5.544781,nan,1.954463,1.968775
5.549780,1.728772,1.941355,1.974958
5.554780,nan,1.945627,1.981185
5.559780,1.889070,1.943266,1.987453
5.564779,nan,1.949690,1.993763
5.569779,1.842909,1.946555,2.000108
5.574779,nan,1.952922,2.006486
5.579778,2.045982,1.968039,2.012900
5.584778,nan,1.974029,2.019351
5.589777,1.957245,1.974134,2.025833
5.594777,nan,1.983435,2.032338
5.599777,2.031786,1.990358,2.038865
5.604776,nan,2.000629,2.045411
5.609776,1.939978,1.999753,2.051973
5.614776,nan,2.005754,2.058546
5.619775,1.896111,2.000390,2.065136
5.624775,nan,2.006493,2.071752
5.629775,2.174299,2.021923,2.078398
5.634774,nan,2.031038,2.085076
5.639774,1.996690,2.033366,2.091786
5.644773,nan,2.038672,2.098534
5.649773,1.952451,2.036732,2.105316
5.654773,nan,2.043273,2.112135
5.659772,2.224279,2.061788,2.118988
5.664772,nan,2.070471,2.125872
5.669772,2.170196,2.085039,2.132793
5.674771,nan,2.090765,2.139746
5.679771,2.055036,2.091357,2.146733
5.684771,nan,2.098471,2.153744
5.689770,2.115962,2.103511,2.160772
5.694770,nan,2.110932,2.167816
5.699769,2.343263,2.134730,2.174875
5.704769,nan,2.142795,2.181949
5.709769,2.239246,2.155059,2.189048
5.714768,nan,2.165922,2.196174
5.719768,2.118907,2.165298,2.203324
5.724768,nan,2.173073,2.210500
5.729767,2.094301,2.170214,2.217697
5.734767,nan,2.179199,2.224913
5.739767,2.228327,2.187217,2.232147
5.744766,nan,2.194330,2.239397
5.749766,2.131020,2.193615,2.246667
5.754766,nan,2.200640,2.253959
5.759765,2.292405,2.211542,2.261271
5.764765,nan,2.220266,2.268604
5.769764,2.248867,2.227078,2.275957
5.774764,nan,2.233812,2.283333
5.779764,2.265551,2.240890,2.290729
5.784763,nan,2.249818,2.298144
5.789763,2.239753,2.252962,2.305577
5.794763,nan,2.263843,2.313022
5.799762,2.188123,2.261270,2.320472
5.804762,nan,2.269829,2.327920
5.809762,2.411773,2.287147,2.335370
5.814761,nan,2.295332,2.342828
5.819761,2.421868,2.310302,2.350296
5.824760,nan,2.317175,2.357768
5.829760,2.617201,2.346312,2.365242
5.834760,nan,2.354940,2.372715
5.839759,2.345566,2.359244,2.380185
5.844759,nan,2.371897,2.387658
5.849759,2.392638,2.377620,2.395136
5.854758,nan,2.385477,2.402622
5.859758,2.247414,2.380117,2.410118
5.864758,nan,2.387955,2.417624
5.869757,2.446855,2.397776,2.425142
5.874757,nan,2.410550,2.432676
5.879756,2.360227,2.413384,2.440223
5.884756,nan,2.422777,2.447782
5.889756,2.407466,2.427341,2.455347
5.894755,nan,2.436522,2.462921
5.899755,2.426566,2.441199,2.470504
5.904755,nan,2.451884,2.478089
5.909754,2.493324,2.460163,2.485678
5.914754,nan,2.470392,2.493269
5.919754,2.598912,2.486428,2.500861
5.924753,nan,2.496705,2.508457
5.929753,2.522999,2.502008,2.516055
5.934752,nan,2.509664,2.523658
5.939752,2.529875,2.517038,2.531264
5.944752,nan,2.526511,2.538877
5.949751,2.335702,2.518518,2.546504
5.954751,nan,2.529995,2.554145
5.959751,2.620429,2.542611,2.561802
5.964750,nan,2.554033,2.569469
5.969750,2.702196,2.570134,2.577145
5.974750,nan,2.577923,2.584829
5.979749,2.598040,2.585501,2.592521
5.984749,nan,2.598208,2.600214
5.989748,2.728462,2.615084,2.607908
5.994748,nan,2.624244,2.615605
5.999748,2.746319,2.640531,2.623303
6.004747,nan,2.652310,2.631000
6.009747,2.669598,2.657842,2.638686
6.014747,nan,2.669232,2.646350
6.019746,2.603988,2.668293,2.653968
6.024746,nan,2.679603,2.661503
6.029746,2.638610,2.681978,2.668910
6.034745,nan,2.689918,2.676145
6.039745,2.700843,2.692849,2.683156
6.044744,nan,2.701296,2.689888
6.049744,2.685821,2.703988,2.696283
6.054744,nan,2.709160,2.702279
6.059743,2.600327,2.704043,2.707808
6.064743,nan,2.706349,2.712823
6.069743,2.887463,2.722943,2.717288
6.074742,nan,2.726330,2.721162
6.079742,2.812124,2.734401,2.724427
6.084742,nan,2.733838,2.727098
6.089741,2.750679,2.734905,2.729227
6.094741,nan,2.729829,2.730911
6.099741,2.777506,2.733539,2.732278
6.104740,nan,2.730826,2.733460
6.109740,2.801865,2.735254,2.734603
6.114739,nan,2.731267,2.735843
6.119739,2.726223,2.733227,2.737289
6.124739,nan,2.730848,2.739025
6.129738,2.529165,2.715295,2.741105
6.134738,nan,2.717982,2.743551
6.139738,2.822383,2.726880,2.746350
6.144737,nan,2.728579,2.749469
6.149737,2.680751,2.723506,2.752877
6.154737,nan,2.725371,2.756536
6.159736,2.898335,2.741548,2.760417
6.164736,nan,2.746179,2.764479
6.169735,2.733914,2.745757,2.768688
6.174735,nan,2.747368,2.773021
6.179735,2.648750,2.743481,2.777465
6.184734,nan,2.749135,2.782007
6.189734,2.869775,2.760099,2.786638
6.194734,nan,2.764287,2.791375
6.199733,2.954722,2.785169,2.796217
6.204733,nan,2.788893,2.801157
6.209733,2.975662,2.806049,2.806190
6.214732,nan,2.813568,2.811299
6.219732,2.774250,2.816581,2.816483
6.224731,nan,2.820866,2.821733
6.229731,2.637568,2.808625,2.827081
6.234731,nan,2.816496,2.832525
6.239730,2.993128,2.835225,2.838063
6.244730,nan,2.839001,2.843682
6.249730,3.070641,2.858566,2.849379
6.254729,nan,2.867690,2.855117
6.259729,2.938067,2.878948,2.860862
6.264729,nan,2.882127,2.866604
6.269728,2.920043,2.890484,2.872349
6.274728,nan,2.898063,2.878081
6.279727,2.833826,2.897920,2.883790
6.284727,nan,2.903717,2.889460
6.289727,-3.105155,2.926983,2.895086
6.294726,nan,2.938115,2.900675
6.299726,2.832659,2.936048,2.906244
6.304726,nan,2.945132,2.911803
6.309725,2.948658,2.948867,2.917337
6.314725,nan,2.959110,2.922817
6.319725,2.925320,2.964134,2.928236
6.324724,nan,2.972111,2.933606
6.329724,3.077865,2.988844,2.938936
6.334723,nan,2.997183,2.944205
6.339723,2.990968,3.001705,2.949412
6.344723,nan,3.003983,2.954550
6.349722,3.044855,3.013545,2.959620
6.354722,nan,3.017874,2.964612
6.359722,3.044133,3.025239,2.969499
6.364721,nan,3.033338,2.974274
6.369721,3.018461,3.037123,2.978942
6.374721,nan,3.046156,2.983513
6.379720,3.036825,3.048224,2.987986
6.384720,nan,3.054715,2.992363
6.389719,2.996448,3.053619,2.996639
6.394719,nan,3.056527,3.000813
6.399719,3.042034,3.058859,3.004904
6.404718,nan,3.064703,3.008923
6.409718,3.059083,3.069504,3.012870
6.414718,nan,3.072134,3.016733
6.419717,2.987094,3.069591,3.020507
6.424717,nan,3.068545,3.024188
6.429717,2.955265,3.064539,3.027769
6.434716,nan,3.066005,3.031248
6.439716,3.119933,3.073897,3.034624
6.444715,nan,3.079670,3.037901
6.449715,-2.991018,3.100042,3.041086
6.454715,nan,3.101005,3.044179
6.459714,3.097190,3.104489,3.047179
6.464714,nan,3.107595,3.050092
6.469714,3.060693,3.107353,3.052928
6.474713,nan,3.107601,3.055695
6.479713,-3.071651,3.118452,3.058394
6.484713,nan,3.122698,3.061025
6.489712,3.092597,3.120963,3.063586
6.494712,nan,3.129064,3.066071
6.499712,2.937052,3.118986,3.068480
6.504711,nan,3.119982,3.070830
6.509711,-3.083823,3.124866,3.073125
6.514710,nan,3.125906,3.075360
6.519710,2.999604,3.120270,3.077532
6.524710,nan,3.123410,3.079642
6.529709,-3.063052,3.132772,3.081688
6.534709,nan,3.134275,3.083675
6.539709,-3.102438,3.140910,3.085614
6.544708,nan,-3.140549,3.087518
6.549708,-3.099351,-3.136871,3.089402
6.554708,nan,-3.134857,3.091271
6.559707,-3.112244,-3.129990,3.093129
6.564707,nan,-3.124708,3.094978
6.569706,-3.120341,-3.119161,3.096826
6.574706,nan,-3.116172,3.098674
6.579706,3.093885,-3.121219,3.100519
6.584705,nan,-3.118255,3.102354
6.589705,3.081444,-3.122675,3.104173
6.594705,nan,-3.118316,3.105969
6.599704,3.002259,-3.129871,3.107730
6.604704,nan,-3.130668,3.109449
6.609704,3.090552,-3.134014,3.111115
6.614703,nan,-3.127603,3.112725
6.619703,-3.042577,-3.115957,3.114278
6.624702,nan,-3.107971,3.115774
6.629702,3.002043,-3.120207,3.117212
6.634702,nan,-3.119230,3.118582
6.639701,3.114480,-3.120046,3.119876
6.644701,nan,-3.116708,3.121094
6.649701,-3.106087,-3.114378,3.122244
6.654700,nan,-3.110189,3.123332
6.659700,-3.093882,-3.105955,3.124364
6.664700,nan,-3.100776,3.125344
6.669699,3.085342,-3.107373,3.126278
6.674699,nan,-3.104695,3.127173
6.679698,-3.024179,-3.097896,3.128030
6.684698,nan,-3.094511,3.128850
6.689698,3.035450,-3.105948,3.129635
6.694697,nan,-3.105769,3.130387
6.699697,3.010201,-3.117939,3.131109
6.704697,nan,-3.116644,3.131798
6.709696,-3.093794,-3.112811,3.132461
6.714696,nan,-3.112304,3.133103
6.719696,2.768789,-3.143726,3.133719
6.724695,nan,3.141090,3.134305
6.729695,-3.091052,-3.136514,3.134864
6.734694,nan,-3.133048,3.135393
6.739694,3.110951,-3.138119,3.135890
6.744694,nan,-3.136921,3.136360
6.749693,-3.053398,-3.132569,3.136804
6.754693,nan,-3.130093,3.137226
6.759693,3.127986,-3.130806,3.137626
6.764692,nan,-3.130378,3.138004
6.769692,3.067908,-3.136894,3.138360
6.774692,nan,-3.133935,3.138700
6.779691,-3.105969,-3.131078,3.139024
6.784691,nan,-3.132534,3.139330
6.789690,3.053725,-3.137577,3.139622
6.794690,nan,-3.138960,3.139898
6.799690,-3.008093,-3.128802,3.140159
6.804689,nan,-3.130688,3.140408
6.809689,2.927186,-3.145935,3.140645
6.814689,nan,3.138729,3.140871
6.819688,2.976267,3.126678,3.141088
6.824688,nan,3.127667,3.141292
6.829688,-2.987584,3.139777,3.141484
6.834687,nan,3.141366,-3.141524
6.839687,-3.042457,3.145982,-3.141359
6.844687,nan,-3.138377,-3.141211
6.849686,2.837722,-3.159919,-3.141079
6.854686,nan,3.121099,-3.140958
6.859685,3.134968,3.122030,-3.140848
6.864685,nan,3.123317,-3.140747
6.869685,3.080031,3.121099,-3.140655
6.874684,nan,3.120904,-3.140574
6.879684,-2.898061,3.143239,-3.140508
6.884684,nan,-3.137671,-3.140456
6.889683,-3.122913,-3.136047,-3.140420
6.894683,nan,-3.134231,-3.140399
6.899683,2.869162,-3.156335,-3.140391
6.904682,nan,3.126773,-3.140395
6.909682,-3.054639,3.132599,-3.140411
6.914681,nan,3.130541,-3.140438
6.919681,3.117219,3.132471,-3.140470
6.924681,nan,3.133495,-3.140508
6.929680,-3.062879,3.141635,-3.140552
6.934680,nan,-3.141319,-3.140597
6.939680,-2.956939,3.155457,-3.140640
6.944679,nan,-3.126689,-3.140682
6.949679,-3.069346,-3.122159,-3.140726
6.954679,nan,-3.124097,-3.140773
6.959678,-3.099003,-3.119993,-3.140823
6.964678,nan,-3.124501,-3.140876
6.969677,-3.078665,-3.122042,-3.140932
6.974677,nan,-3.123495,-3.140989
6.979677,-3.120219,-3.121119,-3.141047
6.984676,nan,-3.120240,-3.141103
6.989676,3.063077,-3.128968,-3.141151
6.994676,nan,-3.125911,-3.141194
6.999675,3.032512,-3.133972,-3.141234
7.004675,nan,-3.132733,-3.141274
7.009675,-3.123910,-3.133431,-3.141316
7.014674,nan,-3.133404,-3.141362
7.019674,-3.006856,-3.123401,-3.141404
7.024673,nan,-3.125980,-3.141441
7.029673,3.060529,-3.132020,-3.141463
7.034673,nan,-3.132288,-3.141457
7.039672,3.091831,-3.133395,-3.141417
7.044672,nan,-3.135496,-3.141335
7.049672,-3.124405,-3.136804,-3.141203
7.054671,nan,-3.137765,-3.141014
7.059671,-3.102619,-3.134096,-3.140763
7.064671,nan,-3.134176,-3.140449
7.069670,3.101220,-3.138017,-3.140066
7.074670,nan,-3.137186,-3.139606
7.079669,-3.138141,-3.137738,-3.139069
7.084669,nan,-3.138104,-3.138450
