time, Quad.Est.E.Yaw, Quad.Est.S.Yaw
4.454860,0.041492,0.028408
4.459859,0.046552,0.027724
4.464859,0.046289,0.028408
4.469859,0.055001,0.027724
4.474858,0.053905,0.028408
4.479858,0.045571,0.027724
4.484858,0.046227,0.028408
4.489857,0.045205,0.027724
4.494857,0.045502,0.028408
4.499856,0.030702,0.027724
4.504856,0.033597,0.028408
4.509856,0.038497,0.027724
4.514855,0.039375,0.028408
4.519855,0.031281,0.027724
4.524855,0.032390,0.028408
4.529854,0.038687,0.027724
4.534854,0.039327,0.028408
4.539854,0.033700,0.027724
4.544853,0.035407,0.028408
4.549853,0.045432,0.027724
4.554852,0.048170,0.028408
4.559852,0.047566,0.027724
4.564852,0.046330,0.028408
4.569851,0.051600,0.027724
4.574851,0.053184,0.028408
4.579851,0.043767,0.027724
4.584850,0.044695,0.028408
4.589850,0.042022,0.027724
4.594850,0.045196,0.028408
4.599849,0.037641,0.027724
4.604849,0.039738,0.028408
4.609848,0.033443,0.027724
4.614848,0.034421,0.028408
4.619848,0.020571,0.027724
4.624847,0.021628,0.028408
4.629847,0.026956,0.027724
4.634847,0.026917,0.028408
4.639846,0.033487,0.027724
4.644846,0.034224,0.028408
4.649846,0.025814,0.027724
4.654845,0.024365,0.028408
4.659845,0.023531,0.027724
4.664845,0.023121,0.028408
4.669844,0.016949,0.027724
4.674844,0.014915,0.028408
4.679843,0.011717,0.027724
4.684843,0.011697,0.028408
4.689843,0.017777,0.027724
4.694842,0.019512,0.028408
4.699842,0.012476,0.027724
4.704842,0.012889,0.028408
4.709841,0.007678,0.027724
4.714841,0.006581,0.028408
4.719841,0.004457,0.027724
4.724840,0.006882,0.028408
4.729840,-0.003303,0.027724
4.734839,-0.002514,0.028408
4.739839,-0.013415,0.027724
4.744839,-0.015496,0.028408
4.749838,-0.030615,0.027724
4.754838,-0.030240,0.028408
4.759838,-0.015773,0.027724
4.764837,-0.014691,0.028408
4.769837,-0.013865,0.027724
4.774837,-0.014755,0.028408
4.779836,-0.011683,0.027724
4.784836,-0.009234,0.028408
4.789835,-0.022672,0.027724
4.794835,-0.021529,0.028408
4.799835,-0.023602,0.027724
4.804834,-0.023041,0.028408
4.809834,-0.012764,0.027724
4.814834,-0.010769,0.028408
4.819833,-0.013382,0.027724
4.824833,-0.012187,0.028408
4.829833,0.002926,0.027724
4.834832,-0.001067,0.028408
4.839832,0.010355,0.027724
4.844831,0.013212,0.028408
4.849831,0.013572,0.027724
4.854831,0.013830,0.028408
4.859830,0.018091,0.027724
4.864830,0.015102,0.028408
4.869830,0.020928,0.027724
4.874829,0.022287,0.028408
4.879829,0.020725,0.027724
4.884829,0.021761,0.028408
4.889828,0.014279,0.027724
4.894828,0.018329,0.028408
4.899827,0.001515,0.027724
4.904827,0.001133,0.028408
4.909827,-0.008238,0.027724
4.914826,-0.007308,0.028408
4.919826,-0.012900,0.027724
4.924826,-0.010344,0.028408
4.929825,-0.013272,0.027724
4.934825,-0.012048,0.028408
4.939825,-0.011111,0.027724
4.944824,-0.012919,0.028408
4.949824,-0.007242,0.027724
4.954823,-0.007281,0.028408
4.959823,-0.001894,0.027724
4.964823,0.000895,0.028408
4.969822,0.004142,0.027724
4.974822,0.004213,0.028408
4.979822,0.011370,0.027724
4.984821,0.013407,0.028408
4.989821,0.022887,0.027724
4.994821,0.024116,0.028408
4.999820,0.021123,0.027724
5.004820,0.021573,0.028408
5.009820,0.016318,0.027724
5.014819,0.016889,0.028408
5.019819,0.013835,0.027724
5.024818,0.015234,0.028408
5.029818,0.012277,0.027724
5.034818,0.012654,0.028408
5.039817,0.012723,0.027724
5.044817,0.012936,0.028408
5.049817,0.010992,0.027724
5.054816,0.014049,0.028408
5.059816,0.010579,0.027724
5.064816,0.011106,0.028408
5.069815,0.010614,0.027724
5.074815,0.014149,0.028408
5.079814,0.017182,0.027724
5.084814,0.019637,0.028408
5.089814,0.038829,0.027724
5.094813,0.039533,0.028408
5.099813,0.047239,0.027724
5.104813,0.053838,0.028408
5.109812,0.045102,0.027724
5.114812,0.045868,0.028408
5.119812,0.047601,0.027724
5.124811,0.050788,0.028408
5.129811,0.054028,0.027724
5.134810,0.055241,0.028408
5.139810,0.046178,0.027724
5.144810,0.052326,0.028408
5.149809,0.048421,0.027724
5.154809,0.049232,0.028408
5.159809,0.053577,0.027724
5.164808,0.057302,0.028408
5.169808,0.063564,0.027724
5.174808,0.068087,0.028408
5.179807,0.073111,0.027724
5.184807,0.072857,0.028408
5.189806,0.068439,0.027724
5.194806,0.071055,0.028408
5.199806,0.074111,0.027724
5.204805,0.079275,0.028408
5.209805,0.095375,0.027724
5.214805,0.095317,0.028408
5.219804,0.093783,0.027724
5.224804,0.094979,0.028408
5.229804,0.092302,0.027724
5.234803,0.096015,0.028408
5.239803,0.092330,0.027724
5.244802,0.092547,0.028408
5.249802,0.079458,0.027724
5.254802,0.078487,0.028408
5.259801,0.083540,0.027724
5.264801,0.081893,0.028408
5.269801,0.090039,0.027724
5.274800,0.089483,0.028408
5.279800,0.097321,0.027724
5.284800,0.095670,0.028408
5.289799,0.106926,0.027724
5.294799,0.107576,0.028408
5.299798,0.095542,0.027724
5.304798,0.093070,0.028408
5.309798,0.086768,0.027724
5.314797,0.084470,0.028408
5.319797,0.078825,0.027724
5.324797,0.075819,0.028408
5.329796,0.080804,0.027724
5.334796,0.076923,0.028408
5.339796,0.063751,0.027724
5.344795,0.064372,0.028408
5.349795,0.061598,0.027724
5.354795,0.058205,0.028408
5.359794,0.071594,0.027724
5.364794,0.071779,0.028408
5.369793,0.060706,0.027724
5.374793,0.058231,0.028408
5.379793,0.045174,0.027724
5.384792,0.045250,0.028408
5.389792,0.041332,0.027724
5.394792,0.039602,0.028408
5.399791,0.041735,0.027724
5.404791,0.039712,0.028408
5.409791,0.038517,0.027724
5.414790,0.038626,0.028408
5.419790,0.025507,0.027724
5.424789,0.022232,0.028408
5.429789,0.019312,0.027724
5.434789,0.018630,0.028408
5.439788,0.013754,0.027724
5.444788,0.013331,0.028408
5.449788,0.013802,0.027724
5.454787,0.010640,0.028408
5.459787,0.007938,0.027724
5.464787,0.006495,0.028408
5.469786,0.018385,0.027724
5.474786,0.017453,0.028408
5.479785,0.024136,0.027724
5.484785,0.022606,0.028408
5.489785,0.011195,0.027724
5.494784,0.009067,0.028408
5.499784,0.006054,0.027724
5.504784,0.004739,0.028408
5.509783,0.013150,0.027724
5.514783,0.009770,0.028408
5.519783,0.000552,0.027724
5.524782,-0.001276,0.028408
5.529782,-0.006803,0.027724
5.534781,-0.010878,0.028408
5.539781,-0.011234,0.027724
5.544781,-0.013080,0.028408
5.549780,-0.031125,0.027724
5.554780,-0.034309,0.028408
5.559780,-0.041675,0.027724
5.564779,-0.042809,0.028408
5.569779,-0.051011,0.027724
5.574779,-0.052286,0.028408
5.579778,-0.042290,0.027724
5.584778,-0.044029,0.028408
5.589777,-0.049103,0.027724
5.594777,-0.047601,0.028408
5.599777,-0.045894,0.027724
5.604776,-0.043472,0.028408
5.609776,-0.049594,0.027724
5.614776,-0.051476,0.028408
5.619775,-0.062107,0.027724
5.624775,-0.063934,0.028408
5.629775,-0.053813,0.027724
5.634774,-0.052699,0.028408
5.639774,-0.055732,0.027724
5.644773,-0.058509,0.028408
5.649773,-0.065867,0.027724
5.654773,-0.067495,0.028408
5.659772,-0.054456,0.027724
5.664772,-0.054021,0.028408
5.669772,-0.044981,0.027724
5.674771,-0.047588,0.028408
5.679771,-0.052577,0.027724
5.684771,-0.053870,0.028408
5.689770,-0.054448,0.027724
5.694770,-0.055474,0.028408
5.699769,-0.037320,0.027724
5.704769,-0.037738,0.028408
5.709769,-0.031146,0.027724
5.714768,-0.028824,0.028408
5.719768,-0.035163,0.027724
5.724768,-0.035990,0.028408
5.729767,-0.044602,0.027724
5.734767,-0.044269,0.028408
5.739767,-0.042035,0.027724
5.744766,-0.043616,0.028408
5.749766,-0.050141,0.027724
5.754766,-0.051859,0.028408
5.759765,-0.046802,0.027724
5.764765,-0.046870,0.028408
5.769764,-0.045935,0.027724
5.774764,-0.048044,0.028408
5.779764,-0.046878,0.027724
5.784763,-0.046841,0.028408
5.789763,-0.049640,0.027724
5.794763,-0.047689,0.028408
5.799762,-0.056222,0.027724
5.804762,-0.056602,0.028408
5.809762,-0.045243,0.027724
5.814761,-0.046004,0.028408
5.819761,-0.037007,0.027724
5.824760,-0.039099,0.028408
5.829760,-0.015940,0.027724
5.834760,-0.016281,0.028408
5.839759,-0.017953,0.027724
5.844759,-0.014266,0.028408
5.849759,-0.014524,0.027724
5.854758,-0.015646,0.028408
5.859758,-0.027001,0.027724
5.864758,-0.028166,0.028408
5.869757,-0.024357,0.027724
5.874757,-0.020618,0.028408
5.879756,-0.023819,0.027724
5.884756,-0.023493,0.028408
5.889756,-0.024979,0.027724
5.894755,-0.024883,0.028408
5.899755,-0.026271,0.027724
5.904755,-0.024688,0.028408
5.909754,-0.022479,0.027724
5.914754,-0.021359,0.028408
5.919754,-0.011396,0.027724
5.924753,-0.010232,0.028408
5.929753,-0.011008,0.027724
5.934752,-0.012473,0.028408
5.939752,-0.011183,0.027724
5.944752,-0.010843,0.028408
5.949751,-0.024933,0.027724
5.954751,-0.022621,0.028408
5.959751,-0.016126,0.027724
5.964750,-0.013902,0.028408
5.969750,-0.003940,0.027724
5.974750,-0.005369,0.028408
5.979749,-0.003942,0.027724
5.984749,-0.000467,0.028408
5.989748,0.010253,0.027724
5.994748,0.010179,0.028408
5.999748,0.020307,0.027724
6.004747,0.022849,0.028408
6.009747,0.022228,0.027724
6.014747,0.024412,0.028408
6.019746,0.017365,0.027724
6.024746,0.019598,0.028408
6.029746,0.016012,0.027724
6.034745,0.015204,0.028408
6.039745,0.012468,0.027724
6.044744,0.012729,0.028408
6.049744,0.010218,0.027724
6.054744,0.008045,0.028408
6.059743,-0.001613,0.027724
6.064743,-0.005514,0.028408
6.069743,0.007372,0.027724
6.074742,0.005893,0.028408
6.079742,0.011207,0.027724
6.084742,0.007230,0.028408
6.089741,0.006470,0.027724
6.094741,-0.000775,0.028408
6.099741,0.001778,0.027724
6.104740,-0.002405,0.028408
6.109740,0.001113,0.027724
6.114739,-0.004315,0.028408
6.119739,-0.003452,0.027724
6.124739,-0.007802,0.028408
6.129738,-0.024935,0.027724
6.134738,-0.025050,0.028408
6.139738,-0.018310,0.027724
6.144737,-0.020243,0.028408
6.149737,-0.027976,0.027724
6.154737,-0.030414,0.028408
6.159736,-0.017292,0.027724
6.164736,-0.017475,0.028408
6.169735,-0.021233,0.027724
6.174735,-0.024777,0.028408
6.179735,-0.032193,0.027724
6.184734,-0.031956,0.028408
6.189734,-0.024675,0.027724
6.194734,-0.026132,0.028408
6.199733,-0.009098,0.027724
6.204733,-0.011268,0.028408
6.209733,0.001882,0.027724
6.214732,0.003297,0.028408
6.219732,0.002179,0.027724
6.224731,0.000190,0.028408
6.229731,-0.016304,0.027724
6.234731,-0.014933,0.028408
6.239730,-0.000612,0.027724
6.244730,-0.003551,0.028408
6.249730,0.011473,0.027724
6.254729,0.013722,0.028408
6.259729,0.020384,0.027724
6.264729,0.016671,0.028408
6.269728,0.020433,0.027724
6.274728,0.021126,0.028408
6.279727,0.016410,0.027724
6.284727,0.015388,0.028408
6.289727,0.034143,0.027724
6.294726,0.038555,0.028408
6.299726,0.032030,0.027724
6.304726,0.034439,0.028408
6.309725,0.033739,0.027724
6.314725,0.037384,0.028408
6.319725,0.038059,0.027724
6.324724,0.039576,0.028408
6.329724,0.052035,0.027724
6.334723,0.054027,0.028408
6.339723,0.054369,0.027724
6.344723,0.050455,0.028408
6.349722,0.055946,0.027724
6.354722,0.054252,0.028408
6.359722,0.057682,0.027724
6.364721,0.060011,0.028408
6.369721,0.060036,0.027724
6.374721,0.063550,0.028408
6.379720,0.062016,0.027724
6.384720,0.063219,0.028408
6.389719,0.058678,0.027724
6.394719,0.056542,0.028408
6.399719,0.055583,0.027724
6.404718,0.056578,0.028408
6.409718,0.058203,0.027724
6.414718,0.056167,0.028408
6.419717,0.050582,0.027724
6.424717,0.045086,0.028408
6.429717,0.038191,0.027724
6.434716,0.035444,0.028408
6.439716,0.040611,0.027724
6.444715,0.042417,0.028408
6.449715,0.060219,0.027724
6.454715,0.057437,0.028408
6.459714,0.058499,0.027724
6.464714,0.058079,0.028408
6.469714,0.055551,0.027724
6.474713,0.052454,0.028408
6.479713,0.061130,0.027724
6.484713,0.062193,0.028408
6.489712,0.058393,0.027724
6.494712,0.063483,0.028408
6.499712,0.051461,0.027724
6.504711,0.049618,0.028408
6.509711,0.052653,0.027724
6.514710,0.050988,0.028408
6.519710,0.043599,0.027724
6.524710,0.044185,0.028408
6.529709,0.051896,0.027724
6.534709,0.050994,0.028408
6.539709,0.056067,0.027724
6.544708,0.055497,0.028408
6.549708,0.057663,0.027724
6.554708,0.057430,0.028408
6.559707,0.060809,0.027724
6.564707,0.063869,0.028408
6.569706,0.067937,0.027724
6.574706,0.068709,0.028408
6.579706,0.062185,0.027724
6.584705,0.062942,0.028408
6.589705,0.057063,0.027724
6.594705,0.059257,0.028408
6.599704,0.046284,0.027724
6.604704,0.043408,0.028408
6.609704,0.038717,0.027724
6.614703,0.043175,0.028408
6.619703,0.053566,0.027724
6.624702,0.059735,0.028408
6.629702,0.046334,0.027724
6.634702,0.045642,0.028408
6.639701,0.043771,0.027724
6.644701,0.045622,0.028408
6.649701,0.047016,0.027724
6.654700,0.049877,0.028408
6.659700,0.053273,0.027724
6.664700,0.057257,0.028408
6.669699,0.049902,0.027724
6.674699,0.051494,0.028408
6.679698,0.057598,0.027724
6.684698,0.059986,0.028408
6.689698,0.047912,0.027724
6.694697,0.047177,0.028408
6.699697,0.034422,0.027724
6.704697,0.034879,0.028408
6.709696,0.038176,0.027724
6.714696,0.037905,0.028408
6.719696,0.005984,0.027724
6.724695,0.006900,0.028408
6.729695,0.012029,0.027724
6.734694,0.014847,0.028408
6.739694,0.009371,0.027724
6.744694,0.009996,0.028408
6.749693,0.013988,0.027724
6.754693,0.015950,0.028408
6.759693,0.014910,0.027724
6.764692,0.014878,0.028408
6.769692,0.008071,0.027724
6.774692,0.010617,0.028408
6.779691,0.013211,0.027724
6.784691,0.011381,0.028408
6.789690,0.006102,0.027724
6.794690,0.004382,0.028408
6.799690,0.014327,0.027724
6.804689,0.012139,0.028408
6.809689,-0.003301,0.027724
6.814689,-0.002098,0.028408
6.819688,-0.014324,0.027724
6.824688,-0.013586,0.028408
6.829688,-0.001632,0.027724
6.834687,-0.000261,0.028408
6.839687,0.004220,0.027724
6.844687,0.002862,0.028408
6.849686,-0.018788,0.027724
6.854686,-0.021104,0.028408
6.859685,-0.020265,0.027724
6.864685,-0.019103,0.028408
6.869685,-0.021396,0.027724
6.874684,-0.021692,0.028408
6.879684,0.000587,0.027724
6.884684,0.002794,0.028408
6.889683,0.004385,0.027724
6.894683,0.006171,0.028408
6.899683,-0.015942,0.027724
6.904682,-0.016020,0.028408
6.909682,-0.010184,0.027724
6.914681,-0.012212,0.028408
6.919681,-0.010258,0.027724
6.924681,-0.009191,0.028408
6.929680,-0.001016,0.027724
6.934680,-0.000731,0.028408
6.939680,0.012894,0.027724
6.944679,0.013984,0.028408
6.949679,0.018548,0.027724
6.954679,0.016666,0.028408
6.959678,0.020810,0.027724
6.964678,0.016364,0.028408
6.969677,0.018868,0.027724
6.974677,0.017483,0.028408
6.979677,0.019906,0.027724
6.984676,0.020852,0.028408
6.989676,0.012165,0.027724
6.994676,0.015275,0.028408
6.999675,0.007246,0.027724
7.004675,0.008533,0.028408
7.009675,0.007868,0.027724
7.014674,0.007948,0.028408
7.019674,0.017987,0.027724
7.024673,0.015455,0.028408
7.029673,0.009436,0.027724
7.034673,0.009172,0.028408
7.039672,0.008042,0.027724
7.044672,0.005859,0.028408
7.049672,0.004457,0.027724
7.054671,0.003291,0.028408
7.059671,0.006775,0.027724
7.064671,0.006341,0.028408
7.069670,0.002212,0.027724
7.074670,0.002519,0.028408
7.079669,0.001555,0.027724
7.084669,0.000476,0.028408
7.089669,-0.002447,0.027724
7.094668,-0.004359,0.028408
7.099668,-0.009707,0.027724
7.104668,-0.008656,0.028408
7.109667,-0.006551,0.027724
7.114667,-0.006269,0.028408
7.119667,0.001912,0.027724
7.124666,0.002053,0.028408
7.129666,0.006796,0.027724
7.134665,0.004278,0.028408
7.139665,0.011926,0.027724
7.144665,0.014309,0.028408
7.149664,0.014092,0.027724
7.154664,0.017921,0.028408
7.159664,0.033508,0.027724
7.164663,0.037209,0.028408
7.169663,0.033006,0.027724
7.174663,0.032243,0.028408
7.179662,0.037272,0.027724
7.184662,0.036692,0.028408
7.189662,0.034958,0.027724
7.194661,0.037190,0.028408
7.199661,0.027640,0.027724
7.204660,0.024323,0.028408
7.209660,0.028973,0.027724
7.214660,0.029587,0.028408
7.219659,0.022851,0.027724
7.224659,0.023629,0.028408
7.229659,0.018497,0.027724
7.234658,0.023639,0.028408
7.239658,0.025730,0.027724
7.244658,0.028955,0.028408
7.249657,0.028465,0.027724
7.254657,0.028021,0.028408
7.259656,0.025223,0.027724
7.264656,0.023590,0.028408
7.269656,0.020825,0.027724
7.274655,0.018704,0.028408
7.279655,0.022404,0.027724
7.284655,0.020547,0.028408
7.289654,0.041231,0.027724
7.294654,0.040133,0.028408
7.299654,0.034989,0.027724
7.304653,0.037102,0.028408
7.309653,0.037446,0.027724
7.314652,0.035115,0.028408
7.319652,0.013538,0.027724
7.324652,0.009305,0.028408
7.329651,0.008945,0.027724
7.334651,0.006195,0.028408
7.339651,0.009638,0.027724
7.344650,0.006414,0.028408
7.349650,0.015929,0.027724
7.354650,0.015577,0.028408
7.359649,0.018206,0.027724
7.364649,0.017792,0.028408
7.369648,0.012955,0.027724
7.374648,0.012447,0.028408
7.379648,0.019272,0.027724
7.384647,0.017990,0.028408
7.389647,0.002376,0.027724
7.394647,0.002594,0.028408
7.399646,0.003052,0.027724
7.404646,0.004459,0.028408
7.409646,0.006693,0.027724
7.414645,0.005696,0.028408
7.419645,0.009841,0.027724
7.424644,0.007020,0.028408
7.429644,0.001556,0.027724
7.434644,-0.001966,0.028408
7.439643,0.000644,0.027724
7.444643,-0.002194,0.028408
7.449643,0.005200,0.027724
7.454642,0.003840,0.028408
7.459642,0.003635,0.027724
7.464642,0.005416,0.028408
7.469641,0.003772,0.027724
7.474641,0.006656,0.028408
7.479640,-0.001983,0.027724
7.484640,-0.004002,0.028408
7.489640,0.002283,0.027724
7.494639,0.001456,0.028408
7.499639,-0.002926,0.027724
7.504639,-0.004313,0.028408
7.509638,0.000361,0.027724
7.514638,0.000077,0.028408
7.519638,0.003428,0.027724
7.524637,0.003757,0.028408
7.529637,0.009786,0.027724
7.534636,0.011050,0.028408
7.539636,0.012192,0.027724
7.544636,0.010915,0.028408
7.549635,0.004563,0.027724
7.554635,0.002289,0.028408
7.559635,-0.007988,0.027724
7.564634,-0.006129,0.028408
7.569634,-0.012325,0.027724
7.574634,-0.010234,0.028408
7.579633,-0.019170,0.027724
7.584633,-0.019365,0.028408
7.589633,-0.012080,0.027724
7.594632,-0.013511,0.028408
7.599632,-0.026675,0.027724
7.604631,-0.025918,0.028408
7.609631,-0.022336,0.027724
7.614631,-0.026662,0.028408
7.619630,-0.025749,0.027724
7.624630,-0.026442,0.028408
7.629630,-0.020792,0.027724
7.634629,-0.021449,0.028408
7.639629,-0.027496,0.027724
7.644629,-0.026129,0.028408
7.649628,-0.012722,0.027724
7.654628,-0.013886,0.028408
7.659627,-0.018625,0.027724
7.664627,-0.016968,0.028408
7.669627,-0.031668,0.027724
7.674626,-0.032686,0.028408
7.679626,-0.041522,0.027724
7.684626,-0.042031,0.028408
7.689625,-0.036176,0.027724
7.694625,-0.039181,0.028408
7.699625,-0.040319,0.027724
7.704624,-0.041232,0.028408
7.709624,-0.049307,0.027724
7.714623,-0.050364,0.028408
7.719623,-0.051490,0.027724
7.724623,-0.050530,0.028408
7.729622,-0.048781,0.027724
7.734622,-0.046270,0.028408
7.739622,-0.042608,0.027724
7.744621,-0.043963,0.028408
7.749621,-0.030900,0.027724
7.754621,-0.030360,0.028408
7.759620,-0.020290,0.027724
7.764620,-0.020556,0.028408
7.769619,-0.014378,0.027724
7.774619,-0.014134,0.028408
7.779619,-0.011329,0.027724
7.784618,-0.009629,0.028408
7.789618,-0.004508,0.027724
7.794618,-0.004234,0.028408
7.799617,-0.003108,0.027724
7.804617,-0.002465,0.028408
7.809617,0.001936,0.027724
7.814616,0.002756,0.028408
7.819616,0.001402,0.027724
7.824615,0.000685,0.028408
7.829615,-0.008897,0.027724
7.834615,-0.009712,0.028408
7.839614,-0.007041,0.027724
7.844614,-0.007378,0.028408
7.849614,-0.005585,0.027724
7.854613,-0.006060,0.028408
7.859613,-0.011291,0.027724
7.864613,-0.008873,0.028408
7.869612,-0.018476,0.027724
7.874612,-0.020448,0.028408
7.879611,-0.028852,0.027724
7.884611,-0.032257,0.028408
7.889611,-0.028470,0.027724
7.894610,-0.026052,0.028408
7.899610,-0.030912,0.027724
7.904610,-0.032004,0.028408
7.909609,-0.024200,0.027724
7.914609,-0.024228,0.028408
7.919609,-0.020279,0.027724
7.924608,-0.021660,0.028408
7.929608,-0.031601,0.027724
7.934608,-0.029146,0.028408
7.939607,-0.026532,0.027724
7.944607,-0.028136,0.028408
7.949606,-0.038556,0.027724
7.954606,-0.037363,0.028408
7.959606,-0.037086,0.027724
7.964605,-0.036459,0.028408
7.969605,-0.046011,0.027724
7.974605,-0.047895,0.028408
7.979604,-0.049611,0.027724
7.984604,-0.051633,0.028408
7.989604,-0.049463,0.027724
7.994603,-0.048122,0.028408
7.999603,-0.025656,0.027724
8.004604,-0.022949,0.028408
8.009606,-0.020713,0.027724
8.014608,-0.020847,0.028408
8.019610,-0.025857,0.027724
8.024612,-0.026098,0.028408
8.029614,-0.023488,0.027724
8.034616,-0.020539,0.028408
8.039618,-0.017024,0.027724
8.044621,-0.013878,0.028408
8.049623,-0.027570,0.027724
8.054625,-0.025606,0.028408
8.059627,-0.019682,0.027724
8.064629,-0.016532,0.028408
8.069631,-0.016745,0.027724
8.074633,-0.009402,0.028408
8.079635,0.000993,0.027724
8.084637,0.008689,0.028408
8.089639,0.009230,0.027724
8.094641,0.013892,0.028408
8.099643,0.030038,0.027724
8.104645,0.033856,0.028408
8.109647,0.040983,0.027724
8.114649,0.049940,0.028408
8.119651,0.051575,0.027724
8.124653,0.058806,0.028408
8.129655,0.060577,0.027724
8.134657,0.060031,0.028408
8.139659,0.061467,0.027724
8.144661,0.071426,0.028408
8.149663,0.067218,0.027724
8.154665,0.070868,0.028408
8.159667,0.062071,0.027724
8.164669,0.069183,0.028408
8.169671,0.074517,0.027724
8.174673,0.077605,0.028408
8.179675,0.089068,0.027724
8.184677,0.090346,0.028408
8.189679,0.086514,0.027724
8.194681,0.090997,0.028408
8.199683,0.079060,0.027724
8.204685,0.082764,0.028408
8.209687,0.072230,0.027724
8.214689,0.074401,0.028408
8.219691,0.059384,0.027724
8.224693,0.060974,0.028408
8.229695,0.051847,0.027724
8.234697,0.049924,0.028408
8.239699,0.049789,0.027724
8.244701,0.051308,0.028408
8.249703,0.049041,0.027724
8.254705,0.053274,0.028408
8.259707,0.056822,0.027724
8.264709,0.060258,0.028408
8.269711,0.062077,0.027724
8.274714,0.066400,0.028408
8.279716,0.068089,0.027724
8.284718,0.068872,0.028408
8.289720,0.060323,0.027724
8.294722,0.068503,0.028408
8.299724,0.061009,0.027724
8.304726,0.061436,0.028408
8.309728,0.059396,0.027724
8.314730,0.058612,0.028408
8.319732,0.049760,0.027724
8.324734,0.050403,0.028408
8.329736,0.041490,0.027724
8.334738,0.043858,0.028408
8.339740,0.042888,0.027724
8.344742,0.043058,0.028408
8.349744,0.038014,0.027724
8.354746,0.044520,0.028408
8.359748,0.040926,0.027724
8.364750,0.040589,0.028408
8.369752,0.036657,0.027724
8.374754,0.038185,0.028408
8.379756,0.045929,0.027724
8.384758,0.041908,0.028408
8.389760,0.032192,0.027724
8.394762,0.036347,0.028408
8.399764,0.031201,0.027724
8.404766,0.031252,0.028408
8.409768,0.032449,0.027724
8.414770,0.029243,0.028408
8.419772,0.038082,0.027724
8.424774,0.035862,0.028408
8.429776,0.035094,0.027724
8.434778,0.034090,0.028408
8.439780,0.022093,0.027724
8.444782,0.024392,0.028408
8.449784,0.023593,0.027724
8.454786,0.027849,0.028408
8.459788,0.022686,0.027724
8.464790,0.020456,0.028408
8.469792,0.029933,0.027724
8.474794,0.028399,0.028408
8.479796,0.012692,0.027724
8.484798,0.011199,0.028408
8.489800,-0.000254,0.027724
8.494802,0.000299,0.028408
8.499804,0.004018,0.027724
8.504807,0.000802,0.028408
8.509809,0.005906,0.027724
8.514811,0.010963,0.028408
8.519813,0.006267,0.027724
8.524815,0.003520,0.028408
8.529817,0.004485,0.027724
8.534819,0.003218,0.028408
8.539821,-0.003720,0.027724
8.544823,-0.006011,0.028408
8.549825,0.006650,0.027724
8.554827,0.002925,0.028408
8.559829,-0.001078,0.027724
8.564831,-0.003679,0.028408
8.569833,-0.004505,0.027724
8.574835,-0.007833,0.028408
8.579837,0.007183,0.027724
8.584839,0.001684,0.028408
8.589841,-0.016723,0.027724
8.594843,-0.021611,0.028408
8.599845,-0.028958,0.027724
8.604847,-0.040526,0.028408
8.609849,-0.038694,0.027724
8.614851,-0.046820,0.028408
8.619853,-0.058391,0.027724
8.624855,-0.059914,0.028408
8.629857,-0.050129,0.027724
8.634859,-0.051631,0.028408
8.639861,-0.060020,0.027724
8.644863,-0.065256,0.028408
8.649865,-0.053162,0.027724
8.654867,-0.059819,0.028408
8.659869,-0.046968,0.027724
8.664871,-0.050774,0.028408
8.669873,-0.056640,0.027724
8.674875,-0.062589,0.028408
8.679877,-0.058584,0.027724
8.684879,-0.062727,0.028408
8.689881,-0.071357,0.027724
8.694883,-0.078014,0.028408
8.699885,-0.080468,0.027724
8.704887,-0.085668,0.028408
8.709889,-0.082614,0.027724
8.714891,-0.088800,0.028408
8.719893,-0.078472,0.027724
8.724895,-0.081458,0.028408
8.729897,-0.078485,0.027724
8.734900,-0.081835,0.028408
8.739902,-0.084497,0.027724
8.744904,-0.085139,0.028408
8.749906,-0.077212,0.027724
8.754908,-0.080941,0.028408
8.759910,-0.073273,0.027724
8.764912,-0.073844,0.028408
8.769914,-0.061195,0.027724
8.774916,-0.065210,0.028408
8.779918,-0.077679,0.027724
8.784920,-0.079278,0.028408
8.789922,-0.078842,0.027724
8.794924,-0.083360,0.028408
8.799926,-0.077871,0.027724
8.804928,-0.079333,0.028408
8.809930,-0.065032,0.027724
8.814932,-0.069461,0.028408
8.819934,-0.069578,0.027724
8.824936,-0.072429,0.028408
8.829938,-0.060018,0.027724
8.834940,-0.060350,0.028408
8.839942,-0.058434,0.027724
8.844944,-0.059361,0.028408
8.849946,-0.057591,0.027724
8.854948,-0.057833,0.028408
8.859950,-0.058523,0.027724
8.864952,-0.059879,0.028408
8.869954,-0.060085,0.027724
8.874956,-0.059954,0.028408
8.879958,-0.055769,0.027724
8.884960,-0.056175,0.028408
8.889962,-0.044100,0.027724
8.894964,-0.045747,0.028408
8.899966,-0.049653,0.027724
8.904968,-0.049160,0.028408
8.909970,-0.047186,0.027724
8.914972,-0.049717,0.028408
8.919974,-0.055415,0.027724
8.924976,-0.057042,0.028408
8.929978,-0.055233,0.027724
8.934980,-0.056330,0.028408
8.939982,-0.050465,0.027724
8.944984,-0.050233,0.028408
8.949986,-0.044229,0.027724
8.954988,-0.042184,0.028408
8.959991,-0.045998,0.027724
8.964993,-0.043688,0.028408
8.969995,-0.035323,0.027724
8.974997,-0.037135,0.028408
8.979999,-0.038315,0.027724
