time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
0.454998,-0.019991,-0.014596,-0.005098,0.013626
0.459998,-0.020008,-0.014540,-0.002273,0.017155
0.464998,-0.020012,-0.014428,0.000360,0.022366
0.469997,-0.020002,-0.014013,0.002885,0.038590
0.474997,-0.019981,-0.013785,0.005234,0.040638
0.479997,-0.019948,-0.013404,0.007339,0.051550
0.484997,-0.019905,-0.013100,0.009277,0.052206
0.489997,-0.019854,-0.013063,0.011077,0.050240
0.494997,-0.019793,-0.012770,0.012690,0.048584
0.499997,-0.019725,-0.012454,0.014140,0.049708
0.504997,-0.019651,-0.009512,0.015481,0.084489
0.509997,-0.019570,-0.009234,0.016663,0.085749
0.514997,-0.019483,-0.008716,0.017649,0.086703
0.519997,-0.019393,-0.008387,0.018429,0.087402
0.524997,-0.019299,-0.007863,0.018940,0.085748
0.529997,-0.019203,-0.007514,0.019156,0.085708
0.534997,-0.019108,-0.007000,0.019065,0.084361
0.539997,-0.019014,-0.006659,0.018664,0.082870
0.544997,-0.018922,-0.006168,0.017962,0.078829
0.549996,-0.018835,-0.005832,0.016942,0.081444
0.554996,-0.018754,-0.005356,0.015628,0.075895
0.559996,-0.018681,-0.004967,0.014068,0.078750
0.564996,-0.018616,-0.004496,0.012283,0.075832
0.569996,-0.018560,-0.004396,0.010330,0.064345
0.574996,-0.018515,-0.004020,0.008216,0.058770
0.579996,-0.018481,-0.003800,0.005903,0.056451
0.584996,-0.018458,-0.003464,0.003473,0.055973
0.589996,-0.018449,-0.003450,0.000892,0.048767
0.594996,-0.018452,-0.003168,-0.001747,0.043454
0.599996,-0.018469,-0.003233,-0.004426,0.033370
0.604996,-0.018499,0.012239,-0.007046,0.021836
0.609996,-0.018542,0.012379,-0.009572,0.017159
0.614996,-0.018597,0.012474,-0.012080,0.012181
0.619996,-0.018665,0.012501,-0.014555,0.011706
0.624996,-0.018745,0.012560,-0.017009,0.006154
0.629995,-0.018837,0.012632,-0.019375,-0.000051
0.634995,-0.018941,0.012626,-0.021746,-0.002464
0.639995,-0.019057,0.012625,-0.024106,-0.012853
0.644995,-0.019185,0.012537,-0.026408,-0.016657
0.649995,-0.019323,0.012498,-0.028680,-0.015187
0.654995,-0.019474,0.012408,-0.030980,-0.016524
0.659995,-0.019635,0.012345,-0.033224,-0.017002
0.664995,-0.019808,0.012229,-0.035362,-0.021171
0.669995,-0.019991,0.012054,-0.037498,-0.027304
0.674995,-0.020185,0.011880,-0.039542,-0.032894
0.679995,-0.020388,0.011381,-0.041482,-0.046910
0.684995,-0.020601,0.011092,-0.043302,-0.051400
0.689995,-0.020823,0.011218,-0.045043,-0.042291
0.694995,-0.021053,0.010958,-0.046709,-0.043605
0.699995,-0.021291,0.010251,-0.048224,-0.059138
0.704994,-0.021537,0.011136,-0.049656,-0.068772
0.709994,-0.021789,0.010727,-0.050966,-0.065448
0.714994,-0.022048,0.010322,-0.052175,-0.069060
0.719994,-0.022312,0.010098,-0.053275,-0.073676
0.724994,-0.022581,0.009652,-0.054196,-0.075065
0.729994,-0.022854,0.009391,-0.054951,-0.079304
0.734994,-0.023131,0.008907,-0.055533,-0.082475
0.739994,-0.023410,0.008566,-0.055944,-0.078604
0.744994,-0.023690,0.008091,-0.056187,-0.079257
0.749994,-0.023972,0.007769,-0.056267,-0.080091
0.754994,-0.024253,0.007284,-0.056194,-0.082935
0.759994,-0.024533,0.006964,-0.055974,-0.085086
0.764994,-0.024812,0.006446,-0.055609,-0.085420
0.769994,-0.025089,0.006193,-0.055124,-0.078499
0.774994,-0.025362,0.005717,-0.054496,-0.078272
0.779994,-0.025633,0.005447,-0.053749,-0.076732
0.784993,-0.025899,0.004990,-0.052884,-0.073026
0.789993,-0.026160,0.004544,-0.051889,-0.077121
0.794993,-0.026417,0.004078,-0.050815,-0.079340
0.799993,-0.026667,0.003532,-0.049656,-0.084906
0.804993,-0.026912,0.017657,-0.048403,-0.011159
0.809993,-0.027150,0.017311,-0.047073,-0.003588
0.814993,-0.027381,0.017290,-0.045680,-0.003335
0.819993,-0.027605,0.016951,-0.044344,0.008563
0.824993,-0.027823,0.016998,-0.043106,0.005458
0.829993,-0.028036,0.017092,-0.042001,0.001233
0.834993,-0.028243,0.017102,-0.041097,0.004133
0.839993,-0.028446,0.017105,-0.040450,0.008200
0.844993,-0.028647,0.017152,-0.040075,0.007860
0.849993,-0.028847,0.017193,-0.039975,0.009536
0.854993,-0.029048,0.017252,-0.040148,0.010043
0.859993,-0.029249,0.017238,-0.040573,0.006991
0.864992,-0.029454,0.017287,-0.041234,0.008989
0.869992,-0.029663,0.017259,-0.042079,0.004206
0.874992,-0.029876,0.017279,-0.043061,0.001145
0.879992,-0.030095,0.017321,-0.044151,0.001103
0.884992,-0.030319,0.017318,-0.045331,-0.004304
0.889992,-0.030549,0.017235,-0.046599,-0.006369
0.894992,-0.030786,0.017189,-0.047956,-0.011277
0.899992,-0.031030,0.017349,-0.049362,-0.008379
0.904992,-0.031282,0.016542,-0.050833,0.000473
0.909992,-0.031540,0.016659,-0.052356,-0.003263
0.914992,-0.031807,0.016631,-0.053933,-0.006971
0.919992,-0.032081,0.016587,-0.055609,-0.007525
0.924992,-0.032365,0.016533,-0.057304,-0.009851
0.929992,-0.032656,0.016508,-0.059051,-0.012576
0.934992,-0.032957,0.016432,-0.060821,-0.015207
0.939991,-0.033266,0.016341,-0.062565,-0.013445
0.944991,-0.033584,0.016258,-0.064299,-0.015850
0.949991,-0.033911,0.016189,-0.066046,-0.017401
0.954991,-0.034247,0.016076,-0.067831,-0.019656
0.959991,-0.034591,0.015887,-0.069620,-0.028929
0.964991,-0.034945,0.015712,-0.071404,-0.029970
0.969991,-0.035307,0.015592,-0.073102,-0.032332
0.974991,-0.035677,0.015389,-0.074721,-0.037448
0.979991,-0.036055,0.015286,-0.076273,-0.038493
0.984991,-0.036441,0.015052,-0.077800,-0.040526
0.989991,-0.036835,0.014730,-0.079279,-0.049860
0.994991,-0.037236,0.014429,-0.080749,-0.051820
0.999991,-0.037644,0.014522,-0.082197,-0.046005
1.004991,-0.038059,0.001486,-0.083624,-0.079229
1.009991,-0.038481,0.001215,-0.084988,-0.082893
1.014991,-0.038910,0.000709,-0.086351,-0.086848
1.019992,-0.039346,0.000222,-0.087548,-0.084982
1.024992,-0.039786,-0.000292,-0.088549,-0.086218
1.029992,-0.040232,-0.000663,-0.089334,-0.086056
1.034992,-0.040680,-0.001184,-0.089879,-0.088447
1.039993,-0.041130,-0.001565,-0.090173,-0.083360
1.044993,-0.041582,-0.002057,-0.090203,-0.080595
1.049993,-0.042032,-0.002393,-0.089968,-0.081383
1.054993,-0.042480,-0.002878,-0.089472,-0.082259
1.059994,-0.042926,-0.003189,-0.088740,-0.081396
1.064994,-0.043367,-0.003673,-0.087817,-0.080464
1.069994,-0.043803,-0.004113,-0.086725,-0.082666
1.074994,-0.044232,-0.004609,-0.085412,-0.081396
1.079994,-0.044655,-0.004876,-0.083951,-0.079591
1.084995,-0.045070,-0.005356,-0.082425,-0.080251
1.089995,-0.045478,-0.005840,-0.080845,-0.084583
1.094995,-0.045877,-0.006346,-0.079225,-0.082914
1.099995,-0.046268,-0.006772,-0.077597,-0.086833
1.104996,-0.046651,-0.005223,-0.075936,-0.099741
1.109996,-0.047026,-0.005907,-0.074219,-0.092739
1.114996,-0.047392,-0.006465,-0.072423,-0.090493
1.119996,-0.047748,-0.006775,-0.070530,-0.090511
1.124997,-0.048095,-0.007319,-0.068566,-0.091218
1.129997,-0.048432,-0.007701,-0.066566,-0.087832
1.134997,-0.048758,-0.008226,-0.064502,-0.085282
1.139997,-0.049075,-0.008538,-0.062389,-0.090824
1.144997,-0.049380,-0.009084,-0.060184,-0.092435
1.149998,-0.049674,-0.009477,-0.057806,-0.098911
1.154998,-0.049955,-0.010071,-0.055303,-0.098344
1.159998,-0.050224,-0.010534,-0.052719,-0.102044
1.164998,-0.050480,-0.011150,-0.050047,-0.101433
1.169999,-0.050722,-0.011627,-0.047228,-0.103230
1.174999,-0.050949,-0.012236,-0.044289,-0.097599
1.179999,-0.051161,-0.012710,-0.041274,-0.098551
1.184999,-0.051358,-0.013299,-0.038086,-0.098573
1.190000,-0.051539,-0.014176,-0.034763,-0.108824
1.195000,-0.051702,-0.014815,-0.031285,-0.104183
1.200000,-0.051848,-0.015307,-0.027651,-0.104646
1.205000,-0.051975,0.012799,-0.023788,0.027072
1.210001,-0.052081,0.013211,-0.019613,0.023229
1.215001,-0.052167,0.013361,-0.015425,0.026985
1.220001,-0.052231,0.013475,-0.011314,0.030215
1.225001,-0.052276,0.013659,-0.007361,0.032016
1.230001,-0.052301,0.013898,-0.003625,0.028874
1.235002,-0.052309,0.014081,-0.000220,0.033042
1.240002,-0.052301,0.014161,0.002773,0.045636
1.245002,-0.052279,0.014444,0.005333,0.049872
1.250002,-0.052246,0.014656,0.007450,0.053779
1.255003,-0.052204,0.014987,0.009088,0.055575
1.260003,-0.052155,0.015295,0.010213,0.061075
1.265003,-0.052102,0.015660,0.010844,0.061262
1.270003,-0.052047,0.015692,0.010956,0.051393
1.275004,-0.051993,0.015999,0.010534,0.050673
1.280004,-0.051943,0.016080,0.009599,0.046251
1.285004,-0.051899,0.016348,0.008182,0.041508
1.290004,-0.051864,0.016436,0.006312,0.036095
1.295004,-0.051839,0.016646,0.004051,0.031160
1.300005,-0.051826,0.016705,0.001481,0.027287
1.305005,-0.051827,0.018234,-0.001355,0.018445
1.310005,-0.051843,0.018084,-0.004535,0.020283
1.315005,-0.051876,0.018201,-0.007876,0.016100
1.320006,-0.051926,0.018352,-0.011350,0.011929
1.325006,-0.051993,0.018405,-0.014931,0.004103
1.330006,-0.052079,0.018496,-0.018509,-0.008311
1.335006,-0.052182,0.018437,-0.022122,-0.015622
1.340007,-0.052303,0.018402,-0.025682,-0.025684
1.345007,-0.052442,0.018233,-0.029200,-0.032662
1.350007,-0.052598,0.018103,-0.032595,-0.034454
1.355007,-0.052771,0.017890,-0.035884,-0.039237
1.360008,-0.052960,0.017781,-0.039084,-0.039197
1.365008,-0.053165,0.017537,-0.042108,-0.043579
1.370008,-0.053384,0.017466,-0.044946,-0.042040
1.375008,-0.053617,0.017200,-0.047520,-0.047016
1.380008,-0.053861,0.017092,-0.049861,-0.046043
1.385009,-0.054117,0.016803,-0.052059,-0.051351
1.390009,-0.054384,0.016988,-0.054087,-0.041323
1.395009,-0.054660,0.016735,-0.055948,-0.044534
1.400009,-0.054945,0.016750,-0.057623,-0.039972
1.405010,-0.055238,0.011962,-0.059175,-0.058147
1.410010,-0.055538,0.011577,-0.060646,-0.058462
1.415010,-0.055845,0.011229,-0.062067,-0.056664
1.420010,-0.056160,0.011102,-0.063418,-0.062666
1.425011,-0.056481,0.010720,-0.064727,-0.066904
1.430011,-0.056808,0.010305,-0.066028,-0.061704
1.435011,-0.057142,0.009937,-0.067306,-0.062833
1.440011,-0.057483,0.009668,-0.068550,-0.061069
1.445011,-0.057829,0.009299,-0.069746,-0.064229
1.450012,-0.058181,0.009039,-0.070877,-0.066505
1.455012,-0.058539,0.008624,-0.071940,-0.071281
1.460012,-0.058901,0.008332,-0.072943,-0.074126
1.465012,-0.059269,0.007887,-0.073876,-0.075030
1.470013,-0.059641,0.007421,-0.074713,-0.084640
1.475013,-0.060017,0.006908,-0.075426,-0.088686
1.480013,-0.060396,0.006453,-0.075999,-0.094968
1.485013,-0.060777,0.005880,-0.076411,-0.097561
1.490014,-0.061160,0.005577,-0.076655,-0.096224
1.495014,-0.061543,0.004989,-0.076726,-0.098938
1.500014,-0.061927,0.004673,-0.076614,-0.099286
1.505014,-0.062309,0.007006,-0.076313,-0.069813
1.510015,-0.062689,0.006716,-0.075813,-0.070460
1.515015,-0.063066,0.006287,-0.075121,-0.074342
1.520015,-0.063439,0.006144,-0.074281,-0.079501
1.525015,-0.063808,0.005669,-0.073321,-0.079128
1.530015,-0.064171,0.005288,-0.072268,-0.077082
1.535016,-0.064529,0.004829,-0.071137,-0.074033
1.540016,-0.064881,0.004515,-0.069942,-0.072175
1.545016,-0.065227,0.004081,-0.068685,-0.072321
1.550016,-0.065567,0.003792,-0.067410,-0.071960
1.555017,-0.065900,0.003359,-0.066127,-0.072331
1.560017,-0.066227,0.002908,-0.064873,-0.085289
1.565017,-0.066548,0.002397,-0.063655,-0.085227
1.570017,-0.066862,0.002190,-0.062456,-0.078808
1.575018,-0.067171,0.001715,-0.061260,-0.079855
1.580018,-0.067474,0.001232,-0.060042,-0.087980
1.585018,-0.067770,0.000705,-0.058830,-0.087274
1.590018,-0.068061,0.000249,-0.057618,-0.092085
1.595019,-0.068345,-0.000306,-0.056362,-0.092942
1.600019,-0.068623,-0.000440,-0.055040,-0.087430
1.605019,-0.068894,0.016361,-0.053642,-0.011342
1.610019,-0.069158,0.016269,-0.052174,-0.013522
1.615019,-0.069414,0.016184,-0.050691,-0.014116
1.620020,-0.069663,0.016143,-0.049206,-0.017764
1.625020,-0.069905,0.016046,-0.047762,-0.015213
1.630020,-0.070140,0.015995,-0.046441,-0.016560
1.635020,-0.070368,0.015896,-0.045275,-0.017890
1.640021,-0.070592,0.015830,-0.044267,-0.022089
1.645021,-0.070810,0.015698,-0.043417,-0.020406
1.650021,-0.071025,0.015583,-0.042739,-0.025329
1.655021,-0.071238,0.015435,-0.042244,-0.025198
1.660022,-0.071448,0.015205,-0.041928,-0.035199
1.665022,-0.071657,0.014990,-0.041777,-0.038288
1.670022,-0.071866,0.014817,-0.041788,-0.039040
1.675022,-0.072075,0.014579,-0.041951,-0.042317
1.680022,-0.072286,0.014562,-0.042256,-0.038964
1.685023,-0.072498,0.014322,-0.042682,-0.040634
1.690023,-0.072713,0.014017,-0.043203,-0.048797
1.695023,-0.072931,0.013718,-0.043805,-0.052077
1.700023,-0.073152,0.013501,-0.044475,-0.052948
1.705024,-0.073376,0.006730,-0.045175,0.006265
1.710024,-0.073605,0.006752,-0.045930,0.002798
1.715024,-0.073837,0.006759,-0.046718,-0.001463
1.720024,-0.074073,0.006797,-0.047525,-0.003880
1.725025,-0.074313,0.006774,-0.048342,-0.005808
1.730025,-0.074557,0.006812,-0.049151,-0.010552
1.735025,-0.074805,0.006741,-0.049982,-0.013168
1.740025,-0.075058,0.006682,-0.050836,-0.014720
1.745026,-0.075314,0.006587,-0.051725,-0.019197
1.750026,-0.075576,0.006502,-0.052650,-0.024277
1.755026,-0.075842,0.006348,-0.053583,-0.028263
1.760026,-0.076113,0.006209,-0.054512,-0.032907
1.765026,-0.076388,0.006012,-0.055464,-0.032198
1.770027,-0.076668,0.005908,-0.056352,-0.030515
1.775027,-0.076952,0.005729,-0.057148,-0.032695
1.780027,-0.077240,0.005613,-0.057846,-0.033296
1.785027,-0.077531,0.005411,-0.058423,-0.034937
1.790028,-0.077825,0.005406,-0.058868,-0.032049
1.795028,-0.078120,0.005208,-0.059191,-0.035270
1.800028,-0.078416,0.004945,-0.059388,-0.040536
1.805028,-0.078714,0.012016,-0.059485,-0.026873
1.810029,-0.079011,0.011713,-0.059506,-0.024082
1.815029,-0.079309,0.011563,-0.059478,-0.027819
1.820029,-0.079606,0.011423,-0.059419,-0.029076
1.825029,-0.079903,0.011256,-0.059339,-0.026368
1.830029,-0.080199,0.011112,-0.059234,-0.025101
1.835030,-0.080495,0.010964,-0.059106,-0.024748
1.840030,-0.080790,0.010882,-0.058964,-0.027361
1.845030,-0.081084,0.010717,-0.058817,-0.028667
1.850030,-0.081378,0.010580,-0.058678,-0.030842
1.855031,-0.081671,0.010402,-0.058550,-0.028128
1.860031,-0.081964,0.010338,-0.058442,-0.025432
1.865031,-0.082255,0.010183,-0.058354,-0.026482
1.870031,-0.082547,0.010008,-0.058283,-0.030342
1.875032,-0.082838,0.009828,-0.058222,-0.029300
1.880032,-0.083129,0.009515,-0.058168,-0.038279
1.885032,-0.083420,0.009297,-0.058109,-0.034522
1.890032,-0.083710,0.008932,-0.058030,-0.041237
1.895033,-0.084000,0.008686,-0.057915,-0.041372
1.900033,-0.084289,0.008405,-0.057752,-0.042853
1.905033,-0.084577,0.004439,-0.057527,-0.075469
1.910033,-0.084864,0.003792,-0.057231,-0.064850
1.915033,-0.085149,0.003401,-0.056859,-0.065270
1.920034,-0.085432,0.003158,-0.056399,-0.063645
1.925034,-0.085712,0.002776,-0.055841,-0.062937
1.930034,-0.085990,0.002507,-0.055193,-0.062186
1.935034,-0.086263,0.002141,-0.054463,-0.060583
1.940035,-0.086533,0.001897,-0.053633,-0.057174
1.945035,-0.086799,0.001548,-0.052694,-0.057184
1.950035,-0.087059,0.001340,-0.051653,-0.056106
1.955035,-0.087314,0.001002,-0.050487,-0.055776
1.960036,-0.087563,0.000702,-0.049187,-0.062407
1.965036,-0.087804,0.000326,-0.047802,-0.062341
1.970036,-0.088039,0.000006,-0.046295,-0.064492
1.975036,-0.088266,-0.000380,-0.044739,-0.065798
1.980036,-0.088485,-0.000919,-0.043163,-0.073379
1.985037,-0.088696,-0.001353,-0.041594,-0.073121
1.990037,-0.088899,-0.001242,-0.039995,-0.060683
1.995037,-0.089094,-0.001603,-0.038386,-0.060793
2.000037,-0.089281,-0.002226,-0.036790,-0.069476
2.005037,-0.089460,-0.002898,-0.035152,-0.117012
2.010037,-0.089631,-0.003080,-0.033443,-0.121497
2.015036,-0.089793,-0.003804,-0.031637,-0.119282
2.020036,-0.089945,-0.004347,-0.029729,-0.117854
2.025036,-0.090088,-0.005042,-0.027623,-0.113064
2.030035,-0.090219,-0.005485,-0.025248,-0.114449
2.035035,-0.090337,-0.006168,-0.022661,-0.112501
2.040035,-0.090442,-0.006611,-0.019862,-0.114932
2.045034,-0.090533,-0.007297,-0.016771,-0.112023
2.050034,-0.090607,-0.007740,-0.013428,-0.108901
2.055033,-0.090663,-0.008379,-0.009701,-0.102925
2.060033,-0.090699,-0.008834,-0.005733,-0.103876
2.065033,-0.090716,-0.009448,-0.001556,-0.098762
2.070032,-0.090710,-0.009684,0.002867,-0.090083
2.075032,-0.090682,-0.010212,0.007477,-0.083955
2.080032,-0.090630,-0.010439,0.012248,-0.075576
2.085031,-0.090554,-0.010880,0.017258,-0.068191
2.090031,-0.090453,-0.011352,0.022277,-0.069575
2.095031,-0.090326,-0.011759,0.027459,-0.065580
2.100030,-0.090173,-0.011904,0.032601,-0.058004
2.105030,-0.089995,-0.000587,0.037723,0.069273
2.110029,-0.089791,-0.000296,0.042796,0.072846
2.115029,-0.089562,0.000156,0.047723,0.080455
2.120029,-0.089309,0.000591,0.052499,0.079668
2.125028,-0.089033,0.001083,0.057037,0.085608
2.130028,-0.088735,0.001451,0.061141,0.084926
2.135028,-0.088418,0.001968,0.064945,0.088512
2.140027,-0.088083,0.002305,0.068234,0.097849
2.145027,-0.087733,0.002908,0.071077,0.104321
2.150027,-0.087371,0.003350,0.073471,0.109348
2.155026,-0.086997,0.004008,0.075423,0.110666
2.160026,-0.086615,0.004427,0.076929,0.109513
2.165025,-0.086227,0.005089,0.078053,0.112316
2.170025,-0.085835,0.005736,0.078775,0.121364
2.175025,-0.085440,0.006470,0.079114,0.122643
2.180024,-0.085044,0.006652,0.079056,0.112173
2.185024,-0.084650,0.007315,0.078598,0.108774
2.190024,-0.084259,0.007522,0.077760,0.100673
2.195023,-0.083874,0.008120,0.076565,0.097523
2.200023,-0.083496,0.008821,0.075005,0.102046
2.205023,-0.083126,0.018799,0.073098,0.083220
2.210022,-0.082767,0.019011,0.070950,0.083942
2.215022,-0.082419,0.019515,0.068610,0.083696
2.220021,-0.082084,0.019907,0.066120,0.079330
2.225021,-0.081761,0.020385,0.063455,0.078411
2.230021,-0.081452,0.020590,0.060633,0.085023
2.235020,-0.081158,0.021098,0.057715,0.082498
2.240020,-0.080878,0.021442,0.054649,0.075906
2.245020,-0.080615,0.021890,0.051487,0.070631
2.250019,-0.080367,0.022200,0.048234,0.074973
2.255019,-0.080136,0.022637,0.044824,0.067252
2.260019,-0.079922,0.023068,0.041313,0.076879
2.265018,-0.079726,0.023526,0.037754,0.075500
2.270018,-0.079548,0.023813,0.034154,0.071838
2.275017,-0.079389,0.024247,0.030440,0.071967
2.280017,-0.079248,0.024319,0.026649,0.063280
2.285017,-0.079126,0.024689,0.022757,0.057919
2.290016,-0.079024,0.024807,0.018786,0.052173
2.295016,-0.078943,0.025116,0.014688,0.049344
2.300016,-0.078882,0.025502,0.010501,0.052397
2.305015,-0.078842,0.027232,0.006106,0.034966
2.310015,-0.078826,0.027693,0.001465,0.024605
2.315015,-0.078833,0.027833,-0.003314,0.019125
2.320014,-0.078864,0.028047,-0.008180,0.011914
2.325014,-0.078919,0.028103,-0.013026,0.003183
2.330014,-0.078999,0.028101,-0.017863,-0.000292
2.335013,-0.079103,0.028093,-0.022679,-0.003082
2.340013,-0.079230,0.028089,-0.027327,-0.011642
2.345012,-0.079380,0.028005,-0.031844,-0.015680
2.350012,-0.079552,0.027889,-0.036157,-0.030178
2.355012,-0.079746,0.027696,-0.040231,-0.036232
2.360011,-0.079958,0.027563,-0.044032,-0.037649
2.365011,-0.080189,0.027318,-0.047661,-0.046443
2.370011,-0.080438,0.026993,-0.051061,-0.056556
2.375010,-0.080703,0.026645,-0.054158,-0.060079
2.380010,-0.080982,0.026575,-0.056968,-0.056521
2.385010,-0.081275,0.026234,-0.059523,-0.056972
2.390009,-0.081579,0.026732,-0.061837,-0.036279
2.395009,-0.081895,0.026512,-0.063996,-0.039378
2.400008,-0.082221,0.026497,-0.065938,-0.039070
2.405008,-0.082556,0.016575,-0.067803,-0.067740
2.410008,-0.082900,0.016159,-0.069506,-0.068342
2.415007,-0.083253,0.015744,-0.071091,-0.071646
2.420007,-0.083613,0.015554,-0.072588,-0.074076
2.425007,-0.083980,0.015113,-0.074007,-0.072671
2.430006,-0.084354,0.014652,-0.075322,-0.061291
2.435006,-0.084734,0.014285,-0.076595,-0.060554
2.440006,-0.085121,0.014029,-0.077748,-0.056845
2.445005,-0.085513,0.013692,-0.078748,-0.056062
2.450005,-0.085909,0.013392,-0.079583,-0.070659
2.455004,-0.086309,0.012969,-0.080260,-0.069861
2.460004,-0.086712,0.012772,-0.080771,-0.063237
2.465004,-0.087117,0.012394,-0.081092,-0.063105
2.470003,-0.087523,0.012201,-0.081216,-0.063210
2.475003,-0.087929,0.011829,-0.081153,-0.060061
2.480003,-0.088334,0.011637,-0.080929,-0.057450
2.485002,-0.088737,0.011293,-0.080573,-0.055538
2.490002,-0.089139,0.010844,-0.080107,-0.059788
2.495002,-0.089538,0.010481,-0.079533,-0.061177
