time, Quad.Est.E.Pos, Quad.Est.S.Z
1.109996,0.095292,0.319421
1.114996,0.095652,0.319600
1.119996,0.095929,0.319720
1.124997,0.096335,0.319901
1.129997,0.096603,0.320023
1.134997,0.097046,0.320206
1.139997,0.097348,0.320329
1.144997,0.097758,0.320513
1.149998,0.098028,0.320637
1.154998,0.098400,0.320824
1.159998,0.098604,0.320949
1.164998,0.098940,0.321138
1.169999,0.099138,0.321265
1.174999,0.099490,0.321455
1.179999,0.099695,0.321583
1.184999,0.100015,0.321776
1.190000,0.100048,0.321905
1.195000,0.100365,0.322099
1.200000,0.100556,0.322230
1.205000,0.099026,0.321092
1.210001,0.099515,0.321210
1.215001,0.099928,0.321390
1.220001,0.100203,0.321510
1.225001,0.100617,0.321691
1.230001,0.100942,0.321812
1.235002,0.101299,0.321995
1.240002,0.101507,0.322117
1.245002,0.101930,0.322302
1.250002,0.102221,0.322425
1.255003,0.102694,0.322612
1.260003,0.103061,0.322737
1.265003,0.103540,0.322925
1.270003,0.103728,0.323051
1.275004,0.104186,0.323241
1.280004,0.104414,0.323368
1.285004,0.104841,0.323560
1.290004,0.105057,0.323689
1.295004,0.105463,0.323883
1.300005,0.105675,0.324013
1.305005,0.092785,0.322873
1.310005,0.092669,0.322991
1.315005,0.092757,0.323170
1.320006,0.092867,0.323290
1.325006,0.092912,0.323471
1.330006,0.092989,0.323592
1.335006,0.092970,0.323774
1.340007,0.092973,0.323896
1.345007,0.092899,0.324080
1.350007,0.092854,0.324204
1.355007,0.092786,0.324390
1.360008,0.092790,0.324514
1.365008,0.092729,0.324702
1.370008,0.092752,0.324827
1.375008,0.092665,0.325017
1.380008,0.092650,0.325144
1.385009,0.092563,0.325335
1.390009,0.092806,0.325463
1.395009,0.092771,0.325656
1.400009,0.092896,0.325786
1.405010,0.079451,0.324645
1.410010,0.079300,0.324763
1.415010,0.079277,0.324942
1.420010,0.079362,0.325061
1.425011,0.079327,0.325242
1.430011,0.079168,0.325362
1.435011,0.079144,0.325544
1.440011,0.079111,0.325666
1.445011,0.079093,0.325850
1.450012,0.079071,0.325972
1.455012,0.079031,0.326158
1.460012,0.079001,0.326282
1.465012,0.078953,0.326469
1.470013,0.078775,0.326594
1.475013,0.078666,0.326783
1.480013,0.078495,0.326909
1.485013,0.078363,0.327100
1.490014,0.078352,0.327228
1.495014,0.078216,0.327420
1.500014,0.078188,0.327549
1.505014,0.085885,0.326408
1.510015,0.085984,0.326526
1.515015,0.086129,0.326704
1.520015,0.086336,0.326824
1.525015,0.086433,0.327003
1.530015,0.086436,0.327124
1.535016,0.086531,0.327305
1.540016,0.086597,0.327426
1.545016,0.086729,0.327609
1.550016,0.086819,0.327732
1.555017,0.086940,0.327917
1.560017,0.086888,0.328040
1.565017,0.086931,0.328227
1.570017,0.087063,0.328352
1.575018,0.087120,0.328540
1.580018,0.087027,0.328666
1.585018,0.087039,0.328855
1.590018,0.086969,0.328983
1.595019,0.086964,0.329174
1.600019,0.087138,0.329302
1.605019,0.132019,0.328163
1.610019,0.132354,0.328280
1.615019,0.132889,0.328458
1.620020,0.133248,0.328577
1.625020,0.133789,0.328756
1.630020,0.134162,0.328876
1.635020,0.134702,0.329057
1.640021,0.135045,0.329178
1.645021,0.135522,0.329360
1.650021,0.135826,0.329482
1.655021,0.136298,0.329666
1.660022,0.136521,0.329789
1.665022,0.136912,0.329975
1.670022,0.137149,0.330100
1.675022,0.137514,0.330287
1.680022,0.137844,0.330412
1.685023,0.138194,0.330601
1.690023,0.138334,0.330728
1.695023,0.138631,0.330919
1.700023,0.138817,0.331047
1.705024,0.118186,0.329908
1.710024,0.118418,0.330026
1.715024,0.118749,0.330202
1.720024,0.118997,0.330321
1.725025,0.119336,0.330500
1.730025,0.119606,0.330619
1.735025,0.119942,0.330799
1.740025,0.120165,0.330920
1.745026,0.120486,0.331102
1.750026,0.120678,0.331223
1.755026,0.120958,0.331407
1.760026,0.121133,0.331529
1.765026,0.121414,0.331714
1.770027,0.121627,0.331838
1.775027,0.121925,0.332025
1.780027,0.122126,0.332150
1.785027,0.122414,0.332338
1.790028,0.122705,0.332464
1.795028,0.122997,0.332654
1.800028,0.123096,0.332782
1.805028,0.129815,0.331645
1.810029,0.129921,0.331762
1.815029,0.130275,0.331938
1.820029,0.130465,0.332056
1.825029,0.130763,0.332234
1.830029,0.130926,0.332353
1.835030,0.131185,0.332533
1.840030,0.131359,0.332653
1.845030,0.131610,0.332834
1.850030,0.131760,0.332955
1.855031,0.132013,0.333138
1.860031,0.132232,0.333260
1.865031,0.132550,0.333445
1.870031,0.132712,0.333568
1.875032,0.132999,0.333754
1.880032,0.133048,0.333878
1.885032,0.133302,0.334066
1.890032,0.133331,0.334192
1.895033,0.133612,0.334381
1.900033,0.133718,0.334507
1.905033,0.117557,0.333373
1.910033,0.117286,0.333489
1.915033,0.117315,0.333665
1.920034,0.117346,0.333783
1.925034,0.117387,0.333960
1.930034,0.117393,0.334079
1.935034,0.117413,0.334258
1.940035,0.117428,0.334377
1.945035,0.117451,0.334558
1.950035,0.117486,0.334678
1.955035,0.117499,0.334860
1.960036,0.117454,0.334982
1.965036,0.117462,0.335166
1.970036,0.117421,0.335289
1.975036,0.117407,0.335474
1.980036,0.117169,0.335598
1.985037,0.117094,0.335785
1.990037,0.117341,0.335910
1.995037,0.117310,0.336098
2.000037,0.116990,0.336224
2.005037,0.119405,0.335092
2.010037,0.119453,0.335208
2.015036,0.119210,0.335383
2.020036,0.118997,0.335501
2.025036,0.118733,0.335677
2.030035,0.118555,0.335795
2.035035,0.118265,0.335974
2.040035,0.118068,0.336093
2.045034,0.117741,0.336272
2.050034,0.117527,0.336393
2.055033,0.117192,0.336574
2.060033,0.116923,0.336695
2.065033,0.116572,0.336878
2.070032,0.116457,0.337001
2.075032,0.116146,0.337185
2.080032,0.116018,0.337308
2.085031,0.115747,0.337494
2.090031,0.115430,0.337619
2.095031,0.115150,0.337807
2.100030,0.115053,0.337932
2.105030,0.127224,0.336803
2.110029,0.127417,0.336919
2.115029,0.127681,0.337093
2.120029,0.127954,0.337210
2.125028,0.128215,0.337386
2.130028,0.128397,0.337504
2.135028,0.128605,0.337681
2.140027,0.128731,0.337800
2.145027,0.129009,0.337979
2.150027,0.129205,0.338098
2.155026,0.129504,0.338279
2.160026,0.129699,0.338400
2.165025,0.129998,0.338582
2.170025,0.130346,0.338704
2.175025,0.130718,0.338887
2.180024,0.130747,0.339010
2.185024,0.131045,0.339196
2.190024,0.131066,0.339320
2.195023,0.131314,0.339506
2.200023,0.131702,0.339632
2.205023,0.130775,0.338505
2.210022,0.130849,0.338621
2.215022,0.131105,0.338794
2.220021,0.131311,0.338911
2.225021,0.131551,0.339086
2.230021,0.131642,0.339203
2.235020,0.131956,0.339380
2.240020,0.132180,0.339498
2.245020,0.132466,0.339676
2.250019,0.132685,0.339796
2.255019,0.133041,0.339975
2.260019,0.133423,0.340096
2.265018,0.133891,0.340277
2.270018,0.134191,0.340399
2.275017,0.134656,0.340581
2.280017,0.134816,0.340704
2.285017,0.135259,0.340888
2.290016,0.135476,0.341012
2.295016,0.135922,0.341198
2.300016,0.136381,0.341322
2.305015,0.135915,0.340200
2.310015,0.136398,0.340314
2.315015,0.136691,0.340487
2.320014,0.136990,0.340603
2.325014,0.137232,0.340778
2.330014,0.137383,0.340894
2.335013,0.137626,0.341070
2.340013,0.137806,0.341188
2.345012,0.138031,0.341366
2.350012,0.138133,0.341484
2.355012,0.138289,0.341663
2.360011,0.138421,0.341783
2.365011,0.138597,0.341964
2.370011,0.138610,0.342085
2.375010,0.138741,0.342267
2.380010,0.138964,0.342389
2.385010,0.139136,0.342572
2.390009,0.139847,0.342695
2.395009,0.140147,0.342881
2.400008,0.140458,0.343005
2.405008,0.160895,0.341885
2.410008,0.161109,0.342000
2.415007,0.161585,0.342172
2.420007,0.161977,0.342287
2.425007,0.162464,0.342461
2.430006,0.162672,0.342577
2.435006,0.163154,0.342753
2.440006,0.163469,0.342870
2.445005,0.163968,0.343047
2.450005,0.164252,0.343165
2.455004,0.164716,0.343343
2.460004,0.165078,0.343463
2.465004,0.165569,0.343642
2.470003,0.165969,0.343763
2.475003,0.166543,0.343944
2.480003,0.166963,0.344065
2.485002,0.167551,0.344248
2.490002,0.167801,0.344371
2.495002,0.168382,0.344555
2.500001,0.168809,0.344679
2.505001,0.162271,0.343563
2.510000,0.162728,0.343677
2.515000,0.163154,0.343848
2.520000,0.163356,0.343963
2.524999,0.163777,0.344136
2.529999,0.164155,0.344252
2.534999,0.164567,0.344427
2.539998,0.164833,0.344543
2.544998,0.165289,0.344719
2.549998,0.165588,0.344837
2.554997,0.166064,0.345015
2.559997,0.166381,0.345134
2.564996,0.166867,0.345313
2.569996,0.167086,0.345432
2.574996,0.167525,0.345613
2.579995,0.168073,0.345734
2.584995,0.168558,0.345916
2.589995,0.168860,0.346038
2.594994,0.169356,0.346222
2.599994,0.169642,0.346345
2.604994,0.168742,0.345232
2.609993,0.169075,0.345346
2.614993,0.169657,0.345517
2.619992,0.170041,0.345631
2.624992,0.170561,0.345803
2.629992,0.170829,0.345919
2.634991,0.171353,0.346093
2.639991,0.171682,0.346209
2.644991,0.172211,0.346384
2.649990,0.172480,0.346501
2.654990,0.172917,0.346678
2.659990,0.173371,0.346797
2.664989,0.173866,0.346975
2.669989,0.174040,0.347094
2.674989,0.174490,0.347274
2.679988,0.174773,0.347394
2.684988,0.175195,0.347576
2.689987,0.175435,0.347697
2.694987,0.175855,0.347880
2.699987,0.175844,0.348002
2.704986,0.154048,0.346894
2.709986,0.154401,0.347007
2.714986,0.154821,0.347177
2.719985,0.155144,0.347291
2.724985,0.155577,0.347463
2.729985,0.155804,0.347578
2.734984,0.156223,0.347751
2.739984,0.156503,0.347866
2.744983,0.156937,0.348041
2.749983,0.157216,0.348158
2.754983,0.157638,0.348334
2.759982,0.157875,0.348452
2.764982,0.158251,0.348629
2.769982,0.158369,0.348748
2.774981,0.158717,0.348927
2.779981,0.159038,0.349047
2.784981,0.159372,0.349227
2.789980,0.160055,0.349348
2.794980,0.160467,0.349530
2.799979,0.160587,0.349652
2.804979,0.195928,0.348548
2.809979,0.196416,0.348660
2.814978,0.196883,0.348830
2.819978,0.197057,0.348943
2.824978,0.197592,0.349114
2.829977,0.198005,0.349228
2.834977,0.198550,0.349401
2.839977,0.198935,0.349516
2.844976,0.199453,0.349690
2.849976,0.199810,0.349806
2.854975,0.200366,0.349982
2.859975,0.200781,0.350099
2.864975,0.201398,0.350276
2.869974,0.201829,0.350394
2.874974,0.202417,0.350572
2.879974,0.202821,0.350692
2.884973,0.203416,0.350871
2.889973,0.203938,0.350992
2.894973,0.204558,0.351173
2.899972,0.204998,0.351294
2.904972,0.160609,0.350194
2.909971,0.160800,0.350306
2.914971,0.160929,0.350475
2.919971,0.160959,0.350588
2.924970,0.161076,0.350758
2.929970,0.161097,0.350872
2.934970,0.161243,0.351043
2.939969,0.161337,0.351158
2.944969,0.161530,0.351331
2.949969,0.161700,0.351447
2.954968,0.161923,0.351622
2.959968,0.162055,0.351738
2.964967,0.162286,0.351914
2.969967,0.162446,0.352032
2.974967,0.162675,0.352210
2.979966,0.162829,0.352329
2.984966,0.163037,0.352508
2.989966,0.163147,0.352627
2.994965,0.163402,0.352808
2.999965,0.163687,0.352929
3.004965,0.134135,0.351833
3.009964,0.134048,0.351944
3.014964,0.133946,0.352112
3.019964,0.133733,0.352224
3.024963,0.133704,0.352394
3.029963,0.133779,0.352507
3.034962,0.133719,0.352678
3.039962,0.133672,0.352793
3.044962,0.133647,0.352965
3.049961,0.133640,0.353080
3.054961,0.133644,0.353254
3.059961,0.133606,0.353370
3.064960,0.133612,0.353545
3.069960,0.133685,0.353663
3.074960,0.133733,0.353840
3.079959,0.133812,0.353958
3.084959,0.133889,0.354136
3.089958,0.134063,0.354256
3.094958,0.134145,0.354435
3.099958,0.134173,0.354556
3.104957,0.102230,0.353464
3.109957,0.102284,0.353575
3.114957,0.102167,0.353742
3.119956,0.102170,0.353854
3.124956,0.102015,0.354023
3.129956,0.101919,0.354136
3.134955,0.101773,0.354306
3.139955,0.101668,0.354420
3.144954,0.101524,0.354591
3.149954,0.101427,0.354706
3.154954,0.101265,0.354879
3.159953,0.101193,0.354995
3.164953,0.101054,0.355170
3.169953,0.101040,0.355286
3.174952,0.100934,0.355462
3.179952,0.100843,0.355580
3.184952,0.100748,0.355758
3.189951,0.100570,0.355877
3.194951,0.100443,0.356056
3.199950,0.100358,0.356176
3.204950,0.092865,0.355088
3.209950,0.092784,0.355198
3.214949,0.092621,0.355365
3.219949,0.092534,0.355476
3.224949,0.092358,0.355644
3.229948,0.092243,0.355757
3.234948,0.092069,0.355926
3.239948,0.091951,0.356040
3.244947,0.091770,0.356210
3.249947,0.091653,0.356325
3.254946,0.091488,0.356497
3.259946,0.091381,0.356613
3.264946,0.091223,0.356786
3.269945,0.091118,0.356903
3.274945,0.090960,0.357078
3.279945,0.090864,0.357195
3.284944,0.090716,0.357372
3.289944,0.090622,0.357490
3.294944,0.090468,0.357669
3.299943,0.090361,0.357788
3.304943,0.065777,0.356704
3.309942,0.065521,0.356814
3.314942,0.065167,0.356980
3.319942,0.064944,0.357091
3.324941,0.064600,0.357258
3.329941,0.064392,0.357370
3.334941,0.064072,0.357539
3.339940,0.063877,0.357652
3.344940,0.063574,0.357822
3.349940,0.063375,0.357936
3.354939,0.063077,0.358108
3.359939,0.062885,0.358223
3.364938,0.062596,0.358396
3.369938,0.062402,0.358512
3.374938,0.062101,0.358686
3.379937,0.061907,0.358803
3.384937,0.061595,0.358979
3.389937,0.061377,0.359097
3.394936,0.061048,0.359274
3.399936,0.060826,0.359393
3.404936,0.079982,0.358314
3.409935,0.080169,0.358423
3.414935,0.080424,0.358588
3.419935,0.080582,0.358699
3.424934,0.080828,0.358865
3.429934,0.081002,0.358977
3.434933,0.081256,0.359145
3.439933,0.081429,0.359258
3.444933,0.081728,0.359427
3.449932,0.081936,0.359540
3.454932,0.082239,0.359711
3.459932,0.082437,0.359826
3.464931,0.082752,0.359998
3.469931,0.082951,0.360113
3.474931,0.083272,0.360287
3.479930,0.083520,0.360404
3.484930,0.083862,0.360579
3.489929,0.084092,0.360696
3.494929,0.084425,0.360873
3.499929,0.084633,0.360991
3.504928,0.087525,0.359916
3.509928,0.088002,0.360025
3.514928,0.088666,0.360189
3.519927,0.089108,0.360300
3.524927,0.089752,0.360465
3.529927,0.090174,0.360576
3.534926,0.090823,0.360744
3.539926,0.091256,0.360856
3.544925,0.091868,0.361024
3.549925,0.092279,0.361137
3.554925,0.092885,0.361308
3.559924,0.093276,0.361421
3.564924,0.093854,0.361593
3.569924,0.094223,0.361708
3.574923,0.094776,0.361881
3.579923,0.095097,0.361997
3.584923,0.095608,0.362171
3.589922,0.095908,0.362288
3.594922,0.096404,0.362464
3.599921,0.096752,0.362582
3.604921,0.116338,0.361511
3.609921,0.116252,0.361620
3.614920,0.116199,0.361783
3.619920,0.116205,0.361893
3.624920,0.116180,0.362058
3.629919,0.116167,0.362169
3.634919,0.116078,0.362335
3.639919,0.116028,0.362447
3.644918,0.115964,0.362615
3.649918,0.115947,0.362727
3.654917,0.115902,0.362897
3.659917,0.115902,0.363010
3.664917,0.115884,0.363181
3.669916,0.115821,0.363296
3.674916,0.115801,0.363468
3.679916,0.115706,0.363583
3.684915,0.115656,0.363757
3.689915,0.115659,0.363873
3.694915,0.115615,0.364049
3.699914,0.115600,0.364166
3.704914,0.084628,0.363099
3.709913,0.084382,0.363207
3.714913,0.083900,0.363370
3.719913,0.083482,0.363480
3.724912,0.082981,0.363644
3.729912,0.082630,0.363754
3.734912,0.082097,0.363920
3.739911,0.081723,0.364031
3.744911,0.081155,0.364198
3.749911,0.080741,0.364310
3.754910,0.080142,0.364479
3.759910,0.079706,0.364592
3.764910,0.079055,0.364762
3.769909,0.078744,0.364876
3.774909,0.078110,0.365048
3.779908,0.077907,0.365163
3.784908,0.077292,0.365336
3.789908,0.076857,0.365452
3.794907,0.076211,0.365626
3.799907,0.075845,0.365743
3.804907,0.090267,0.364680
3.809906,0.089920,0.364788
3.814906,0.089465,0.364951
3.819906,0.089126,0.365059
3.824905,0.088659,0.365223
3.829905,0.088277,0.365333
3.834904,0.087806,0.365498
3.839904,0.087477,0.365609
3.844904,0.086985,0.365775
3.849903,0.086644,0.365887
3.854903,0.086114,0.366055
3.859903,0.085765,0.366167
3.864902,0.085216,0.366337
3.869902,0.084769,0.366450
3.874902,0.084174,0.366621
3.879901,0.083901,0.366736
3.884901,0.083307,0.366908
3.889900,0.082716,0.367023
3.894900,0.082057,0.367197
3.899900,0.081760,0.367314
3.904899,0.087825,0.366255
3.909899,0.087651,0.366362
3.914899,0.087384,0.366524
3.919898,0.087187,0.366632
3.924898,0.086882,0.366795
3.929898,0.086672,0.366904
3.934897,0.086328,0.367069
3.939897,0.086079,0.367179
3.944896,0.085701,0.367345
3.949896,0.085453,0.367456
3.954896,0.085069,0.367623
3.959895,0.084877,0.367735
3.964895,0.084510,0.367904
3.969895,0.084244,0.368017
3.974894,0.083861,0.368187
3.979894,0.083694,0.368301
3.984894,0.083295,0.368473
3.989893,0.083077,0.368588
3.994893,0.082663,0.368761
3.999892,0.082464,0.368877
4.004892,0.080712,0.367822
4.009892,0.080419,0.367929
4.014892,0.079837,0.368090
4.019891,0.079398,0.368198
4.024891,0.078793,0.368361
4.029891,0.078376,0.368470
4.034890,0.077733,0.368633
4.039890,0.077283,0.368743
4.044889,0.076598,0.368908
4.049889,0.076128,0.369019
4.054889,0.075411,0.369186
4.059888,0.074918,0.369297
4.064888,0.074158,0.369465
4.069888,0.073654,0.369578
4.074887,0.072868,0.369747
4.079887,0.072331,0.369861
4.084887,0.071521,0.370032
4.089886,0.070891,0.370146
4.094886,0.070020,0.370319
4.099885,0.069397,0.370434
4.104885,0.096640,0.369384
4.109885,0.096595,0.369490
4.114884,0.096515,0.369650
4.119884,0.096458,0.369758
4.124884,0.096362,0.369920
4.129883,0.096290,0.370028
4.134883,0.096162,0.370191
4.139883,0.096075,0.370300
4.144882,0.095926,0.370465
4.149882,0.095816,0.370575
4.154881,0.095656,0.370741
4.159881,0.095545,0.370852
4.164881,0.095380,0.371020
4.169880,0.095263,0.371132
4.174880,0.095077,0.371301
4.179880,0.094949,0.371414
4.184879,0.094757,0.371584
4.189879,0.094642,0.371698
4.194879,0.094471,0.371870
4.199878,0.094354,0.371985
4.204878,0.090479,0.370938
4.209877,0.090472,0.371044
4.214877,0.090435,0.371204
4.219877,0.090414,0.371311
4.224876,0.090350,0.371472
4.229876,0.090318,0.371580
4.234876,0.090231,0.371742
4.239875,0.090176,0.371851
4.244875,0.090081,0.372015
4.249875,0.090004,0.372125
4.254874,0.089897,0.372290
4.259874,0.089798,0.372401
4.264874,0.089646,0.372567
4.269873,0.089535,0.372679
4.274873,0.089367,0.372847
4.279872,0.089244,0.372960
4.284872,0.089058,0.373129
4.289872,0.088992,0.373243
4.294871,0.088782,0.373414
4.299871,0.088590,0.373528
4.304871,0.081530,0.372486
4.309870,0.081274,0.372592
4.314870,0.080866,0.372751
4.319870,0.080580,0.372857
4.324869,0.080184,0.373018
4.329869,0.079928,0.373125
4.334868,0.079518,0.373287
4.339868,0.079231,0.373395
4.344868,0.078805,0.373559
4.349867,0.078512,0.373668
4.354867,0.078084,0.373833
4.359867,0.077797,0.373943
4.364866,0.077347,0.374109
4.369866,0.077036,0.374220
4.374866,0.076558,0.374388
4.379865,0.076205,0.374500
4.384865,0.075669,0.374669
4.389864,0.075304,0.374782
4.394864,0.074770,0.374952
4.399864,0.074438,0.375066
4.404863,0.069555,0.374028
4.409863,0.069098,0.374133
4.414863,0.068358,0.374291
4.419862,0.067832,0.374398
4.424862,0.067069,0.374557
4.429862,0.066570,0.374664
4.434861,0.065832,0.374826
4.439861,0.065347,0.374934
4.444860,0.064584,0.375096
4.449860,0.064073,0.375205
4.454860,0.063276,0.375369
4.459859,0.062710,0.375479
4.464859,0.061893,0.375644
4.469859,0.061341,0.375755
4.474858,0.060510,0.375922
4.479858,0.059994,0.376033
4.484858,0.059168,0.376202
4.489857,0.058742,0.376314
4.494857,0.057947,0.376484
4.499856,0.057525,0.376597
4.504856,0.057497,0.375563
4.509856,0.057059,0.375668
4.514855,0.056406,0.375826
4.519855,0.055975,0.375931
4.524855,0.055349,0.376091
4.529854,0.054940,0.376197
4.534854,0.054339,0.376358
4.539854,0.053950,0.376465
4.544853,0.053379,0.376627
4.549853,0.053008,0.376736
4.554852,0.052470,0.376899
4.559852,0.052128,0.377008
4.564852,0.051616,0.377173
4.569851,0.051263,0.377283
4.574851,0.050769,0.377450
4.579851,0.050438,0.377561
4.584850,0.049974,0.377728
4.589850,0.049659,0.377840
4.594850,0.049235,0.378009
4.599849,0.048982,0.378123
4.604849,0.064165,0.377092
4.609848,0.064057,0.377197
4.614848,0.063922,0.377354
4.619848,0.063841,0.377459
4.624847,0.063695,0.377618
4.629847,0.063590,0.377724
4.634847,0.063443,0.377884
4.639846,0.063342,0.377991
4.644846,0.063188,0.378152
