time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
0.999991,-0.037645,0.014521,-0.082203,-0.046015
1.004991,-0.038060,0.001485,-0.083630,-0.079237
1.009991,-0.038482,0.001214,-0.084993,-0.082901
1.014991,-0.038911,0.000708,-0.086355,-0.086855
1.019992,-0.039347,0.000221,-0.087550,-0.084987
1.024992,-0.039788,-0.000293,-0.088550,-0.086221
1.029992,-0.040233,-0.000664,-0.089333,-0.086058
1.034992,-0.040681,-0.001185,-0.089877,-0.088448
1.039993,-0.041131,-0.001566,-0.090169,-0.083358
1.044993,-0.041583,-0.002058,-0.090198,-0.080593
1.049993,-0.042033,-0.002394,-0.089962,-0.081381
1.054993,-0.042481,-0.002879,-0.089464,-0.082256
1.059994,-0.042927,-0.003190,-0.088730,-0.081392
1.064994,-0.043367,-0.003674,-0.087806,-0.080459
1.069994,-0.043803,-0.004114,-0.086712,-0.082664
1.074994,-0.044233,-0.004609,-0.085398,-0.081393
1.079994,-0.044656,-0.004877,-0.083934,-0.079585
1.084995,-0.045071,-0.005357,-0.082407,-0.080243
1.089995,-0.045478,-0.005841,-0.080824,-0.084578
1.094995,-0.045877,-0.006347,-0.079202,-0.082907
1.099995,-0.046268,-0.006773,-0.077573,-0.086827
1.104996,-0.046651,-0.005222,-0.075910,-0.099726
1.109996,-0.047026,-0.005907,-0.074191,-0.092719
1.114996,-0.047391,-0.006465,-0.072393,-0.090472
1.119996,-0.047748,-0.006774,-0.070498,-0.090491
1.124997,-0.048094,-0.007319,-0.068533,-0.091197
1.129997,-0.048431,-0.007700,-0.066531,-0.087809
1.134997,-0.048757,-0.008225,-0.064466,-0.085258
1.139997,-0.049073,-0.008537,-0.062351,-0.090804
1.144997,-0.049379,-0.009082,-0.060143,-0.092414
1.149998,-0.049672,-0.009476,-0.057764,-0.098893
1.154998,-0.049954,-0.010070,-0.055259,-0.098326
1.159998,-0.050222,-0.010533,-0.052673,-0.102029
1.164998,-0.050478,-0.011149,-0.050000,-0.101417
1.169999,-0.050719,-0.011625,-0.047179,-0.103216
1.174999,-0.050946,-0.012234,-0.044239,-0.097584
1.179999,-0.051158,-0.012709,-0.041222,-0.098538
1.184999,-0.051355,-0.013298,-0.038032,-0.098559
1.190000,-0.051535,-0.014175,-0.034708,-0.108820
1.195000,-0.051699,-0.014813,-0.031228,-0.104177
1.200000,-0.051844,-0.015306,-0.027593,-0.104641
1.205000,-0.051970,0.012804,-0.023729,0.027117
1.210001,-0.052076,0.013216,-0.019551,0.023270
1.215001,-0.052162,0.013366,-0.015361,0.027029
1.220001,-0.052226,0.013481,-0.011249,0.030259
1.225001,-0.052270,0.013665,-0.007293,0.032062
1.230001,-0.052296,0.013905,-0.003556,0.028916
1.235002,-0.052303,0.014088,-0.000150,0.033086
1.240002,-0.052295,0.014168,0.002844,0.045685
1.245002,-0.052272,0.014451,0.005405,0.049921
1.250002,-0.052239,0.014663,0.007523,0.053830
1.255003,-0.052196,0.014994,0.009161,0.055627
1.260003,-0.052147,0.015302,0.010287,0.061131
1.265003,-0.052093,0.015668,0.010918,0.061317
1.270003,-0.052038,0.015700,0.011031,0.051442
1.275004,-0.051984,0.016008,0.010609,0.050721
1.280004,-0.051934,0.016088,0.009673,0.046295
1.285004,-0.051889,0.016357,0.008256,0.041551
1.290004,-0.051853,0.016445,0.006385,0.036135
1.295004,-0.051828,0.016655,0.004122,0.031198
1.300005,-0.051815,0.016714,0.001551,0.027322
1.305005,-0.051816,0.018246,-0.001286,0.018495
1.310005,-0.051832,0.018096,-0.004468,0.020334
1.315005,-0.051864,0.018214,-0.007811,0.016148
1.320006,-0.051913,0.018364,-0.011287,0.011974
1.325006,-0.051981,0.018418,-0.014871,0.004145
1.330006,-0.052066,0.018509,-0.018451,-0.008274
1.335006,-0.052169,0.018450,-0.022067,-0.015588
1.340007,-0.052290,0.018416,-0.025629,-0.025656
1.345007,-0.052428,0.018247,-0.029150,-0.032637
1.350007,-0.052584,0.018116,-0.032547,-0.034432
1.355007,-0.052757,0.017904,-0.035839,-0.039218
1.360008,-0.052946,0.017795,-0.039042,-0.039179
1.365008,-0.053150,0.017551,-0.042068,-0.043564
1.370008,-0.053369,0.017480,-0.044909,-0.042026
1.375008,-0.053602,0.017215,-0.047485,-0.047004
1.380008,-0.053846,0.017106,-0.049829,-0.046033
1.385009,-0.054102,0.016818,-0.052029,-0.051345
1.390009,-0.054368,0.017002,-0.054061,-0.041316
1.395009,-0.054644,0.016750,-0.055924,-0.044530
1.400009,-0.054929,0.016765,-0.057601,-0.039970
1.405010,-0.055222,0.011978,-0.059156,-0.058137
1.410010,-0.055522,0.011593,-0.060630,-0.058454
1.415010,-0.055829,0.011246,-0.062053,-0.056659
1.420010,-0.056144,0.011118,-0.063407,-0.062664
1.425011,-0.056465,0.010736,-0.064717,-0.066904
1.430011,-0.056792,0.010321,-0.066022,-0.061705
1.435011,-0.057126,0.009954,-0.067302,-0.062837
1.440011,-0.057466,0.009684,-0.068549,-0.061075
1.445011,-0.057813,0.009315,-0.069748,-0.064237
1.450012,-0.058165,0.009055,-0.070880,-0.066515
1.455012,-0.058523,0.008640,-0.071945,-0.071293
1.460012,-0.058885,0.008348,-0.072951,-0.074140
1.465012,-0.059253,0.007902,-0.073887,-0.075046
1.470013,-0.059625,0.007437,-0.074726,-0.084658
1.475013,-0.060001,0.006924,-0.075441,-0.088705
1.480013,-0.060380,0.006469,-0.076017,-0.094989
1.485013,-0.060761,0.005895,-0.076430,-0.097584
1.490014,-0.061144,0.005592,-0.076676,-0.096248
1.495014,-0.061528,0.005004,-0.076749,-0.098964
1.500014,-0.061911,0.004689,-0.076639,-0.099313
1.505014,-0.062294,0.007022,-0.076340,-0.069841
1.510015,-0.062674,0.006731,-0.075841,-0.070490
1.515015,-0.063051,0.006302,-0.075151,-0.074373
1.520015,-0.063424,0.006159,-0.074313,-0.079532
1.525015,-0.063793,0.005683,-0.073355,-0.079162
1.530015,-0.064157,0.005302,-0.072303,-0.077118
1.535016,-0.064515,0.004844,-0.071173,-0.074070
1.540016,-0.064867,0.004529,-0.069980,-0.072215
1.545016,-0.065213,0.004095,-0.068723,-0.072362
1.550016,-0.065553,0.003806,-0.067450,-0.072002
1.555017,-0.065887,0.003372,-0.066168,-0.072374
1.560017,-0.066214,0.002921,-0.064914,-0.085331
1.565017,-0.066535,0.002410,-0.063697,-0.085271
1.570017,-0.066849,0.002203,-0.062499,-0.078853
1.575018,-0.067158,0.001728,-0.061303,-0.079900
1.580018,-0.067461,0.001244,-0.060085,-0.088024
1.585018,-0.067758,0.000718,-0.058873,-0.087319
1.590018,-0.068049,0.000260,-0.057662,-0.092130
1.595019,-0.068333,-0.000294,-0.056406,-0.092987
1.600019,-0.068611,-0.000429,-0.055084,-0.087475
1.605019,-0.068883,0.016373,-0.053686,-0.011388
1.610019,-0.069147,0.016280,-0.052218,-0.013567
1.615019,-0.069403,0.016195,-0.050735,-0.014161
1.620020,-0.069653,0.016154,-0.049249,-0.017808
1.625020,-0.069894,0.016057,-0.047805,-0.015257
1.630020,-0.070129,0.016005,-0.046484,-0.016604
1.635020,-0.070358,0.015906,-0.045317,-0.017934
1.640021,-0.070582,0.015840,-0.044309,-0.022132
1.645021,-0.070801,0.015708,-0.043458,-0.020448
1.650021,-0.071016,0.015592,-0.042780,-0.025370
1.655021,-0.071228,0.015444,-0.042285,-0.025238
1.660022,-0.071439,0.015214,-0.041967,-0.035238
