time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
1.069994,0.102405,-0.011765,0.203829,0.024044
1.074994,0.103422,-0.011626,0.202931,0.022563
1.079994,0.104433,-0.011157,0.201942,0.023397
1.084995,0.105440,-0.011027,0.200893,0.019430
1.089995,0.106441,-0.011861,0.199768,0.010790
1.094995,0.107436,-0.011800,0.198578,0.009300
1.099995,0.108426,-0.012205,0.197363,0.002628
1.104996,0.109409,-0.012196,0.196124,0.000537
1.109996,0.110386,-0.010389,0.194857,0.012998
1.114996,0.111356,-0.010320,0.193559,0.011539
1.119996,0.112320,-0.010768,0.192236,0.006260
1.124997,0.113277,-0.010740,0.190915,0.001380
1.129997,0.114228,-0.010503,0.189627,0.002778
1.134997,0.115172,-0.010493,0.188374,0.001147
1.139997,0.116110,-0.011804,0.187196,-0.011059
1.144997,0.117043,-0.011880,0.186089,-0.017100
1.149998,0.117970,-0.013072,0.185026,-0.029228
1.154998,0.118892,-0.013257,0.184036,-0.032556
1.159998,0.119810,-0.014466,0.183154,-0.042133
1.164998,0.120723,-0.014730,0.182395,-0.045639
1.169999,0.121633,-0.015577,0.181763,-0.051605
1.174999,0.122541,-0.015887,0.181294,-0.050600
1.179999,0.123446,-0.016631,0.181023,-0.054991
1.184999,0.124351,-0.016966,0.180957,-0.059048
1.190000,0.125256,-0.019574,0.181111,-0.075934
1.195000,0.126163,-0.020024,0.181502,-0.075228
1.200000,0.127072,-0.020636,0.182142,-0.078690
1.205000,0.127986,-0.021107,0.183029,-0.078402
1.210001,0.128904,-0.023084,0.184200,-0.091539
1.215001,0.129829,-0.023630,0.185615,-0.091388
1.220001,0.130762,-0.023901,0.187248,-0.089623
1.225001,0.131704,-0.024442,0.189132,-0.090340
1.230001,0.132656,-0.026119,0.191286,-0.099246
1.235002,0.133619,-0.026708,0.193704,-0.096591
1.240002,0.134596,-0.025035,0.196356,-0.077391
1.245002,0.135586,-0.025492,0.199232,-0.073221
1.250002,0.136592,-0.025210,0.202394,-0.066462
1.255003,0.137614,-0.025596,0.205808,-0.062984
1.260003,0.138653,-0.024551,0.209359,-0.052050
1.265003,0.139711,-0.024856,0.213096,-0.047996
1.270003,0.140788,-0.026850,0.216979,-0.059514
1.275004,0.141885,-0.027199,0.220876,-0.055495
1.280004,0.143001,-0.028135,0.224695,-0.057512
1.285004,0.144136,-0.028480,0.228400,-0.057282
1.290004,0.145288,-0.029021,0.232016,-0.058080
1.295004,0.146459,-0.029362,0.235537,-0.056439
1.300005,0.147647,-0.029799,0.238916,-0.056113
1.305005,0.148851,-0.030143,0.242155,-0.057038
1.310005,0.150072,-0.028860,0.245422,-0.042672
1.315005,0.151309,-0.029110,0.248617,-0.040378
1.320006,0.152561,-0.030014,0.251802,-0.043297
1.325006,0.153830,-0.030275,0.254990,-0.043410
1.330006,0.155114,-0.031717,0.258105,-0.055855
1.335006,0.156414,-0.032047,0.261224,-0.055349
1.340007,0.157729,-0.033776,0.264322,-0.066228
1.345007,0.159061,-0.034174,0.267479,-0.064854
1.350007,0.160407,-0.034151,0.270673,-0.060527
1.355007,0.161771,-0.034504,0.273974,-0.056455
1.360008,0.163151,-0.033868,0.277445,-0.047875
1.365008,0.164549,-0.034153,0.281018,-0.045682
1.370008,0.165965,-0.033231,0.284724,-0.035436
1.375008,0.167400,-0.033443,0.288471,-0.034095
1.380008,0.168854,-0.032966,0.292289,-0.025691
1.385009,0.170327,-0.033116,0.296329,-0.023446
1.390009,0.171821,-0.030953,0.300509,-0.000950
1.395009,0.173337,-0.030950,0.304771,0.002613
1.400009,0.174873,-0.029997,0.308977,0.015305
1.405010,0.176430,-0.029898,0.313115,0.015757
1.410010,0.178008,-0.028797,0.317167,0.025818
1.415010,0.179606,-0.028628,0.321113,0.033693
1.420010,0.181223,-0.029459,0.324807,0.027073
1.425011,0.182857,-0.029291,0.328268,0.028300
1.430011,0.184508,-0.026830,0.331539,0.047443
1.435011,0.186175,-0.026531,0.334522,0.051734
1.440011,0.187856,-0.025458,0.337199,0.059908
1.445011,0.189549,-0.025092,0.339556,0.060895
1.450012,0.191253,-0.024948,0.341586,0.061021
1.455012,0.192966,-0.024590,0.343313,0.059751
1.460012,0.194687,-0.024430,0.344767,0.058802
1.465012,0.196415,-0.024073,0.345962,0.060187
1.470013,0.198148,-0.025465,0.346906,0.046314
1.475013,0.199884,-0.025189,0.347629,0.043722
1.480013,0.201624,-0.025711,0.348171,0.036400
1.485013,0.203366,-0.025494,0.348565,0.034942
1.490014,0.205110,-0.024798,0.348845,0.038623
1.495014,0.206855,-0.024576,0.349032,0.036263
1.500014,0.208600,-0.023999,0.349155,0.037407
1.505014,0.210346,-0.023774,0.349237,0.036549
1.510015,0.212093,-0.023496,0.349303,0.036466
1.515015,0.213840,-0.023285,0.349375,0.031875
1.520015,0.215587,-0.024767,0.349455,0.018603
1.525015,0.217334,-0.024655,0.349541,0.018007
1.530015,0.219082,-0.023432,0.349633,0.024764
1.535016,0.220831,-0.023282,0.349731,0.026404
1.540016,0.222580,-0.022058,0.349838,0.032231
1.545016,0.224329,-0.021868,0.349951,0.030705
1.550016,0.226079,-0.021548,0.350050,0.031235
1.555017,0.227830,-0.021365,0.350113,0.029587
1.560017,0.229580,-0.024139,0.350120,0.005213
1.565017,0.231331,-0.024110,0.350055,0.004000
1.570017,0.233080,-0.022572,0.349916,0.014967
1.575018,0.234829,-0.022487,0.349712,0.012302
1.580018,0.236577,-0.023706,0.349454,-0.000893
1.585018,0.238324,-0.023713,0.349167,-0.002093
1.590018,0.240069,-0.024339,0.348875,-0.009664
1.595019,0.241812,-0.024403,0.348597,-0.012371
1.600019,0.243554,-0.023154,0.348354,-0.003756
1.605019,0.245296,-0.023177,0.348172,-0.004748
1.610019,0.247036,-0.022749,0.348072,-0.005460
1.615019,0.248776,-0.022788,0.348069,-0.007504
1.620020,0.250517,-0.022977,0.348171,-0.012643
1.625020,0.252259,-0.023046,0.348381,-0.011422
1.630020,0.254001,-0.023205,0.348693,-0.013580
1.635020,0.255746,-0.023287,0.349109,-0.015480
1.640021,0.257493,-0.023857,0.349637,-0.021618
1.645021,0.259243,-0.023986,0.350288,-0.019907
1.650021,0.260997,-0.025456,0.351060,-0.029692
1.655021,0.262755,-0.025628,0.351938,-0.028867
1.660022,0.264517,-0.027802,0.352911,-0.045490
1.665022,0.266285,-0.028077,0.353970,-0.047428
1.670022,0.268058,-0.028415,0.355118,-0.047369
1.675022,0.269838,-0.028699,0.356361,-0.048729
1.680022,0.271623,-0.027645,0.357700,-0.039589
1.685023,0.273416,-0.027884,0.359101,-0.038874
1.690023,0.275216,-0.028807,0.360571,-0.047594
1.695023,0.277023,-0.029092,0.362134,-0.047981
1.700023,0.278839,-0.029279,0.363791,-0.046580
1.705024,0.280663,-0.029556,0.365485,-0.044694
1.710024,0.282496,-0.029644,0.367294,-0.045440
1.715024,0.284338,-0.029919,0.369222,-0.045854
1.720024,0.286190,-0.030491,0.371268,-0.047329
1.725025,0.288053,-0.030766,0.373416,-0.045066
1.730025,0.289927,-0.031970,0.375611,-0.051654
1.735025,0.291812,-0.032280,0.377891,-0.050202
1.740025,0.293708,-0.032236,0.380221,-0.047745
1.745026,0.295616,-0.032523,0.382624,-0.048662
1.750026,0.297537,-0.033100,0.385137,-0.052194
1.755026,0.299470,-0.033412,0.387752,-0.051359
1.760026,0.301417,-0.034022,0.390466,-0.054524
1.765026,0.303378,-0.034339,0.393414,-0.048845
1.770027,0.305355,-0.034205,0.396446,-0.042308
1.775027,0.307346,-0.034447,0.399588,-0.039738
1.780027,0.309354,-0.034447,0.402947,-0.036564
1.785027,0.311379,-0.034657,0.406515,-0.032553
1.790028,0.313423,-0.033877,0.410257,-0.022742
1.795028,0.315486,-0.034011,0.414274,-0.021174
1.800028,0.317570,-0.034701,0.418388,-0.025129
1.805028,0.319675,-0.034837,0.422579,-0.018307
1.810029,0.321800,-0.033534,0.426706,-0.004515
1.815029,0.323946,-0.033559,0.430760,-0.004032
1.820029,0.326112,-0.033325,0.434855,-0.000833
1.825029,0.328298,-0.033313,0.438880,0.006874
1.830029,0.330505,-0.032658,0.442925,0.013801
1.835030,0.332731,-0.032564,0.446913,0.018546
1.840030,0.334978,-0.033200,0.450849,0.016239
1.845030,0.337244,-0.033094,0.454820,0.019828
1.850030,0.339530,-0.034080,0.458710,0.016574
1.855031,0.341835,-0.033963,0.462588,0.024268
1.860031,0.344159,-0.033071,0.466332,0.033614
1.865031,0.346501,-0.032863,0.469880,0.036928
1.870031,0.348861,-0.033360,0.473281,0.033465
1.875032,0.351238,-0.033148,0.476624,0.038555
1.880032,0.353630,-0.034313,0.479860,0.028067
1.885032,0.356039,-0.034125,0.482912,0.035910
1.890032,0.358462,-0.035184,0.485781,0.028552
1.895033,0.360899,-0.035004,0.488569,0.031874
1.900033,0.363350,-0.035384,0.491281,0.031218
1.905033,0.365815,-0.035183,0.493948,0.037415
1.910033,0.368292,-0.032838,0.496553,0.060838
1.915033,0.370783,-0.032469,0.499057,0.063345
1.920034,0.373285,-0.032372,0.501465,0.065887
1.925034,0.375800,-0.031972,0.503781,0.068930
1.930034,0.378325,-0.031450,0.505972,0.071762
1.935034,0.380861,-0.031009,0.507994,0.075332
1.940035,0.383407,-0.030513,0.509872,0.080333
1.945035,0.385961,-0.030034,0.511601,0.081590
1.950035,0.388524,-0.028797,0.513154,0.086394
1.955035,0.391094,-0.028279,0.514560,0.087289
1.960036,0.393671,-0.029005,0.515809,0.077186
1.965036,0.396253,-0.028543,0.516859,0.077045
1.970036,0.398840,-0.028879,0.517739,0.072629
1.975036,0.401431,-0.028443,0.518415,0.070576
1.980036,0.404024,-0.029924,0.518883,0.057625
1.985037,0.406620,-0.029576,0.519153,0.056623
1.990037,0.409216,-0.027359,0.519244,0.072392
1.995037,0.411812,-0.026925,0.519172,0.070628
2.000037,0.414407,-0.028231,0.518965,0.057247
2.005037,0.417001,-0.027886,0.518657,0.056840
2.010037,0.419593,-0.029503,0.518288,0.042062
2.015036,0.422184,-0.029251,0.517904,0.041606
2.020036,0.424772,-0.028578,0.517546,0.043628
2.025036,0.427359,-0.028309,0.517229,0.045956
2.030035,0.429944,-0.028318,0.516978,0.041842
2.035035,0.432528,-0.028068,0.516824,0.041082
2.040035,0.435112,-0.028413,0.516779,0.034470
2.045034,0.437696,-0.028209,0.516848,0.034157
2.050034,0.440281,-0.028075,0.517044,0.034650
2.055033,0.442867,-0.027858,0.517386,0.037593
2.060033,0.445456,-0.028373,0.517869,0.031556
2.065033,0.448047,-0.028184,0.518489,0.032020
2.070032,0.450642,-0.026812,0.519243,0.040927
2.075032,0.453240,-0.026563,0.520119,0.042555
2.080032,0.455844,-0.025809,0.521107,0.048954
2.085031,0.458453,-0.025514,0.522210,0.051697
2.090031,0.461067,-0.026317,0.523363,0.044704
2.095031,0.463688,-0.026047,0.524579,0.043834
2.100030,0.466314,-0.025469,0.525796,0.048592
2.105030,0.468947,-0.025179,0.527000,0.050377
2.110029,0.471585,-0.024962,0.528191,0.051790
2.115029,0.474230,-0.024648,0.529344,0.054082
2.120029,0.476880,-0.025244,0.530484,0.047102
2.125028,0.479536,-0.024955,0.531598,0.049249
2.130028,0.482197,-0.025028,0.532669,0.045525
2.135028,0.484863,-0.024754,0.533764,0.045519
2.140027,0.487536,-0.023352,0.534854,0.057107
2.145027,0.490213,-0.022998,0.535989,0.061438
2.150027,0.492897,-0.022058,0.537185,0.067822
2.155026,0.495586,-0.021652,0.538445,0.067906
2.160026,0.498282,-0.021582,0.539757,0.066207
2.165025,0.500985,-0.021181,0.541144,0.069061
2.170025,0.503695,-0.019411,0.542555,0.082867
2.175025,0.506413,-0.018906,0.543987,0.085330
2.180024,0.509137,-0.020154,0.545388,0.072284
2.185024,0.511868,-0.019727,0.546689,0.070593
2.190024,0.514605,-0.020359,0.547858,0.062466
2.195023,0.517347,-0.019985,0.548889,0.061789
2.200023,0.520094,-0.018567,0.549799,0.071330
2.205023,0.522846,-0.018135,0.550583,0.074331
2.210022,0.525601,-0.017121,0.551229,0.081113
2.215022,0.528358,-0.016627,0.551749,0.083941
2.220021,0.531118,-0.016779,0.552152,0.079838
2.225021,0.533880,-0.016291,0.552440,0.082611
2.230021,0.536643,-0.014410,0.552604,0.098804
2.235020,0.539406,-0.013811,0.552645,0.099989
2.240020,0.542169,-0.014169,0.552561,0.092776
2.245020,0.544931,-0.013614,0.552344,0.091054
2.250019,0.547692,-0.012130,0.551987,0.102598
2.255019,0.550450,-0.011520,0.551479,0.098963
2.260019,0.553206,-0.008812,0.550815,0.119725
2.265018,0.555958,-0.008091,0.550003,0.121554
2.270018,0.558705,-0.007705,0.549041,0.119601
2.275017,0.561447,-0.006977,0.547902,0.123101
2.280017,0.564182,-0.007859,0.546584,0.112204
2.285017,0.566911,-0.007190,0.545071,0.109823
2.290016,0.569631,-0.007329,0.543358,0.104512
2.295016,0.572342,-0.006701,0.541416,0.104520
2.300016,0.575042,-0.005484,0.539252,0.111216
2.305015,0.577732,-0.004819,0.536829,0.110040
2.310015,0.580408,-0.006516,0.534140,0.089891
2.315015,0.583070,-0.005979,0.531241,0.086772
2.320014,0.585717,-0.006949,0.528163,0.074442
2.325014,0.588348,-0.006513,0.524983,0.067895
2.330014,0.590963,-0.006084,0.521714,0.066579
2.335013,0.593562,-0.005687,0.518389,0.065628
2.340013,0.596144,-0.006153,0.515125,0.055308
2.345012,0.598710,-0.005831,0.511911,0.052768
2.350012,0.601260,-0.007901,0.508814,0.030344
2.355012,0.603795,-0.007727,0.505873,0.025936
2.360011,0.606316,-0.007377,0.503131,0.026288
2.365011,0.608824,-0.007235,0.500534,0.018868
2.370011,0.611319,-0.008454,0.498132,0.005284
2.375010,0.613804,-0.008428,0.495984,0.002876
2.380010,0.616278,-0.007219,0.494085,0.010941
2.385010,0.618743,-0.007153,0.492416,0.011745
2.390009,0.621201,-0.003145,0.490966,0.044561
2.395009,0.623651,-0.002878,0.489670,0.042577
2.400008,0.626096,-0.002058,0.488541,0.045369
2.405008,0.628536,-0.001786,0.487452,0.044763
2.410008,0.630970,-0.000656,0.486407,0.049631
2.415007,0.633399,-0.000361,0.485352,0.047276
2.420007,0.635822,-0.001137,0.484235,0.040635
2.425007,0.638240,-0.000888,0.483022,0.042537
2.430006,0.640651,0.002024,0.481703,0.066070
2.435006,0.643055,0.002421,0.480206,0.066977
2.440006,0.645451,0.003423,0.478581,0.073361
2.445005,0.647839,0.003866,0.476848,0.073751
2.450005,0.650218,0.001332,0.475013,0.048176
2.455004,0.652587,0.001619,0.473050,0.047762
2.460004,0.654946,0.002980,0.470963,0.057168
2.465004,0.657295,0.003321,0.468812,0.055131
2.470003,0.659632,0.004085,0.466611,0.054640
2.475003,0.661958,0.004416,0.464362,0.055495
2.480003,0.664273,0.004927,0.462113,0.057087
2.485002,0.666577,0.005264,0.459838,0.056219
2.490002,0.668869,0.004317,0.457576,0.046836
2.495002,0.671150,0.004588,0.455270,0.042416
2.500001,0.673420,0.005036,0.452944,0.040160
2.505001,0.675678,0.005278,0.450625,0.039111
2.510000,0.677924,0.003654,0.448274,0.023234
2.515000,0.680158,0.003786,0.445892,0.020155
2.520000,0.682380,0.005183,0.443528,0.029279
2.524999,0.684591,0.005360,0.441195,0.027572
2.529999,0.686790,0.003118,0.438940,0.008474
2.534999,0.688978,0.003171,0.436784,0.006357
2.539998,0.691156,0.004835,0.434715,0.018685
2.544998,0.693324,0.004942,0.432771,0.016711
2.549998,0.695482,0.004318,0.430918,0.008723
2.554997,0.697632,0.004369,0.429230,0.006897
2.559997,0.699773,0.004132,0.427642,0.004011
2.564996,0.701907,0.004159,0.426177,0.004242
2.569996,0.704033,0.002890,0.424799,-0.005929
2.574996,0.706154,0.002854,0.423486,-0.007315
2.579995,0.708267,0.005737,0.422245,0.016415
2.584995,0.710375,0.005827,0.421062,0.014200
2.589995,0.712477,0.005695,0.419956,0.011986
2.594994,0.714573,0.005765,0.418905,0.012343
2.599994,0.716665,0.005278,0.417887,0.007345
2.604994,0.718751,0.005317,0.416883,0.006587
