time, Quad.Est.E.Pos, Quad.Est.S.Z
4.634847,1.808711,1.538766
4.639846,1.812469,1.540133
4.644846,1.818003,1.542184
4.649846,1.821713,1.543551
4.654845,1.827306,1.545603
4.659845,1.830761,1.546971
4.664845,1.836354,1.549024
4.669844,1.839896,1.550393
4.674844,1.845498,1.552446
4.679843,1.849334,1.553815
4.684843,1.854987,1.555869
4.689843,1.858795,1.557239
4.694842,1.864486,1.559294
4.699842,1.868419,1.560664
4.704842,1.874118,1.562720
4.709841,1.878156,1.564091
4.714841,1.883904,1.566147
4.719841,1.887731,1.567518
4.724840,1.893478,1.569575
4.729840,1.897211,1.570947
4.734839,1.902964,1.573005
4.739839,1.906784,1.574377
4.744839,1.912590,1.576436
4.749838,1.916564,1.577808
4.754838,1.922417,1.579868
4.759838,1.926222,1.581241
4.764837,1.932099,1.583301
4.769837,1.935827,1.584675
4.774837,1.941686,1.586736
4.779836,1.945719,1.588110
4.784836,1.951610,1.590172
4.789835,1.955531,1.591547
4.794835,1.961445,1.593609
4.799835,1.965593,1.594984
4.804834,1.971556,1.597047
4.809834,1.975399,1.598423
4.814834,1.981382,1.600487
4.819833,1.985353,1.601863
4.824833,1.991377,1.603928
4.829833,1.995136,1.605304
4.834832,2.001179,1.607370
4.839832,2.005213,1.608747
4.844831,2.011276,1.610813
4.849831,2.015249,1.612190
4.854831,2.021356,1.614257
4.859830,2.025728,1.615635
4.864830,2.031915,1.617703
4.869830,2.035868,1.619082
4.874829,2.042085,1.621150
4.879829,2.046090,1.622529
4.884829,2.052334,1.624598
4.889828,2.056425,1.625978
4.894828,2.062728,1.628048
4.899827,2.067002,1.629428
4.904827,2.073371,1.631499
4.909827,2.077462,1.632879
4.914826,2.083862,1.634951
4.919826,2.088518,1.636332
4.924826,2.095012,1.638404
4.929825,2.099288,1.639785
4.934825,2.105840,1.641858
4.939825,2.110538,1.643240
4.944824,2.117132,1.645314
4.949824,2.121518,1.646696
4.954823,2.128133,1.648770
4.959823,2.132594,1.650153
4.964823,2.139243,1.652228
4.969822,2.143635,1.653612
4.974822,2.150331,1.655687
4.979822,2.154449,1.657071
4.984821,2.161122,1.659148
4.989821,2.165773,1.660532
4.994821,2.172494,1.662609
4.999820,2.177241,1.663994
5.004820,2.184028,1.666072
5.009820,2.188985,1.667458
5.014819,2.195834,1.669536
5.019819,2.200502,1.670922
5.024818,2.207377,1.673001
5.029818,2.211673,1.674388
5.034818,2.218559,1.676468
5.039817,2.223167,1.677855
5.044817,2.230091,1.679935
5.049817,2.234788,1.681323
5.054816,2.241768,1.683404
5.059816,2.246176,1.684792
5.064816,2.253167,1.686874
5.069815,2.257748,1.688262
5.074815,2.264771,1.690345
5.079814,2.269572,1.691734
5.084814,2.276610,1.693818
5.089814,2.281495,1.695207
5.094813,2.288611,1.697291
5.099813,2.293441,1.698681
5.104813,2.300583,1.700766
5.109812,2.305274,1.702156
5.114812,2.312435,1.704242
5.119812,2.316779,1.705633
5.124811,2.323964,1.707719
5.129811,2.328604,1.709110
5.134810,2.335808,1.711198
5.139810,2.340242,1.712589
5.144810,2.347463,1.714677
5.149809,2.352162,1.716069
5.154809,2.359415,1.718158
5.159809,2.364143,1.719550
5.164808,2.371423,1.721640
5.169808,2.376285,1.723033
5.174808,2.383588,1.725123
5.179807,2.388608,1.726516
5.184807,2.395967,1.728607
5.189806,2.400626,1.730001
5.194806,2.408000,1.732092
5.199806,2.412977,1.733487
5.204805,2.420385,1.735579
5.209805,2.425400,1.736974
5.214805,2.432837,1.739067
5.219804,2.437789,1.740462
5.224804,2.445257,1.742556
5.229804,2.450154,1.743952
5.234803,2.457654,1.746046
5.239803,2.462686,1.747442
5.244802,2.470222,1.749537
5.249802,2.475348,1.750934
5.254802,2.482916,1.753030
5.259801,2.488179,1.754427
5.264801,2.495806,1.756523
5.269801,2.500889,1.757921
5.274800,2.508553,1.760018
5.279800,2.513682,1.761417
5.284800,2.521340,1.763514
5.289799,2.526412,1.764913
5.294799,2.534085,1.767012
5.299798,2.539169,1.768411
5.304798,2.546898,1.770510
5.309798,2.552069,1.771910
5.314797,2.559843,1.774009
5.319797,2.565056,1.775410
5.324797,2.572863,1.777510
5.329796,2.578090,1.778911
5.334796,2.585932,1.781012
5.339796,2.591264,1.782413
5.344795,2.599138,1.784515
5.349795,2.604238,1.785917
5.354795,2.612160,1.788019
5.359794,2.617486,1.789421
5.364794,2.625452,1.791524
5.369793,2.630831,1.792927
5.374793,2.638826,1.795031
5.379793,2.644125,1.796434
5.384792,2.652167,1.798539
5.389792,2.657539,1.799942
5.394792,2.665596,1.802047
5.399791,2.670965,1.803451
5.404791,2.679081,1.805557
5.409791,2.684400,1.806962
5.414790,2.692548,1.809068
5.419790,2.697937,1.810473
5.424789,2.706114,1.812580
5.429789,2.711505,1.813986
5.434789,2.719707,1.816094
5.439788,2.725190,1.817500
5.444788,2.733426,1.819608
5.449788,2.739016,1.821015
5.454787,2.747304,1.823124
5.459787,2.752872,1.824531
5.464787,2.761197,1.826641
5.469786,2.766686,1.828048
5.474786,2.775021,1.830159
5.479785,2.780641,1.831566
5.484785,2.789007,1.833678
5.489785,2.794566,1.835086
5.494784,2.802944,1.837198
5.499784,2.808475,1.838607
5.504784,2.816874,1.840720
5.509783,2.822577,1.842129
5.514783,2.831014,1.844242
5.519783,2.836579,1.845652
5.524782,2.845015,1.847766
5.529782,2.850530,1.849176
5.534781,2.858968,1.851291
5.539781,2.864742,1.852701
5.544781,2.873211,1.854817
5.549780,2.878802,1.856228
5.554780,2.887277,1.858344
5.559780,2.892817,1.859755
5.564779,2.901311,1.861872
5.569779,2.907182,1.863284
5.574779,2.915719,1.865402
5.579778,2.921511,1.866814
5.584778,2.930085,1.868932
5.589777,2.935743,1.870345
5.594777,2.944353,1.872464
5.599777,2.950092,1.873877
5.604776,2.958716,1.875996
5.609776,2.964525,1.877410
5.614776,2.973183,1.879530
5.619775,2.979010,1.880944
5.624775,2.987692,1.883065
5.629775,2.993606,1.884480
5.634774,3.002334,1.886602
5.639774,3.008250,1.888016
5.644773,3.017008,1.890139
5.649773,3.023117,1.891554
5.654773,3.031928,1.893677
5.659772,3.037476,1.895093
5.664772,3.046278,1.897217
5.669772,3.051786,1.898633
5.674771,3.060561,1.900757
5.679771,3.066058,1.902174
5.684771,3.074822,1.904299
5.689770,3.080981,1.905716
5.694770,3.089793,1.907842
5.699769,3.096185,1.909260
5.704769,3.105067,1.911386
5.709769,3.111242,1.912804
5.714768,3.120178,1.914931
5.719768,3.126135,1.916350
5.724768,3.135098,1.918478
5.729767,3.140874,1.919896
5.734767,3.149863,1.922025
5.739767,3.155807,1.923444
5.744766,3.164809,1.925573
5.749766,3.170654,1.926993
5.754766,3.179677,1.929123
5.759765,3.185921,1.930543
5.764765,3.194978,1.932674
5.769764,3.201263,1.934094
5.774764,3.210366,1.936226
5.779764,3.216000,1.937647
5.784763,3.225093,1.939778
5.789763,3.231601,1.941200
5.794763,3.240758,1.943333
5.799762,3.248075,1.944754
5.804762,3.257347,1.946888
5.809762,3.263817,1.948310
5.814761,3.273116,1.950444
5.819761,3.279244,1.951867
5.824760,3.288549,1.954002
5.829760,3.294549,1.955425
5.834760,3.303856,1.957560
5.839759,3.310668,1.958984
5.844759,3.320015,1.961119
5.849759,3.326417,1.962544
5.854758,3.335798,1.964680
5.859758,3.341510,1.966105
5.864758,3.350847,1.968242
5.869757,3.357634,1.969667
5.874757,3.367027,1.971805
5.879756,3.372879,1.973230
5.884756,3.382276,1.975369
5.889756,3.387612,1.976795
5.894755,3.396961,1.978934
5.899755,3.402940,1.980360
5.904755,3.412288,1.982500
5.909754,3.418062,1.983927
5.914754,3.427411,1.986068
5.919754,3.433719,1.987495
5.924753,3.443092,1.989636
5.929753,3.450202,1.991064
5.934752,3.459646,1.993206
5.939752,3.465838,1.994634
5.944752,3.475295,1.996776
5.949751,3.481935,1.998205
5.954751,3.491417,2.000348
5.959751,3.499153,2.001777
5.964750,3.508730,2.003920
5.969750,3.514260,2.005349
5.974750,3.523797,2.007494
5.979749,3.530480,2.008924
5.984749,3.540059,2.011068
5.989748,3.545960,2.012499
5.994748,3.555527,2.014644
5.999748,3.561411,2.016075
6.004747,3.570963,2.018221
6.009747,3.577239,2.019652
6.014747,3.586770,2.021799
6.019746,3.594138,2.023231
6.024746,3.603705,2.025378
6.029746,3.608721,2.026810
6.034745,3.618197,2.028959
6.039745,3.623298,2.030391
6.044744,3.632699,2.032540
6.049744,3.638833,2.033973
6.054744,3.648261,2.036122
6.059743,3.654893,2.037555
6.064743,3.664378,2.039706
6.069743,3.670558,2.041139
6.074742,3.680045,2.043290
6.079742,3.687276,2.044724
6.084742,3.696843,2.046876
6.089741,3.704108,2.048310
6.094741,3.713747,2.050462
6.099741,3.719024,2.051897
6.104740,3.728630,2.054050
6.109740,3.736157,2.055485
6.114739,3.745852,2.057639
6.119739,3.753014,2.059075
6.124739,3.762793,2.061229
6.129738,3.769277,2.062665
6.134738,3.779089,2.064820
6.139738,3.785469,2.066257
6.144737,3.795310,2.068412
6.149737,3.801127,2.069849
6.154737,3.810952,2.072005
6.159736,3.815974,2.073443
6.164736,3.825717,2.075600
6.169735,3.830281,2.077038
6.174735,3.839919,2.079195
6.179735,3.846382,2.080633
6.184734,3.856013,2.082791
6.189734,3.862076,2.084230
6.194734,3.871695,2.086389
6.199733,3.877768,2.087828
6.204733,3.887383,2.089988
6.209733,3.895974,2.091427
6.214732,3.905734,2.093587
6.219732,3.912251,2.095027
6.224731,3.922012,2.097188
6.229731,3.930243,2.098629
6.234731,3.940112,2.100790
6.239730,3.947060,2.102231
6.244730,3.956983,2.104393
6.249730,3.964543,2.105834
6.254729,3.974566,2.107997
6.259729,3.981990,2.109439
6.264729,3.992079,2.111602
6.269728,3.998995,2.113044
6.274728,4.009106,2.115208
6.279727,4.016127,2.116651
6.284727,4.026278,2.118815
6.289727,4.032645,2.120258
6.294726,4.042808,2.122423
6.299726,4.049753,2.123867
6.304726,4.059947,2.126033
6.309725,4.067677,2.127477
6.314725,4.077943,2.129643
6.319725,4.085770,2.131088
6.324724,4.096121,2.133255
6.329724,4.103782,2.134699
6.334723,4.114194,2.136867
6.339723,4.123693,2.138312
6.344723,4.134251,2.140481
6.349722,4.140531,2.141926
6.354722,4.151069,2.144095
6.359722,4.156653,2.145541
6.364721,4.167152,2.147711
6.369721,4.174974,2.149158
6.374721,4.185531,2.151328
6.379720,4.193448,2.152775
6.384720,4.204075,2.154946
6.389719,4.209650,2.156393
6.394719,4.220254,2.158565
6.399719,4.226185,2.160012
6.404718,4.236786,2.162184
6.409718,4.244118,2.163633
6.414718,4.254739,2.165806
6.419717,4.259839,2.167254
6.424717,4.270389,2.169428
6.429717,4.279002,2.170877
6.434716,4.289639,2.173051
6.439716,4.297586,2.174500
6.444715,4.308298,2.176675
6.449715,4.316249,2.178125
6.454715,4.327040,2.180300
6.459714,4.334736,2.181751
6.464714,4.345583,2.183927
6.469714,4.353047,2.185378
6.474713,4.363924,2.187554
6.479713,4.370426,2.189006
6.484713,4.381307,2.191183
6.489712,4.387670,2.192635
6.494712,4.398541,2.194812
6.499712,4.403858,2.196265
6.504711,4.414652,2.198443
6.509711,4.421347,2.199896
6.514710,4.432139,2.202075
6.519710,4.440369,2.203527
6.524710,4.451225,2.205707
6.529709,4.460576,2.207161
6.534709,4.471560,2.209341
6.539709,4.477878,2.210795
6.544708,4.488852,2.212976
6.549708,4.493426,2.214430
6.554708,4.504282,2.216612
6.559707,4.510812,2.218066
6.564707,4.521653,2.220248
6.569706,4.528311,2.221704
6.574706,4.539138,2.223886
6.579706,4.545896,2.225342
6.584705,4.556731,2.227525
6.589705,4.563754,2.228981
6.594705,4.574574,2.231166
6.599704,4.583106,2.232622
6.604704,4.594007,2.234807
6.609704,4.599086,2.236264
6.614703,4.609917,2.238449
6.619703,4.617773,2.239906
6.624702,4.628659,2.242092
6.629702,4.637173,2.243550
6.634702,4.648125,2.245736
6.639701,4.656261,2.247194
6.644701,4.667270,2.249381
6.649701,4.674984,2.250840
6.654700,4.686012,2.253028
6.659700,4.692965,2.254487
6.664700,4.703973,2.256675
6.669699,4.712036,2.258134
6.674699,4.723104,2.260324
6.679698,4.728107,2.261783
6.684698,4.739079,2.263973
6.689698,4.744601,2.265433
6.694697,4.755474,2.267624
6.699697,4.760524,2.269084
6.704697,4.771286,2.271275
6.709696,4.778907,2.272736
6.714696,4.789716,2.274928
6.719696,4.797342,2.276389
6.724695,4.808185,2.278581
6.729695,4.815216,2.280043
6.734694,4.826055,2.282236
6.739694,4.835491,2.283698
6.744694,4.846473,2.285892
6.749693,4.853184,2.287354
6.754693,4.864157,2.289549
6.759693,4.870567,2.291012
6.764692,4.881516,2.293206
6.769692,4.889008,2.294670
6.774692,4.899979,2.296865
6.779691,4.909728,2.298329
6.784691,4.920838,2.300525
6.789690,4.926270,2.301989
6.794690,4.937285,2.304186
6.799690,4.943136,2.305651
6.804689,4.954086,2.307848
6.809689,4.962122,2.309313
6.814689,4.973142,2.311511
6.819688,4.975499,2.312977
6.824688,4.986280,2.315175
6.829688,4.992913,2.316641
6.834687,5.003685,2.318840
6.839687,5.012195,2.320306
6.844687,5.023067,2.322506
6.849686,5.031554,2.323973
6.854686,5.042508,2.326173
6.859685,5.049063,2.327640
6.864685,5.059979,2.329841
6.869685,5.067584,2.331309
6.874684,5.078537,2.333510
6.879684,5.086070,2.334978
6.884684,5.097044,2.337180
6.889683,5.106783,2.338649
6.894683,5.117881,2.340852
6.899683,5.126730,2.342320
6.904682,5.137904,2.344524
6.909682,5.146688,2.345993
6.914681,5.157934,2.348197
6.919681,5.167008,2.349667
6.924681,5.178368,2.351871
6.929680,5.187953,2.353342
6.934680,5.199431,2.355547
6.939680,5.205844,2.357017
6.944679,5.217268,2.359223
6.949679,5.225355,2.360694
6.954679,5.236818,2.362900
6.959678,5.244397,2.364372
6.964678,5.255888,2.366579
6.969677,5.261387,2.368050
6.974677,5.272793,2.370258
6.979677,5.279667,2.371730
6.984676,5.291069,2.373939
6.989676,5.298124,2.375411
6.994676,5.309518,2.377620
6.999675,5.318529,2.379093
7.004675,5.329984,2.381303
7.009675,5.335657,2.382776
7.014674,5.347018,2.384987
7.019674,5.356137,2.386460
7.024673,5.367579,2.388671
7.029673,5.375130,2.390145
7.034673,5.386556,2.392357
7.039672,5.391902,2.393831
7.044672,5.403223,2.396043
7.049672,5.413916,2.397518
7.054671,5.425385,2.399731
7.059671,5.434411,2.401206
7.064671,5.445939,2.403420
7.069670,5.454804,2.404896
7.074670,5.466396,2.407109
7.079669,5.472214,2.408586
7.084669,5.483747,2.410800
7.089669,5.489720,2.412277
7.094668,5.501188,2.414492
7.099668,5.510402,2.415969
7.104668,5.521950,2.418185
7.109667,5.529184,2.419662
7.114667,5.540730,2.421878
7.119667,5.549710,2.423356
7.124666,5.561330,2.425573
7.129666,5.569071,2.427051
7.134665,5.580691,2.429269
7.139665,5.586776,2.430748
7.144665,5.598310,2.432966
7.149664,5.608782,2.434445
7.154664,5.620442,2.436664
7.159664,5.627322,2.438143
7.164663,5.638960,2.440362
7.169663,5.646795,2.441842
7.174663,5.658452,2.444062
7.179662,5.664568,2.445543
7.184662,5.676157,2.447763
7.189662,5.685058,2.449244
7.194661,5.696734,2.451465
7.199661,5.705117,2.452946
7.204660,5.716846,2.455168
7.209660,5.723886,2.456650
7.214660,5.735588,2.458872
7.219659,5.739633,2.460354
7.224659,5.751194,2.462577
7.229659,5.757946,2.464059
7.234658,5.769485,2.466283
7.239658,5.775758,2.467766
7.244658,5.787270,2.469990
7.249657,5.793953,2.471473
7.254657,5.805452,2.473698
7.259656,5.815335,2.475182
7.264656,5.826957,2.477407
7.269656,5.833119,2.478891
7.274655,5.844709,2.481117
7.279655,5.851861,2.482601
7.284655,5.863464,2.484828
7.289654,5.871522,2.486313
7.294654,5.883142,2.488540
7.299654,5.890842,2.490025
7.304653,5.902487,2.492253
7.309653,5.909556,2.493739
7.314652,5.921208,2.495967
7.319652,5.928526,2.497453
7.324652,5.940208,2.499682
7.329651,5.946784,2.501169
7.334651,5.958482,2.503398
7.339651,5.967762,2.504885
7.344650,5.979510,2.507116
7.349650,5.989386,2.508603
7.354650,6.001196,2.510834
7.359649,6.010729,2.512321
7.364649,6.022566,2.514553
7.369648,6.030994,2.516041
7.374648,6.042828,2.518273
7.379648,6.051030,2.519761
7.384647,6.062861,2.521994
7.389647,6.070649,2.523483
7.394647,6.082477,2.525716
7.399646,6.089419,2.527205
7.404646,6.101241,2.529439
7.409646,6.109688,2.530928
7.414645,6.121505,2.533163
7.419645,6.128935,2.534653
7.424644,6.140758,2.536888
7.429644,6.148335,2.538378
7.434644,6.160175,2.540614
7.439643,6.168113,2.542105
7.444643,6.179934,2.544341
7.449643,6.187485,2.545832
7.454642,6.199357,2.548069
7.459642,6.206875,2.549561
7.464642,6.218797,2.551799
7.469641,6.227037,2.553291
7.474641,6.238958,2.555529
7.479640,6.246793,2.557021
7.484640,6.258746,2.559260
7.489640,6.266787,2.560753
7.494639,6.278756,2.562992
7.499639,6.286769,2.564485
7.504639,6.298751,2.566725
7.509638,6.306719,2.568219
7.514638,6.318753,2.570459
7.519638,6.326778,2.571953
7.524637,6.338831,2.574194
7.529637,6.346826,2.575689
7.534636,6.358873,2.577930
7.539636,6.366729,2.579425
7.544636,6.378754,2.581668
7.549635,6.386599,2.583163
7.554635,6.398599,2.585406
7.559635,6.406461,2.586901
7.564634,6.418453,2.589145
7.569634,6.426459,2.590641
7.574634,6.438461,2.592885
7.579633,6.446645,2.594381
7.584633,6.458675,2.596626
7.589633,6.466841,2.598123
7.594632,6.478904,2.600368
7.599632,6.487230,2.601865
7.604631,6.499332,2.604111
7.609631,6.507365,2.605609
7.614631,6.519487,2.607855
7.619630,6.527691,2.609353
7.624630,6.539826,2.611600
7.629630,6.547933,2.613099
7.634629,6.560077,2.615346
7.639629,6.568194,2.616845
7.644629,6.580371,2.619093
7.649628,6.588702,2.620593
7.654628,6.600907,2.622842
7.659627,6.608911,2.624341
7.664627,6.621126,2.626591
7.669627,6.629198,2.628091
7.674626,6.641413,2.630341
7.679626,6.649877,2.631841
7.684626,6.662136,2.634092
7.689625,6.670545,2.635592
7.694625,6.682838,2.637844
7.699625,6.691151,2.639345
7.704624,6.703465,2.641597
7.709624,6.711875,2.643098
7.714623,6.724236,2.645351
7.719623,6.732103,2.646853
7.724623,6.744524,2.649106
7.729622,6.752941,2.650608
7.734622,6.765384,2.652862
7.739622,6.773702,2.654365
7.744621,6.786175,2.656619
7.749621,6.794537,2.658122
7.754621,6.807029,2.660377
7.759620,6.815355,2.661880
7.764620,6.827902,2.664136
7.769619,6.836272,2.665640
7.774619,6.848838,2.667896
7.779619,6.857294,2.669400
7.784618,6.869910,2.671657
7.789618,6.878383,2.673161
7.794618,6.891025,2.675419
7.799617,6.899367,2.676924
7.804617,6.912014,2.679182
7.809617,6.920590,2.680687
7.814616,6.933284,2.682945
7.819616,6.941827,2.684451
7.824615,6.954546,2.686710
7.829615,6.963108,2.688217
7.834615,6.975875,2.690476
7.839614,6.984653,2.691983
7.844614,6.997466,2.694243
7.849614,7.005987,2.695750
7.854613,7.018810,2.698011
7.859613,7.026949,2.699518
7.864613,7.039733,2.701780
7.869612,7.047536,2.703288
7.874612,7.060270,2.705549
7.879611,7.068834,2.707058
7.884611,7.081604,2.709320
7.889611,7.090475,2.710829
7.894610,7.103308,2.713092
7.899610,7.111196,2.714601
7.904610,7.124000,2.716865
7.909609,7.132231,2.718374
7.914609,7.145020,2.720639
7.919609,7.153521,2.722148
7.924608,7.166330,2.724413
7.929608,7.174788,2.725923
7.934608,7.187626,2.728189
7.939607,7.195245,2.729699
7.944607,7.208045,2.731965
7.949606,7.216682,2.733476
7.954606,7.229516,2.735743
7.959606,7.237881,2.737254
7.964605,7.250732,2.739522
7.969605,7.259589,2.741034
7.974605,7.272492,2.743301
7.979604,7.280941,2.744813
7.984604,7.293861,2.747082
7.989604,7.303367,2.748595
7.994603,7.316366,2.750864
7.999603,7.325371,2.752376
8.004604,7.338407,2.754646
8.009606,7.347709,2.756159
8.014608,7.360810,2.758430
8.019610,7.368906,2.759943
8.024612,7.381995,2.762214
8.029614,7.390943,2.763728
8.034616,7.404086,2.766000
8.039618,7.413288,2.767514
8.044621,7.426482,2.769786
8.049623,7.435750,2.771301
8.054625,7.448982,2.773573
8.059627,7.458401,2.775089
8.064629,7.471675,2.777362
8.069631,7.479651,2.778877
8.074633,7.492903,2.781151
8.079635,7.501724,2.782667
8.084637,7.515007,2.784942
8.089639,7.523672,2.786458
8.094641,7.536929,2.788733
8.099643,7.546800,2.790250
8.104645,7.560134,2.792525
8.109647,7.568561,2.794042
8.114649,7.581864,2.796319
8.119651,7.589975,2.797836
8.124653,7.603253,2.800113
8.129655,7.611267,2.801631
8.134657,7.624504,2.803908
8.139659,7.634167,2.805426
8.144661,7.647486,2.807704
8.149663,7.656482,2.809223
8.154665,7.669840,2.811501
8.159667,7.679473,2.813020
8.164669,7.692879,2.815300
8.169671,7.700448,2.816819
8.174673,7.713787,2.819098
8.179675,7.721382,2.820618
8.184677,7.734665,2.822899
8.189679,7.742713,2.824419
8.194681,7.756006,2.826699
8.199683,7.763648,2.828220
8.204685,7.776916,2.830502
8.209687,7.784069,2.832023
8.214689,7.797256,2.834305
8.219691,7.805522,2.835826
8.224693,7.818704,2.838109
8.229695,7.827074,2.839631
8.234697,7.840261,2.841913
8.239699,7.848386,2.843436
8.244701,7.861578,2.845719
8.249703,7.869958,2.847242
8.254705,7.883146,2.849526
8.259707,7.890676,2.851049
8.264709,7.903813,2.853334
8.269711,7.913886,2.854857
8.274714,7.927076,2.857143
8.279716,7.935588,2.858667
8.284718,7.948770,2.860953
8.289720,7.957408,2.862477
8.294722,7.970593,2.864763
8.299724,7.979408,2.866288
8.304726,7.992584,2.868575
8.309728,8.002637,2.870100
8.314730,8.015844,2.872388
8.319732,8.025063,2.873913
8.324734,8.038246,2.876201
8.329736,8.048813,2.877727
8.334738,8.062084,2.880016
8.339740,8.069946,2.881542
8.344742,8.083208,2.883831
8.349744,8.089770,2.885358
8.354746,8.102953,2.887648
8.359748,8.110748,2.889175
8.364750,8.123934,2.891465
8.369752,8.131654,2.892992
8.374754,8.144797,2.895284
8.379756,8.154336,2.896811
8.384758,8.167544,2.899103
8.389760,8.176449,2.900631
8.394762,8.189671,2.902923
8.399764,8.198868,2.904452
8.404766,8.212068,2.906745
8.409768,8.220727,2.908274
8.414770,8.233959,2.910567
8.419772,8.245638,2.912096
8.424774,8.258981,2.914390
8.429776,8.268043,2.915920
8.434778,8.281400,2.918215
8.439780,8.289991,2.919744
8.444782,8.303343,2.922040
8.449784,8.311996,2.923570
8.454786,8.325312,2.925866
8.459788,8.336391,2.927397
8.464790,8.349797,2.929693
8.469792,8.356865,2.931224
8.474794,8.370205,2.933521
8.479796,8.378524,2.935053
8.484798,8.391838,2.937350
8.489800,8.400928,2.938882
8.494802,8.414273,2.941180
8.499804,8.422240,2.942713
8.504807,8.435575,2.945011
8.509809,8.445089,2.946544
8.514811,8.458465,2.948843
8.519813,8.467868,2.950376
8.524815,8.481301,2.952676
8.529817,8.491569,2.954210
8.534819,8.505078,2.956510
8.539821,8.514542,2.958044
8.544823,8.528040,2.960345
8.549825,8.537297,2.961879
8.554827,8.550810,2.964180
8.559829,8.558978,2.965715
8.564831,8.572468,2.968017
8.569833,8.582099,2.969552
8.574835,8.595619,2.971855
8.579837,8.603221,2.973390
8.584839,8.616735,2.975693
8.589841,8.624493,2.977229
8.594843,8.637974,2.979533
8.599845,8.647193,2.981069
8.604847,8.660681,2.983373
8.609849,8.669914,2.984910
8.614851,8.683422,2.987215
8.619853,8.692606,2.988752
8.624855,8.706143,2.991057
8.629857,8.715761,2.992595
8.634859,8.729367,2.994901
8.639861,8.738029,2.996438
8.644863,8.751676,2.998745
8.649865,8.760915,3.000283
8.654867,8.774617,3.002590
8.659869,8.783825,3.004129
8.664871,8.797579,3.006436
8.669873,8.806931,3.007975
8.674875,8.820722,3.010284
8.679877,8.829105,3.011823
8.684879,8.842863,3.014132
8.689881,8.852294,3.015672
8.694883,8.866081,3.017981
8.699885,8.874612,3.019521
8.704887,8.888404,3.021831
8.709889,8.897451,3.023371
8.714891,8.911233,3.025682
8.719893,8.920834,3.027223
8.724895,8.934653,3.029534
8.729897,8.942674,3.031075
8.734900,8.956452,3.033387
8.739902,8.965240,3.034928
8.744904,8.979027,3.037241
8.749906,8.988560,3.038783
8.754908,9.002388,3.041096
8.759910,9.010602,3.042638
8.764912,9.024395,3.044952
8.769914,9.034684,3.046494
8.774916,9.048550,3.048808
8.779918,9.058435,3.050351
8.784920,9.072360,3.052666
8.789922,9.081465,3.054209
8.794924,9.095418,3.056525
8.799926,9.105962,3.058068
8.804928,9.119999,3.060384
8.809930,9.129270,3.061928
8.814932,9.143345,3.064245
8.819934,9.153755,3.065789
8.824936,9.167910,3.068106
8.829938,9.177340,3.069651
8.834940,9.191506,3.071968
8.839942,9.201326,3.073514
8.844944,9.215535,3.075832
8.849946,9.225518,3.077377
8.854948,9.239757,3.079696
8.859950,9.248316,3.081242
8.864952,9.262536,3.083561
8.869954,9.272218,3.085108
8.874956,9.286467,3.087427
8.879958,9.295619,3.088974
8.884960,9.309859,3.091295
8.889962,9.318624,3.092842
8.894964,9.332850,3.095163
8.899966,9.341214,3.096710
8.904968,9.355414,3.099032
8.909970,9.364474,3.100580
8.914972,9.378683,3.102902
8.919974,9.388104,3.104450
8.924976,9.402308,3.106773
8.929978,9.412637,3.108322
8.934980,9.426889,3.110645
8.939982,9.436710,3.112194
8.944984,9.450988,3.114518
8.949986,9.461616,3.116067
8.954988,9.475952,3.118391
8.959991,9.485962,3.119941
8.964993,9.500327,3.122266
8.969995,9.510986,3.123816
8.974997,9.525419,3.126142
8.979999,9.535294,3.127692
8.985001,9.549745,3.130018
8.990003,9.558989,3.131569
8.995005,9.573435,3.133895
9.000007,9.582270,3.135447
9.005009,9.596717,3.137774
9.010011,9.607576,3.139326
9.015013,9.622076,3.141653
9.020015,9.632123,3.143205
9.025017,9.646645,3.145534
9.030019,9.656219,3.147086
9.035021,9.670759,3.149415
9.040023,9.681462,3.150968
9.045025,9.696075,3.153297
9.050027,9.705593,3.154851
9.055029,9.720225,3.157181
9.060031,9.729712,3.158734
9.065033,9.744336,3.161065
9.070035,9.754333,3.162619
9.075037,9.768988,3.164950
9.080039,9.778938,3.166504
9.085041,9.793629,3.168836
9.090043,9.803334,3.170390
9.095045,9.818041,3.172723
9.100047,9.827935,3.174278
9.105049,9.842657,3.176611
9.110051,9.853040,3.178166
9.115053,9.867802,3.180500
9.120055,9.877455,3.182055
9.125057,9.892226,3.184389
9.130059,9.901409,3.185945
9.135061,9.916190,3.188280
9.140063,9.925116,3.189837
9.145065,9.939862,3.192172
9.150067,9.949755,3.193729
9.155069,9.964516,3.196064
9.160071,9.974339,3.197622
9.165073,9.989135,3.199958
9.170075,9.998841,3.201515
9.175077,10.013676,3.203852
9.180079,10.023217,3.205410
9.185081,10.038054,3.207748
9.190084,10.047792,3.209306
9.195086,10.062665,3.211644
9.200088,10.072552,3.213203
9.205090,10.087442,3.215541
9.210092,10.096956,3.217100
9.215094,10.111844,3.219439
9.220096,10.121444,3.220999
9.225098,10.136350,3.223339
9.230100,10.145982,3.224899
9.235102,10.160908,3.227239
9.240104,10.170670,3.228799
9.245106,10.185606,3.231140
9.250108,10.195323,3.232700
9.255110,10.210281,3.235042
9.260112,10.220546,3.236603
9.265114,10.235520,3.238945
9.270116,10.245592,3.240506
9.275118,10.260562,3.242849
9.280120,10.270420,3.244410
9.285122,10.285427,3.246753
